lambda_gram,embedding
vida cómodo feliz,101010100001100101101011010100100011111
entonces solo preocuparno,001111110001110011001110001000001101111
jamás permitir decir,010111011100101111101001100010111001010
permitir decir hombre,011111010011000101110010100101010111010
cómo crees poder,001011010110000101010010111000000100010
crees poder abandonar,001010100101110000001000100000000010111
poder abandonar hijo,100000010001000000000101110101010100111
deber hacer él,001011011110101010010011001010110110000
hacer él refutar,010100100110010101101100001000110110001
él refutar mujer,101011011000010001101100010110111100011
si hacer ir,100101111000101010010011000101110100100
hacer ir tener,010100100110001011101001001001111110111
ir tener hambre,010111010010010011111101110101001100100
dos niño incapaz,001110001001001110001111010101100101100
niño incapaz dormir,011100011110101011001011000011100001111
incapaz dormir hambre,010110010110000111000011110101001100100
dormir hambre escuchado,001110000111101010011001000100000111111
hambre escuchado conversación,010100110010001000001111110010100001101
llorar gretel decir,011001000100101001111111010010111001010
gretel decir hermano,010011111110100101110010100101010001111
decir hermano hansel,001011100101001010100011110101001101001
hermano hansel poder,010101000111101010011010011000000100010
hansel poder creer,010100110100110000001000100010101001010
poder creer escuchado,100000010001000101010010100100000111111
preocup gretel responder,100000110101001001111111011001000001011
gretel responder hansel,010011111110110010000010110101001101001
responder hansel voz,100100000101101010011010011010101111101
hansel voz tranquilo,010100110100110101011111011010001110111
amanecer malvado mujer,000010001110001100111010100110111100011
malvado mujer despertar,011001110101001101111000110011001100101
mujer despertar dos,011011110001100110011001010011100010010
despertar dos hijastro,001100110010100111000100100101010100101
dos hijastro gritar,001110001001001010101001010101000000011
hijastro gritar levántense,010101010010101010000000110110000111111
gritar levántense flojo,010100000001101100001111110100101001101
ir mercar comprar,010111010010001101011000110010010010001
mercar comprar alimento,011010110001100100100100010000011111111
luego dar pequeño,011001010110000101101101000111110000110
dar pequeño trozo,001011011010001111100001101010010101011
pequeño trozo pan,011111000011010100101010110111011111101
trozo pan decir,101001010101101110111111010010111001010
pan decir almuerzo,011101111110100101110010100000100001010
decir almuerzo comar,001011100101000001000010100010001011101
almuerzo comar enseguida,000010000101000100010111010011111010000
gretel guardar pan,010011111110101010000111110111011111101
guardar pan delantal,010100001111101110111111010010111101001
hansel poner bolsillo,010100110100110000001101110001010110111
poner bolsillo abrigo,100000011011100010101101110000000101001
bolsillo abrigo desmenuzar,000101011011100000001010010011001011110
abrigo desmenuzar secreto,000000010100100110010111101001010110011
desmenuzar secreto cada,001100101111010010101100110001100011111
secreto cada paso,100101011001100011000111110111100110011
cada paso dar,000110001111101111001100110010110110100
paso dar arrojar,011110011001100101101101000000111001001
dar arrojar miga,001011011010000001110010010110101111101
arrojar miga pan,000011100100101101011111010111011111101
miga pan camino,011010111110101110111111010001101001100
espérenmir aquí decir,010001000001000001100101110010111001010
aquí decir madrastra,000011001011100101110010100110011000111
decir madrastra encontrar,001011100101001100110001110011110010101
madrastra encontrar medio,011001100011100111100101010110101000010
encontrar medio bosque,001111001010101101010000100001011000110
medio bosque regreso,011010100001000010110001101000111000100
embargo pasar hora,001110110001101111001011000101011000001
pasar hora volver,011110010110001010110000011010101110101
hora volver saber,010101100000110101011101011001001110110
volver saber mujer,101010111010110010011101100110111100011
tanto grande maldad,100111011110001001111100000110011011111
grande maldad abandonado,010011111000001100110111110000000010110
maldad abandonado tomar,011001101111100000000101101010000111101
abandonado tomar él,000000001011010100001111011010110110000
tomar él molestia,101000011110110101101100000110110110011
él molestia dejar,101011011000001101101100110010111100001
molestia dejar él,011011011001100101111000011010110110000
dejar él pueblo,001011110000110101101100001000011100010
hansel gretel sentar,010100110100101001111111011001011010101
gretel sentar oscuridad,010011111110110010110101010111011001000
sentar oscuridad compartir,100101101010101110110010000010001111001
oscuridad compartir pedazo,011101100100000100011110010111101011001
compartir pedazo pan,001000111100101111010110010111011111101
pedazo pan gretel,011110101100101110111111010100111111101
pronto dos niño,100001011110000111000100100111000111101
dos niño quedar,001110001001001110001111011000100010010
niño quedar dormido,011100011110110001000100100011100001110
despertar medio noche,001100110010101101010000100111001000001
medio noche gretel,011010100001001110010000010100111111101
noche gretel comenzar,011100100000101001111111010010001100101
gretel comenzar llorar,010011111110100100011001010110010001001
comenzar llorar decir,001000110010101100100010010010111001010
llorar decir cómo,011001000100100101110010100010110101100
decir cómo encontrarar,001011100101000101101011000011110010111
cómo encontrarar camino,001011010110000111100101110001101001100
encontrarar camino casa,001111001011100011010011000001110010111
érase vez zapatero,101011011001110101001111001010110010100
vez zapatero pobre,101010011110010101100101001000000011001
zapatero pobre vivir,101011001010010000000110011010101101000
pobre vivir esposa,100000001100110101011010000100001111111
aunque trabajar mucho,000100010111010100011001010110111011000
trabajar mucho diligencia,101000110010101101110110000011010111001
mucho diligencia zapato,011011101100000110101110011010110010101
diligencia zapato excelente,001101011100110101100101010100011000110
zapato excelente calidad,101011001010101000110001100001100101100
excelente calidad ganar,010001100011000011001011000100110101011
calidad ganar necesario,000110010110001001101010110111000011110
ganar necesario mantener,010011010101101110000111100110100000010
necesario mantener familia,011100001111001101000000100100100000011
terminar ser tanto,101000000000010010110111101001110111100
ser tanto pobre,100101101111010011101111001000000011001
tanto pobre solo,100111011110010000000110011001100111000
pobre solo quedar,100000001100110011001110001000100010010
solo quedar dinero,100110011100010001000100100011010111111
quedar dinero comprar,100010001001000110101111110010010010001
dinero comprar cuero,001101011111100100100100010010101111101
comprar cuero hacer,001001001000100101011111010101001001100
cuero hacer último,001010111110101010010011001010110111110
hacer último par,010100100110010101101111100111100001111
último par zapato,101011011111001111000011111010110010101
cuidado cortar cuero,001011000010100101001011110010101111101
cortar cuero colocar,001010010111100101011111010010001001100
cuero colocar pieza,001010111110100100010011000111111010011
colocar pieza més,001000100110001111110100110111000000001
pieza més trabajo,011111101001101110000000011010001100110
més trabajo coserla,011100000000110100011001100010100111010
trabajo coserla mañana,101000110011000101001110100110100110110
coserla mañana siguiente,001010011101001101001101101001100000000
llegar mañana lugar,011000111000101101001101100110010101101
mañana lugar cuero,011010011011001100101011010010101111101
lugar cuero dejado,011001010110100101011111010010111100000
cuero dejado zapatero,001010111110100101111000001010110010100
dejado zapatero sorprender,001011110000010101100101001001101010100
zapatero sorprender encontrar,101011001010010011010101000011110010101
sorprender encontrar hermoso,100110101010000111100101010101010010010
encontrar hermoso par,001111001010101010100100100111100001111
hermoso par zapato,010101001001001111000011111010110010101
tanto bello zapato,100111011110000010100100001010110010101
bello zapato hombre,000101001000010101100101010101010111010
zapato hombre pasar,101011001010101010101110100111100101100
hombre pasar tienda,010101011101001111001011001010000001111
pasar tienda comprar,011110010110010100000011110010010010001
tienda comprar doble,101000000111100100100100010011011111011
comprar doble precio,001001001000100110111110111000001010111
zapatero contárselo espós,101011001010000101000010100100010000100
contárselo espós dinero,001010000101001000100001000011010111111
espós dinero comprar,010001000010000110101111110010010010001
cuero hacer dos,001010111110101010010011000011100010010
hacer dos par,010100100110000111000100100111100001111
dos par zapato,001110001001001111000011111010110010101
par zapato decir,011110000111110101100101010010111001010
zapato decir entusiasmado,101011001010100101110010100011111111010
noche cortar cuero,011100100000100101001011110010101111101
cortar cuero nuevamente,001010010111100101011111010111001011001
cuero nuevamente colocar,001010111110101110010110010010001001100
nuevamente colocar pieza,011100101100100100010011000111111010011
pieza més trabajar,011111101001101110000000011010001100101
més trabajar coserla,011100000000110100011001010010100111010
trabajar coserla mañana,101000110010100101001110100110100110110
mañana siguiente encontrar,011010011011010011000000000011110010101
siguiente encontrar dos,100110000000000111100101010011100010010
encontrar dos par,001111001010100111000100100111100001111
par zapato relucient,011110000111110101100101011000111010001
zapato relucient perfecto,101011001010110001110100010111110011000
zapato vendar precio,101011001010110101000010111000001010111
vendar precio aún,101010000101110000010101110001001011100
precio aún alto,100000101011100010010111000000100010000
todo noche zapatero,101000011100101110010000011010110010100
noche zapatero dejar,011100100000110101100101000010111100001
zapatero dejar cuero,101011001010000101111000010010101111101
dejar cuero cortado,001011110000100101011111010010100101110
cuero cortado més,001010111110100101001011100111000000001
cortado més trabajar,001010010111001110000000011010001100101
més trabajar todo,011100000000110100011001011010000111001
trabajar todo mañana,101000110010110100001110010110100110110
todo mañana encontrar,101000011100101101001101100011110010101
mañana encontrar par,011010011011000111100101010111100001111
encontrar par zapato,001111001010101111000011111010110010101
pronto pequeño tiendo,100001011110001111100001101010000010001
pequeño tiendo hacer,011111000011010100000100010101001001100
tiendo hacer famoso,101000001000101010010011000100100000101
hacer famoso zapatero,010100100110001001000001011010110010100
famoso zapatero convertir,010010000010110101100101000010100010001
zapatero convertir hombre,101011001010000101000100010101010111010
convertir hombre rico,001010001000101010101110101001000110001
zapatero espós sentar,101011001010001000100001001001011010101
espós sentar junto,010001000010010010110101010101111110001
sentar junto fuego,100101101010101011111100010100110000100
junto fuego noche,010111111000101001100001000111001000001
fuego noche parecer,010011000010001110010000010111100010100
noche parecer si,011100100000101111000101001001011110001
parecer si esconder,011110001010010010111100010100000110001
si esconder conocer,100101111000101000001100010010011000101
esconder conocer ayudar,010000011000100100110001010001001001010
zapatero espós esconder,101011001010001000100001000100000110001
alrededor medianoche ver,000010000110001101001111111010100100001
medianoche ver dos,011010011111110101001000010011100010010
ver dos pequeño,101010010000100111000100100111110000110
dos pequeño duende,001110001001001111100001100011100011110
pequeño duende entrar,011111000011000111000111100011111100111
duende entrar furtivamente,001110001111000111111001110100110010100
entrar furtivamente tiendar,001111110011101001100101001010000010000
furtivamente tiendar zapato,010011001010010100000100001010110010101
rápido habilidoso duendecillo,100100111001001010010000000011100011111
habilidoso duendecillo hacer,010100100000000111000111110101001001100
duendecillo hacer par,001110001111101010010011000111100001111
hacer par zapato,010100100110001111000011111010110010101
par zapato instante,011110000111110101100101010101101110101
invierno hombrecillo vestido,010111001101101010101110111010100110110
hombrecillo vestido ropa,010101011101110101001101101001001010111
vestido ropa harapienta,101010011011010010010101110101001101010
ropa harapienta temblar,100100101011101010011010101001111100001
harapienta temblar mientras,010100110101010011111000010110101111100
temblar mientras trabajar,100111110000101101011111001010001100101
vez príncipe querer,101010011110010000110110011000100100001
príncipe querer casar,100001101100110001001000010001110011001
querer casar él,100010010000100011100110011010110110000
casar él princesa,000111001100110101101100001000010001110
él princesa ser,101011011000010000100011101001011011110
princesa ser princesa,100001000111010010110111101000010001110
ser princesa genuín,100101101111010000100011100100111001000
encontrar princesa viajar,001111001010110000100011101010100111101
princesa viajar mundo,100001000111010101001111010110111101001
viajar mundo ninguno,101010011110101101111010010111000110111
mundo ninguno lugar,011011110100101110001101110110010101101
ninguno lugar poder,011100011011101100101011011000000100010
lugar poder encontrar,011001010110110000001000100011110010101
poder encontrar él,100000010001000111100101011010110110000
princesa montón príncipe,100001000111001101110000011000011011001
montón príncipe poder,011011100000110000110110011000000100010
príncipe poder seguro,100001101100110000001000101001011000001
poder seguro princesa,100000010001010010110000011000010001110
seguro princesa real,100101100000110000100011101000101101001
princesa real siempre,100001000111010001011010011001011110110
real siempre descuber,100010110100110010111101100011000111010
siempre descuber disgustar,100101111011000110001110100011011011101
cierto noche caer,001000000001101110010000010001100100001
noche caer tormenta,011100100000100011001000011010001001111
caer tormenta trueno,000110010000110100010011111010010101110
tormenta trueno relámpago,101000100111110100101011101000111010100
trueno relámpago desencadenar,101001010111010001110101000011001001001
relámpago desencadenar lluvia,100011101010000110010010010110010010010
desencadenar lluvia torrencial,001100100100101100100100101010001011001
entonces alguien tocar,001111110001100000111110001010000110101
alguien tocar puerta,000001111100010100001101011000011100110
tocar puerta castillo,101000011010110000111001100001110101000
puerta castillo reinar,100001110011000011101010001000111000111
castillo reinar ver,000111010100010001110001111010100100001
reinar ver quién,100011100011110101001000011000100110101
ver quién tratar,101010010000110001001101011010010001001
umbral palacio aparecer,101001011111101110111101010000101011110
palacio aparecer joven,011101111010100001010111100101111010011
aparecer joven lluvia,000010101111001011110100110110010010010
joven lluvia viento,010111101001101100100100101010101001011
lluvia viento causar,011001001001010101010010110001110101111
viento causar estrago,101010100101100011101011110100010011100
causar estrago aspecto,000111010111101000100111000000111101001
agua correr cabello,000001011101100101001010010001100010010
correr cabello vestido,001010010100100011000100101010100110110
cabello vestido hecho,000110001001010101001101100101001111101
vestido hecho harapo,101010011011001010011111010101001101011
hecho harapo perdido,010100111110101010011010110111110001011
harapo perdido joya,010100110101101111100010110101111010100
perdido joya zapato,011111000101101011110101001010110010101
exijo hospedaje pues,010001101000101010110011111000011101000
hospedaje pues princesadecir,010101100111110000111010001000010001111
pues princesadecir joven,100001110100010000100011110101111010011
princesadecir joven tono,100001000111101011110100111010001000010
joven tono airoso,010111101001110100010000100000011010010
reina dudar joven,100011100010100111000110110101111010011
dudar joven poseer,001110001101101011110100111000001001100
joven poseer alguno,010111101001110000010011000000011111001
poseer alguno título,100000100110000000111110011010010111100
alguno título noblezo,000001111100110100101111000111001000000
título noblezo decir,101001011110001110010000000010111001010
noblezo decir invitar,011100100000000101110010100101110100000
decir invitar pasar,001011100101001011101000000111100101100
joven esperar salón,010111101001101000011100111001010100101
esperar salón real,010000111001110010101001011000101101001
reina dirigir hacia,100011100010100110110011000101001010100
dirigir hacia dormitorio,001101100110001010010101000011100010000
hacia dormitorio huéspedes,010100101010000111000100000101011110000
dormitorio huéspedes quitar,001110001000001010111100001000100101110
huéspedes quitar todo,010101111000010001001011101010000111001
quitar todo ropa,100010010111010100001110011001001010111
todo ropa camo,101000011100110010010101110001101010001
ropa camo poner,100100101011100011010100011000000110111
camo poner guisante,000110101000110000001101110101000101110
poner guisante colchón,100000011011101010001011100010000111101
guisante colchón luego,010100010111000100001111010110010101100
colchón luego colocar,001000011110101100101011000010001001100
luego colocar 20,011001010110000100010011000000000000100
colocar 20 colchón,001000100110000000000001000010000111101
20 colchón encima,000000000010000100001111010011110010000
colchón encima guisante,001000011110100111100100000101000101110
encima guisante encima,001111001000001010001011100011110010000
guisante encima veinte,010100010111000111100100001010100000000
encima veinte colchón,001111001000010101000000000010000111101
veinte colchón poner,101010000000000100001111011000000110111
colchón poner veinte,001000011110110000001101111010100000000
poner veinte edredón,100000011011110101000000000011100111111
veinte edredón pluma,101010000000000111001111111000000010001
después regresar salón,001100111010010001110000101001010100101
regresar salón real,100011100001010010101001011000101101001
salón real señalar,100101010010110001011010011001011101011
real señalar dormitorio,100010110100110010111010110011100010000
señalar dormitorio huéspedes,100101110101100111000100000101011110000
dormitorio huéspedes decir,001110001000001010111100000010111001010
huéspedes decir poder,010101111000000101110010101000000100010
decir poder dormir,001011100101010000001000100011100001111
poder dormir habitación,100000010001000111000011110101001000001
mañana siguiente reina,011010011011010011000000001000111000101
siguiente reina príncipe,100110000000010001110001011000011011001
reina príncipe preguntar,100011100010110000110110011000001100010
príncipe preguntar joven,100001101100110000011000100101111010011
preguntar joven cómo,100000110001001011110100110010110101100
joven cómo dormir,010111101001100101101011000011100001111
terriblemente mal responder,101000000011001100110110111001000001011
mal responder joven,011001101101110010000010110101111010011
poder conciliar sueño,100000010001000100101001111001101110011
conciliar sueño todo,001001010011110011011100111010000111001
sueño todo noche,100110111001110100001110010111001000001
solo cielo saber,100110011100000011111111011001001110110
cielo saber cama,000111111110110010011101100001100111101
dormir encima tanto,001110000111100111100100001001110111100
encima tanto duro,001111001000010011101111000011100101100
tanto duro cuerpo,100111011110000111001011000010101111110
duro cuerpo lleno,001110010110000101011111100110001111000
cuerpo lleno moretón,001010111111001100011110000110111001010
ahora saber verdadero,000001100100010010011101101010100100110
saber verdadero princesa,100100111011010101001001101000010001110
verdadero princesa guisante,101010010011010000100011100101000101110
princesa guisante través,100001000111001010001011101010010001101
guisante través veinte,010100010111010100100011011010100000000
través veinte colchón,101001000110110101000000000010000111101
veinte colchón veinte,101010000000000100001111011010100000000
colchón veinte edredón,001000011110110101000000000011100111111
solo princesa genuín,100110011100010000100011100100111001000
princesa genuín poder,100001000111001001110010001000000100010
genuín poder ser,010011100100010000001000101001011011110
poder ser tanto,100000010001010010110111101001110111100
ser tanto sensible,100101101111010011101111001001011010011
así príncipe casar,000011111011010000110110010001110011001
príncipe casar seguro,100001101100100011100110011001011000001
casar seguro haber,000111001100110010110000010101000111000
seguro haber conseguir,100101100000101010001110000010011001110
haber conseguir buscar,010100011100000100110011100001011111111
cuanto guisante exhibido,001010110101001010001011100100011001110
guisante exhibido museo,010100010111001000110011100110111110001
exhibido museo deber,010001100111001101111100010010110111101
museo deber seguir,011011111000100101101111011001010111100
deber seguir todavía,001011011110110010101111001010000111000
seguir todavía si,100101011110010100001110001001011110001
todavía si nadie,101000011100010010111100010111000001110
si nadie llevado,100101111000101110000011100110001111101
érase vez niño,101011011001110101001111000111000111101
vez niño llamado,101010011110001110001111010110001100110
niño llamado jack,011100011110101100011001100101110110101
llamado jack vivir,011000110011001011101101011010101101000
jack vivir mamá,010111011010110101011010000110011101110
vivir mamá humilde,101010110100001100111011100101011100001
mamá humilde granja,011001110111001010111000010100111110110
pobre único vaca,100000001100110101110000001010011010111
único vaca flaco,101011100000010100110101110100101000110
día mamá jack,001110011011001100111011100101110110101
mamá jack llamar,011001110111001011101101010110001100111
jack llamar decir,010111011010101100011001110010111001010
llamar decir llevar,011000110011100101110010100110001111110
decir llevar vaquito,001011100101001100011111101010011101111
llevar vaquito pueblo,011000111111010100111011111000011100010
vaquito pueblo dinero,101001110111110000111000100011010111111
pueblo dinero pagar,100001110001000110101111110111011101000
dinero pagar compraremo,001101011111101110111010000010010010010
pagar compraremo comido,011101110100000100100100100010001110000
asegúratir recibir buen,000011101101010001011111110001011101100
recibir buen precio,100010111111100010111011001000001010111
jack partir inmediato,010111011010101111001010000101101100010
camino anciano aspecto,000110100110000001001110000000111101001
anciano aspecto bonachón,000010011100000001111010010001010111100
aspecto bonachón alegre,000011110100100010101111000000011101101
bonachón alegre saludó,000101011110000000111011011001010011101
alegre saludó decir,000001110110110010100111010010111001010
saludó decir hola,100101001110100101110010100101010110101
decir hola amiguito,001011100101001010101101010000100101011
hola amiguito dónde,010101011010100001001010110011100111000
amiguito dónde diriges,000010010101100111001110000011011001010
jack contestar ir,010111011010100100111100110101110100100
contestar ir pueblo,001001111001101011101001001000011100010
ir pueblo vender,010111010010010000111000101010100001101
pueblo vender vaquito,100001110001010101000011011010011101111
vender vaquito comprar,101010000110110100111011110010010010001
vaquito comprar comida,101001110111100100100100010010001101111
preocup amiguito quedo,100000110101000001001010111000100010110
amiguito quedo vaco,000010010101110001000101101010011011011
quedo vaco prometo,100010001011010100110110111000010111010
vaco prometo cuidar,101001101101110000101110100010110000111
prometo cuidar bien,100001011101000101100001110001010100000
cambio dar tres,000110100001100101101101001010010010100
dar tres frijolito,001011011010010100100101000100101111000
tres frijolito mágico,101001001010001001011110000110111111000
frijolito mágico traer,010010111100001101111110001010001101001
mágico traer enorme,011011111100010100011010010011111001010
traer enorme fortuna,101000110100100111110010100100101100001
enorme fortuna decir,001111100101001001011000010010111001010
fortuna decir viejito,010010110000100101110010101010101001001
llegar casa jack,011000111000100011100101110101110110101
casa jack saludar,000111001011101011101101011001010011011
jack saludar mamá,010111011010110010100110110110011101110
saludar mamá abrazo,100101001101101100111011100000000100111
mamá abrazo enorme,011001110111000000001001110011111001010
abrazo enorme sonrisa,000000010011100111110010101001101001000
mirar mamá dejado,011011001001101100111011100010111100000
mamá dejado vaca,011001110111000101111000001010011010111
dejado vaca señor,001011110000010100110101111001011101101
vaca señor bueno,101001101011110010111011010001011101110
señor bueno cambio,100101110110100010111011100001101000011
bueno cambio dar,000101110111000011010000110010110110100
cambio dar frijol,000110100001100101101101000100101110111
dar frijol mágico,001011011010001001011101110110111111000
cómo pudistir cambiar,001011010110010000110111110001100111111
pudistir cambiar único,100001101111100011001111111010111000000
cambiar único poco,000110011111110101110000001000000011110
único poco frijol,101011100000010000000111100100101110111
enojado arrojar frijol,001111100011000001110010010100101110111
arrojar frijol ventán,000011100100101001011101111010100011111
jack triste dormir,010111011010110100100111000011100001111
triste dormir cenar,101001001110000111000011110001111000111
jack despertar mañana,010111011010100110011001010110100110110
despertar mañana siguiente,001100110010101101001101101001100000000
mañana siguiente descubrir,011010011011010011000000000011000111111
siguiente descubrir través,100110000000000110001111111010010001101
descubrir través ventana,001100011111110100100011011010100011001
través ventana enorme,101001000110110101000110010011111001010
ventana enorme tallo,101010001100100111110010101001110111000
enorme tallo brotado,001111100101010011101110000001011011110
tallo brotado frijol,100111011100000010110111100100101110111
brotado frijol mágico,000101101111001001011101110110111111000
movido curiosidad jack,011011101011000101100110100101110110101
curiosidad jack trepó,001011001101001011101101011010010010011
jack trepó tallo,010111011010110100100100111001110111000
trepó tallo alcanzar,101001001001110011101110000000011100101
tallo alcanzar reino,100111011100000000111001011000111001000
alcanzar reino cielo,000001110010110001110010000001111111101
aparecer pequeño hado,000010101111001111100001100101001011000
pequeño hado azul,011111000011001010010110000001001010101
hado azul decir,010100101100000010010101010010111001010
azul decir castillo,000100101010100101110010100001110101000
decir castillo ves,001011100101000011101010001010100110101
castillo ves lejos,000111010100010101001101010110000110101
ves lejos pertenecer,101010011010101100001101010111110101111
lejos pertenecer caballero,011000011010101111101011110001100001011
pertenecer caballero familia,011111010111100011000010110100100000011
ahora vivir gigante,000001100100010101011010000100111001101
vivir gigante malvado,101010110100001001110011010110011101010
jack necesitas saber,010111011010101110001000101001001110110
necesitas saber madre,011100010001010010011101100110011001010
saber madre espós,100100111011001100110010100100010000100
madre espós caballero,011001100101001000100001000001100001011
espós caballero hijo,010001000010000011000010110101010100111
saber valiente recupera,100100111011010100111001001000110011111
valiente recupera pertenecer,101001110010010001100111110111110101111
decir él hado,001011100101010101101100000101001011000
él hado desaparecer,101011011000001010010110000011000011110
jack continuar camino,010111011010100100111110000001101001100
continuar camino hacia,001001111100000011010011000101001010100
camino hacia castillo,000110100110001010010101000001110101000
encontrar puerta entreabierta,001111001010110000111001100011111101001
puerta entreabierta ingresar,100001110011000111111010010101101011010
entreabierta ingresar anunciar,001111110100101011010110100000101010111
ingresar anunciar él,010110101101000001010101111010110110000
instante topó espós,010110111010110100010010110100010000100
topó espós gigante,101000100101101000100001000100111001101
espós gigante decir,010001000010001001110011010010111001010
gigante decir señora,010011100110100101110010101001011101110
decir señora poder,001011100101010010111011101000000100010
señora poder favor,100101110111010000001000100100100010101
poder favor dar,100000010001001001000101010010110110100
favor dar yo,010010001010100101101101001010110001000
dar yo comer,001011011010010101100010000010001100110
yo comer beber,101011000100000100011001100001010001011
noble mujer dar,011100011111101101111000110010110110100
mujer dar trozo,011011110001100101101101001010010101011
dar trozo pan,001011011010010100101010110111011111101
trozo pan vaso,101001010101101110111111011010011110111
pan vaso leche,011101111110110100111101110110000101001
mientras comía entrar,011010111110000100100111100011111100111
comía entrar gigante,001001001111000111111001110100111001101
todo tarde salido,101000011100110011110001011001010010011
tarde salido escuela,100111100010110010100100110100001000100
salido escuela niño,100101001001101000010001000111000111101
escuela niño ir,010000100010001110001111010101110100100
niño ir jugar,011100011110101011101001000101111100100
ir jugar jardín,010111010010001011111001000101111000000
jugar jardín gigante,010111110010001011110000000100111001101
gran jardín encantador,010011110111101011110000000011110000001
jardín encantador cubierto,010111100000000111100000010010101101101
encantador cubierto césped,001111000000100101011011010010110101001
cubierto césped suave,001010110110100101101010011001101100001
césped suave verde,001011010100110011011000011010100100111
aquí allá hermosa,000011001011100001000000110101010010001
allá hermosa flores,000010000001101010100100010100101010001
hermosa flores estrellas,010101001000101001010100010100010100010
flores estrellas melocotonero,010010101000101000101000100110101001101
estrellas melocotonero primavero,010001010001001101010011011000010001010
melocotonero primavero estallar,011010100110110000100010100100010001100
primavero estallar delicado,100001000101001000100011000010111110001
estallar delicado flor,010001000110000101111100010100101001111
delicado flor color,001011111000101001010011110010001001111
flor color rosa,010010100111100100010011111001001011001
color rosa otoño,001000100111110010010110010111011001110
rosa otoño dar,100100101100101110110011100010110110100
otoño dar rico,011101100111000101101101001001000110001
dar rico fruto,001011011010010010001100010100110000000
pájaro posar árbol,100010000000110000010010111010110101110
posar árbol cantar,100000100101110101101011100001101100101
árbol cantar dulzura,101011010111000011011001010011100100111
día después siete,001110011011000110011101001001011111001
después siete año,001100111010010010111110010001001011011
siete año ausencia,100101111100100010010110110001000101111
año ausencia gigante,000100101101100010001011110100111001101
ausencia gigante regresar,000100010111101001110011011000111000010
gigante regresar encontrar,010011100110110001110000100011110010101
regresar encontrar niño,100011100001000111100101010111000111101
encontrar niño jugar,001111001010101110001111010101111100100
niño jugar jardín,011100011110101011111001000101111000000
gritar voz áspero,010100000001110101011111011010110101111
niño salir correr,011100011110110010100101000010100101001
jardín jardíndecir gigante,010111100000001011110000010100111001101
ir permitir nadie,010111010010001111101001100111000001110
permitir nadie jugar,011111010011001110000011100101111100100
entonces construir muro,001111110001100100110111110110111101111
construir muro alto,001001101111101101111011110000100010000
muro alto alrededor,011011110111100001000100000000100001100
alto alrededor jardín,000010001000000001000011000101111000000
alrededor jardín poner,000010000110001011110000001000000110111
jardín poner letrero,010111100000010000001101110110000111101
poner letrero enorme,100000011011101100001111010011111001010
letrero enorme decir,011000011110100111110010100010111001010
enorme decir prohíbir,001111100101000101110010101000010110011
decir prohíbir entrada,001011100101010000101100110011111100101
pobre niño ahora,100000001100101110001111010000011001000
niño ahora dónde,011100011110100000110010000011100111000
ahora dónde jugar,000001100100000111001110000101111100100
intentar jugar carretera,010111000001001011111001000001110001111
jugar carretera carretera,010111110010000011100011110001110001111
carretera carretera polvoriento,000111000111100011100011111000000110010
carretera polvoriento lleno,000111000111110000001100100110001111000
polvoriento lleno piedra,100000011001001100011110000111111001011
lleno piedra gustar,011000111100001111110010110101000110011
menudo reunir frente,011010101111110010000111100100101110010
reunir frente muro,100100001111001001011100100110111101111
frente muro recordar,010010111001001101111011111000110010110
muro recordar hermoso,011011110111110001100101100101010010010
recordar hermoso jardín,100011001011001010100100100101111000000
hermoso jardín oculto,010101001001001011110000000111001111001
luego llegar primaverar,011001010110001100011100011000010001001
llegar primaverar país,011000111000110000100010010111101010100
primaverar país colorida,100001000100101111010101000010001010010
país colorida flor,011110101010000100010100100100101001111
colorida flor pajarito,001000101001001001010011110111011110001
embargo jardín gigante,001110110001101011110000000100111001101
jardín gigante egoísta,010111100000001001110011010011101000110
gigante egoísta todavía,010011100110100111010001101010000111000
egoísta todavía invierno,001110100011010100001110000101110011011
niño pájaro cantar,011100011110110001000000010001101100101
pájaro cantar árbol,100010000000100011011001011010110101110
cantar árbol olvidar,000110110010110101101011100111010100001
árbol olvidar florecer,101011010111001110101000010100101010000
solo vez flor,100110011100010101001111000100101001111
vez flor asomar,101010011110001001010011110000111100100
flor asomar césped,010010100111100001111001000010110101001
asomar césped apenas,000011110010000101101010010000101101000
césped apenas ver,001011010100100001011010001010100100001
apenas ver cartel,000010110100010101001000010001110010100
ver cartel sentir,101010010000100011100101001001011011000
cartel sentir tanto,000111001010010010110110001001110111100
sentir tanto triste,100101101100010011101111001010010011100
tanto triste niño,100111011110010100100111000111000111101
triste niño volver,101001001110001110001111011010101110101
niño volver meter,011100011110110101011101010110101101101
volver meter él,101010111010101101011011011010110110000
meter él bajo,011010110110110101101100000001001100010
él bajo tierra,101011011000000010011000101010000010011
bajo tierra quedar,000100110001010100000100111000100010010
tierra quedar él,101000001001110001000100101010110110000
quedar él dormido,100010001001010101101100000011100001110
único sentir gusto,101011100000010010110110000101000110101
sentir gusto jardín,100101101100001010001101010101111000000
gusto jardín nieve,010100011010101011110000000111000110011
jardín nieve escarcho,010111100000001110001100110100000100100
nieve escarcho primavera,011100011001101000001001001000010001000
escarcho primavera olvidar,010000010010010000100010000111010100001
primavera olvidar jardín,100001000100001110101000010101111000000
olvidar jardín decir,011101010000101011110000000010111001010
jardín decir así,010111100000000101110010100000111110110
decir así quedarer,001011100101000001111101101000100010011
así quedarer aquí,000011111011010001000100110000110010111
