lambda_gram,embedding
error demá evitarás propio,0100000010101001011111110101000101110111000011000001
vez hombre caballo asno,1010100111100010101011101000011000011000000111100011
tarde ir camino ciudad,1001111000101010111010010000011010011000010000010110
ir camino ciudad asno,0101110100100000110100110000100000101100000111100011
camino ciudad asno agotado,0001101001100001000001011000001111000110000010101101
ciudad asno agotado llevar,0010000010110000011110001100000101011010110001111110
asno agotado llevar todo,0000111100011000001010110101100011111101010000111001
agotado llevar todo carga,0000010101101011000111111010100001110010001110000000
llevar todo carga decir,0110001111110101000011100100011100000000010111001010
todo carga decir caballo,1010000111001000111000000000101110010100001100001100
carga decir caballo favor,0001110000000001011100101000011000011000100100010101
decir caballo favor amigo,0010111001010000110000110001001000101010000100101001
caballo favor amigo lleva,0001100001100010010001010100001001010010110001111011
favor amigo lleva ayúdame,0100100010101000010010100101100011110110001001010001
amigo lleva ayúdame pequeño,0000100101001011000111101100010010100010111110000110
lleva ayúdame pequeño parte,0110001111011000100101000101111100001100111100100010
ayúdame pequeño parte cargo,0001001010001011111000011001111001000100001110000011
caballo ser egoísta hacer,0001100001100100101101111000111010001100101001001100
ser egoísta hacer sordo,1001011011110001110100011001010010011001001101010000
mitad camino asno desplomar,0110110100001000110100110000001111000110011001101110
camino asno desplomar víctima,0001101001100000011110001100110011011101010110000100
asno desplomar víctima fatigo,0000111100011001100110111010101100001000100100010100
dueño echar todo carga,0011100100100001110011101010100001110010001110000000
echar todo carga caballo,0011100111010101000011100100011100000000001100001100
todo carga caballo incluir,1010000111001000111000000000011000011000101100110010
carga caballo incluir asno,0001110000000000110000110001011001100100000111100011
caballo incluir asno enfermo,0001100001100010110011001000001111000110011110101101
caballo suspirar decir malo,0001100001100100111001011000101110010100110011100110
suspirar decir malo suerte,1001110010110001011100101001100111001101001101110001
haber querer ayudar ahora,0101000111000100010010000100010010010100000011001000
querer ayudar ahora cargar,1000100100001000100100101000000110010000001110000010
ayudar ahora cargar asno,0001001001010000001100100000011100000100000111100011
moralejar aquel ayuda prójimo,0110111000011000011001011000010010001101000011011010
aquel ayuda prójimo necesitar,0000110010110000100100011010000110110100111000100001
ayuda prójimo necesitar tarde,0001001000110100001101101001110001000011001111000101
prójimo necesitar tarde temprano,1000011011010011100010000110011110001011001111110000
necesitar tarde temprano terminar,0111000100001100111100010110011111100001010000000000
tarde temprano terminar perjudicándose,1001111000101100111111000010100000000000111110100000
temprano terminar perjudicándose mismo,1001111110000101000000000001111101000000110110011100
vez pastorcito cuidar rebaño,1010100111100011110011111100101100001111000101110001
pastorcito cuidar rebaño cima,0111100111111001011000011110001011100010010000001010
cuidar rebaño cima colín,0010110000111100010111000100100000010100010001010110
encontrar aburrido divertir él,0011110010101000000011100100110111101101010110110000
aburrido divertir él ocurrir,0000000111001001101111011010101101100000111001111111
divertir él ocurrir hacerl,0011011110110101011011000001110011111110101001001101
él ocurrir hacerl broma,1010110110000011100111111101010010011010001011011001
ocurrir hacerl broma aldea,0111001111111010100100110100010110110010000011100111
hacerl broma aldea yo,0101001001101000101101100100000111001111010110001000
luego respirar profundo pastorcito,0110010101100100100000100010000101011110111100111111
respirar profundo pastorcito gritar,1001000001000100001010111101111001111110101000000011
profundo pastorcito gritar lobo,1000010101111011110011111101010000000110110010010110
pastorcito gritar lobo lobo,0111100111111010100000001101100100101100110010010110
aldeano llegar correr ayudar,0000011101000011000111000100101001010010001001001010
llegar correr ayudar pastorcito,0110001110001001010010100100010010010100111100111111
correr ayudar pastorcito ahuyentar,0010100101001000100100101001111001111110000011001100
ayudar pastorcito ahuyentar lobo,0001001001010011110011111100000110011000110010010110
llegar cima colín encontrar,0110001110001001000000101000100010101100011110010101
cima colín encontrar ninguno,0010000001010001000101011000111100101010111000110111
colín encontrar ninguno lobo,0010001010110001111001010101110001101110110010010110
pastorcito echar reír ver,0111100111111001110011101010010001011011010100100001
echar reír ver rostro,0011100111010100100010110110101001000011001001011101
reír ver rostro enojado,1001000101101101010010000110010010111010011111000110
grit lobo ninguno lobo,0101000000010011001001011001110001101110110010010110
lobo ninguno lobo decir,0110010010110011100011011101100100101100010111001010
ninguno lobo decir aldeano,0111000110111011001001011000101110010100000011101000
lobo decir aldeano enojado,0110010010110001011100101000000111010000011111000110
decir aldeano enojado colín,0010111001010000001110100000111110001100010001010110
aldeano enojado colín abajo,0000011101000001111100011000100010101100000000010100
luego uno poco hora,0110010101100101001100010010000000111100101011000001
uno poco hora pastorcito,1010011000100100000001111001010110000010111100111111
poco hora pastorcito gritar,1000000011110010101100000101111001111110101000000011
hora pastorcito gritar nuevamente,0101011000001011110011111101010000000110111001011001
pastorcito gritar nuevamente lobo,0111100111111010100000001101110010110010110010010110
gritar nuevamente lobo lobo,0101000000011011100101100101100100101100110010010110
aldeano correr nuevamente auxiliar,0000011101000001010010100101110010110010001000110100
correr nuevamente auxiliar él,0010100101001011100101100100010001101001010110110000
nuevamente auxiliar él ver,0111001011001000100011010010101101100001010100100001
auxiliar él ver ninguno,0001000110100101011011000010101001000010111000110111
él ver ninguno lobo,1010110110000101010010000101110001101110110010010110
ver ninguno lobo decir,1010100100001011100011011101100100101100010111001010
ninguno lobo decir pastorcito,0111000110111011001001011000101110010100111100111111
lobo decir pastorcito severidad,0110010010110001011100101001111001111111001011101001
decir pastorcito severidad grit,0010111001010011110011111110010111010010101000000010
pastorcito severidad grit lobo,0111100111111100101110100101010000000100110010010110
severidad grit lobo ninguno,1001011101001010100000001001100100101100111000110111
lobo ninguno lobo hazlo,0110010010110011100011011101100100101100101001110101
ninguno lobo hazlo realidad,0111000110111011001001011001010011101011000101101010
lobo hazlo realidad lobo,0110010010110010100111010110001011010100110010010110
hazlo realidad lobo perseguir,0101001110101100010110101001100100101100111110101001
realidad lobo perseguir oveja,1000101101010011001001011001111101010010111011010000
pastorcito seguir revolcar él,0111100111111100101011110010010001000111010110110000
seguir revolcar él risa,1001010111100100100010001110101101100001001000111110
revolcar él risa mientras,1001000100011101011011000010010001111100110101111100
él risa mientras ver,1010110110000100100011111001101011111001010100100001
risa mientras ver aldea,1001000111110011010111110010101001000010000011100111
mientras ver aldea yo,0110101111100101010010000100000111001111010110001000
ver aldea yo bajar,1010100100001000001110011110101100010000001001100000
aldea yo bajar colín,0000011100111101011000100000010011000000010001010110
yo bajar colín vez,1010110001000000100110000000100010101101010100111100
tarde pastorcito ver lobo,1001111000101011110011111110101001000010110010010110
pastorcito ver lobo cerca,0111100111111101010010000101100100101100001111010010
ver lobo cerca rebaño,1010100100001011001001011000011110100101000101110001
asustado gritar tanto fuerte,0000111110010010100000001110011101111000100110000111
gritar tanto fuerte poder,0101000000011100111011110001001100001111000000100010
tanto fuerte poder lobo,1001110111100010011000011110000001000100110010010110
fuerte poder lobo lobo,0100110000111100000010001001100100101100110010010110
aldeano pensar tratar engañarlo,0000011101000011110111110010100100010010011110111000
pensar tratar engañarlo nuevo,0111101111100101001000100100111101110000111001011011
tratar engañarlo nuevo vez,1010010001001001111011100001110010110111010100111100
engañarlo nuevo vez acudir,0011110111000011100101101110101001111000000001110001
nuevo vez acudir ayuda,0111001011011101010011110000000011100010001001000110
pastorcito llorar inconsolablemente mientras,0111100111111011001000100101011001101100110101111100
llorar inconsolablemente mientras ver,0110010001001010110011011001101011111001010100100001
inconsolablemente mientras ver lobo,0101100110110011010111110010101001000010110010010110
mientras ver lobo huir,0110101111100101010010000101100100101100101011011011
ver lobo huir todo,1010100100001011001001011001010110110111010000111001
lobo huir todo oveja,0110010010110010101101101110100001110010111011010000
atardecer pastorcito regresar aldea,0001000000000011110011111110001110000100000011100111
pastorcito regresar aldea decir,0111100111111100011100001000000111001110010111001010
regresar aldea decir lobo,1000111000010000001110011100101110010100110010010110
aldea decir lobo aparecer,0000011100111001011100101001100100101100000101011110
decir lobo aparecer colín,0010111001010011001001011000001010111100010001010110
lobo aparecer colín escapado,0110010010110000010101111000100010101100100000011110
aparecer colín escapado todo,0000101011110001000101011001000000111101010000111001
colín escapado todo oveja,0010001010110010000001111010100001110010111011010000
entonces aldeano responder ayudado,0011111100011000001110100010010000010110001001000111
aldeano responder ayudado así,0000011101000100100000101100010010001110000111110110
responder ayudado así hacer,1001000001011000100100011100001111101100101001001100
ayudado así hacer nadie,0001001000111000011111011001010010011000111000001110
así hacer nadie creer,0000111110110010100100110001110000011100010101001010
hacer nadie creer mentiroso,0101001001100011100000111000101010010100110101011110
nadie creer mentiroso incluso,0111000001110001010100101001101010111100101100110011
creer mentiroso incluso decir,0010101001010011010101111001011001100110010111001010
mentiroso incluso decir verdad,0110101011110010110011001100101110010101010100100100
viento norte sol discusión,1010101001011011100100110110011001011100011011010100
norte sol discusión cuál,0111001001101100110010111000110110101000010110011110
sol discusión cuál dos,1001100101110001101101010000101100111100011100010010
discusión cuál dos fuerte,0011011010100001011001111000111000100100100110000111
cuál dos fuerte poderoso,0010110011110001110001001001001100001111000000100011
mientras discutir ver caminante,0110101111100001101101010110101001000010001101001000
discutir ver caminante llevar,0011011010101101010010000100011010010000110001111110
ver caminante llevar puesto,1010100100001000110100100001100011111101000011101001
caminante llevar puesto abrigo,0001101001000011000111111010000111010010000000101001
oportunidad probar poder fortaleza,0111010110000100001001111010000001000100100101100000
probar poder fortaleza decir,1000010011110100000010001001001011000000010111001010
poder fortaleza decir viento,1000000100010010010110000000101110010101010101001011
fortaleza decir viento norte,0100101100000001011100101010101010010110111001001101
vear quién suficientemente fuerte,1010011111100100010011010110011011101100100110000111
quién suficientemente fuerte hacer,1000100110101100110111011001001100001110101001001100
suficientemente fuerte hacer caminante,1001101110110010011000011101010010011000001101001000
fuerte hacer caminante quitar,0100110000111010100100110000011010010001000100101110
hacer caminante quitar abrigo,0101001001100000110100100010001001011100000000101001
entonces viento comenzar soplar,0011111100011101010100101100100011001011001101001011
viento comenzar soplar resoplar,1010101001011001000110010110011010010111001000000011
primero ráfaga viento extremo,1000010001100100100110111010101010010110100011110011
ráfaga viento extremo abrigo,1001001101110101010100101101000111100110000000101001
viento extremo abrigo agitar,1010101001011010001111001100000001010010000010101010
extremo abrigo agitar cuerpo,0100011110011000000010100100000101010100010101111110
abrigo agitar cuerpo caminante,0000000101001000001010101000101011111100001101001000
cuanto soplar viento fuerte,0010101101010100110100101110101010010110100110000111
soplar viento fuerte hombre,1001101001011101010100101101001100001110101010111010
viento fuerte hombre sujetar,1010101001011010011000011101010101110101001101111001
fuerte hombre sujetar abrigo,0100110000111010101011101010011011110010000000101001
ahora turno sol comenzar,0000011001000101001011010110011001011100010001100101
turno sol comenzar brillar,1010010110101100110010111000100011001010001011010011
principio rayo suave agradable,1000010010011100010110001110011011000010000010110000
rayo suave agradable calor,1000101100011100110110000100000101100000001100110110
suave agradable calor después,1001101100001000001011000000011001101100011001110100
agradable calor después amargo,0000010110000000110011011000110011101000000100011110
calor después amargo frío,0001100110110001100111010000001000111100100110000011
después amargo frío viento,0011001110100000010001111001001100000111010101001011
amargo frío viento norte,0000100011110010011000001110101010010110111001001101
frío viento norte caminante,0100110000011101010100101101110010011010001101001000
viento norte caminante desabrochar,1010101001011011100100110100011010010000011000010010
norte caminante desabrochar abrigo,0111001001101000110100100000110000100100000000101001
rayo sol volver cálido,1000101100011100110010111010101011101010010110100001
hombre quitar gorra enjugar,0101010111010100010010111001001111001100011111000100
quitar gorra enjugar frente,1000100101110010011110011000111110001000100101110010
sentir tanto acalorado quitar,1001011011000100111011110000000010000111000100101110
tanto acalorado quitar abrigo,1001110111100000000100001110001001011100000000101001
acalorado quitar abrigo escapar,0000001000011100010010111000000001010010100000011111
quitar abrigo escapar ardiente,1000100101110000000010100101000000111110000110100100
abrigo escapar ardiente sol,0000000101001010000001111100001101001001001100101110
escapar ardiente sol arrojar,0100000011111000011010010010011001011100000111001001
ardiente sol arrojar acogedoro,0000110100100100110010111000001110010010000001011011
sol arrojar acogedoro sombra,1001100101110000011100100100000010110111001100111101
arrojar acogedoro sombra árbol,0000111001001000000101101110011001111011010110101110
acogedoro sombra árbol bordir,0000001011011100110011110110101101011100001011000010
sombra árbol bordir camino,1001100111101101011010111000010110000100001101001100
moralejo gentileza amabilidad ganar,0110111000100010011100011100001000101110100110101011
gentileza amabilidad ganar fuerza,0100111000111000010001011101001101010110100110001001
amabilidad ganar fuerza fanfarronería,0000100010111010011010101101001100010010100100000111
ganar fuerza fanfarronería fallar,0100110101011010011000100101001000001110100011111001
brillante mañana zorro seguir,0001011010010011010011011010101101000011001010111100
mañana zorro seguir agudo,0110100110110101011010000110010101111000000011000000
zorro seguir agudo olfato,1010110100001100101011110000000110000000111010010110
seguir agudo olfato búsqueda,1001010111100000001100000001110100101100001100001001
agudo olfato búsqueda bocadillo,0000011000000011101001011000011000010010001010101101
repente ver cuervo copa,1000111100111101010010000100101011111110010100011100
ver cuervo copa árbol,1010100100001001010111111100101000111001010110101110
manera alguno primero cuervo,0110011111000000001111100110000100011000010101111111
alguno primero cuervo zorro,0000011111001100001000110000101011111111010110100001
primero cuervo zorro visto,1000010001100001010111111110101101000011010101100011
llamar atención hacer detener,0110001100111000100000011101010010011000011010000101
atención hacer detener enorme,0001000000111010100100110000110100001010011111001010
hacer detener enorme trozo,0101001001100001101000010100111110010101010010101011
detener enorme trozo queso,0011010000101001111100101010100101010111000100100101
enorme trozo queso cuervo,0011111001010101001010101110001001001010010101111111
trozo queso cuervo llevar,1010010101011100010010010100101011111110110001111110
queso cuervo llevar pico,1000100100101001010111111101100011111100111111000100
necesidad buscar pensar astuto,0111000011111000101111111101111011111000000111101111
buscar pensar astuto zorro,0001011111111011110111110000001111011111010110100001
entonces dirigir hacia árbol,0011111100011001101100110001010010101001010110101110
dirigir hacia árbol reposar,0011011001100010100101010010101101011101000111101101
hacia árbol reposar cuervo,0101001010100101011010111010001111011010010101111111
árbol reposar cuervo mirar,1010110101110100011110110100101011111110110110010011
reposar cuervo mirar admiración,1000111101101001010111111101101100100110000010000001
cuervo mirar admiración exclamar,0010101111111011011001001100000100000010100011001011
mirar admiración exclamar buen,0110110010011000001000000101000110010110001011101100
admiración exclamar buen día,0000010000001010001100101100010111011000011100110110
exclamar buen día majestuoso,0100011001011000101110110000111001101100110011011010
buen día majestuoso criatura,0001011101100001110011011001100110110100010101010100
cuervo miró zorro desconfianza,0010101111111011011001100010101101000010011000110101
mantener pico bien cerrado,0110100000010011111100010000010101000000001111011011
pico bien cerrado queso,0111111000100000101010000000011110110111000100100101
bien cerrado queso devolver,0001010100000000111101101110001001001010011010001110
cerrado queso devolver saludo,0001111011011100010010010100110100011101001010011100
hermoso figura ala tanto,0101010010010010010011010100000110110001001110111100
figura ala tanto espléndido,0100100110101000001101100010011101111000100001111100
ave tanto espectacular deber,0001000111000100111011110001000011001100010110111101
tanto espectacular deber poseer,1001110111100010000110011000101101111011000001001100
espectacular deber poseer hermoso,0100001100110001011011110110000010011000101010010010
deber poseer hermoso voz,0010110111101100000100110001010100100101010101111101
poder cantar yo solo,1000000100010000110110010110101100010001001100111000
cantar yo solo canción,0001101100101101011000100010011001110000001101011010
desear nombrarte rey todo,0011001000101011100100011110010001010101010000111001
nombrarte rey todo ave,0111001000111100100010101010100001110010001000111000
escuchar palabra tanto halagadora,0100001000000011101111001110011101111000101001011100
palabra tanto halagadora cuervo,0111011110011100111011110001010010111000010101111111
tanto halagadora cuervo olvidar,1001110111100010100101110000101011111110111010100001
halagadora cuervo olvidar todo,0101001011100001010111111101110101000011010000111001
cuervo olvidar todo sospecha,0010101111111011101010000110100001110011001101011010
olvidar todo sospecha queso,0111010100001101000011100110011010110101000100100101
mayor deseo ser nombrar,0110100110001001100100111010010110111100111001000110
deseo ser nombrar rey,0011001001110100101101111001110010001101001000101010
ser nombrar rey todo,1001011011110011100100011010010001010101010000111001
nombrar rey todo ave,0111001000110100100010101010100001110010001000111000
modo abrir pico par,0110110100111000000010101001111110001000111100001111
abrir pico par par,0000000101010011111100010001111000011110111100001111
pico par par pronunciar,0111111000100011110000111101111000011111000010111111
par par pronunciar graznido,0111100001111011110000111110000101111110100111111100
par pronunciar graznido fuerte,0111100001111100001011111101001111111000100110000111
pronunciar graznido fuerte dejar,1000010111111010011111110001001100001110010111100001
graznido fuerte dejar caer,0100111111100010011000011100101111000010001100100001
fuerte dejar caer queso,0100110000111001011110000100011001000011000100100101
dejar caer queso justamente,0010111100001000110010000110001001001010101111110100
caer queso justamente boco,0001100100001100010010010101011111101000001010110010
queso justamente boco zorro,1000100100101010111111010000010101100101010110100001
gracias queso decir zorro,0100111101100100010010010100101110010101010110100001
queso decir zorro mientras,1000100100101001011100101010101101000010110101111100
decir zorro mientras alejar,0010111001010101011010000101101011111000000011110001
moraleja alar conocerte solo,0110111000010000001101101000100110010001001100111000
alar conocerte solo desear,0000011011010001001100100010011001110000011001000101
conocerte solo desear suerte,0010011001000100110011100000110010001011001101110001
noble caballero solo abrir,0111000111111000110000101110011001110000000000101010
caballero solo abrir teatro,0001100001011100110011100000000001010101001111001100
solo abrir teatro cobrar,1001100111000000000010101010011110011000010000100011
abrir teatro cobrar entrada,0000000101010100111100110000100001000110011111100101
teatro cobrar entrada sino,1001111001100001000010001100111111001011001100010011
cobrar entrada sino anunciar,0010000100011001111110010110011000100110000101010111
entrada sino anunciar recompensaría,0011111100101100110001001100001010101111000110001111
sino anunciar recompensaría generosamente,1001100010011000010101011110001100011110100110111110
anunciar recompensaría generosamente ocurrir,0000101010111100011000111101001101111100111001111111
recompensaría generosamente ocurrir mejor,1000110001111010011011111001110011111110110101000111
generosamente ocurrir mejor acto,0100110111110011100111111101101010001110000001101100
ocurrir mejor acto entretenimiento,0111001111111011010100011100000011011000011111110100
varios artista competir premio,1010011110010000011101010000100100000011000001100101
encontrar bufón famoso pueblo,0011110010101000101110111101001000001011000011100010
bufón famoso pueblo broma,0001011101111010010000010110000111000100001011011001
bufón decir acto entretenimiento,0001011101111001011100101000000011011000011111110100
decir acto entretenimiento jamás,0010111001010000000110110000111111101000101110111001
acto entretenimiento jamás puesto,0000001101100001111111010001011101110011000011101001
entretenimiento jamás puesto escena,0011111110100010111011100110000111010010100000100110
noticia difundir rápidamente generar,0111001010010001101011001110010011100010100110111101
difundir rápidamente generar gran,0011010110011100100111000101001101111010100111101111
rápidamente generar gran revuelo,1001001110001010011011110101001111011111001000100111
generar gran revuelo teatro,0100110111101010011110111110010001001111001111001100
gran revuelo teatro abarrotado,0100111101111100100010011110011110011000000000011011
bufón aparecer solo plataforma,0001011101111000010101111010011001110001000000000111
aparecer solo plataforma ninguno,0000101011110100110011100010000000001110111000110111
solo plataforma ninguno aparato,1001100111000100000000011101110001101110000101011101
plataforma ninguno aparato ayudante,1000000000111011100011011100001010111010001001001001
ninguno aparato ayudante gracias,0111000110111000010101110100010010010010100111101100
aparato ayudante gracias expectativo,0000101011101000100100100101001111011000100011010111
ayudante gracias expectativo producir,0001001001001010011110110001000110101111000010100111
gracias expectativo producir gran,0100111101100010001101011110000101001110100111101111
expectativo producir gran silencio,0100011010111100001010011101001111011111001100000011
repente inclinar cabeza hacia,1000111100111010110011000100011000101000101001010100
inclinar cabeza hacia pecho,0101100110001000110001010001010010101000111101010111
cabeza hacia pecho imitar,0001100010100010100101010001111010101110101100001110
hacia pecho imitar voz,0101001010100011110101011101011000011101010101111101
pecho imitar voz gruñido,0111101010111010110000111010101011111010101000010011
imitar voz gruñido cerdo,0101100001110101010111110101010000100110001111010111
tanto convincente acto audiencia,1001110111100001010001100000000011011000001000101001
convincente acto audiencia pensar,0010100011000000000110110000010001010010111101111100
acto audiencia pensar bufón,0000001101100000100010100101111011111000001011101111
audiencia pensar bufón traer,0001000101001011110111110000010111011111010001101001
pensar bufón traer cerdo,0111101111100000101110111110100011010010001111010111
bufón traer cerdo debajo,0001011101111101000110100100011110101110010110111100
traer cerdo debajo capa,1010001101001000111101011100101101111000001101101100
cerdo debajo capa exigir,0001111010111001011011110000011011011000100011010000
debajo capa exigir quitara,0010110111100000110110110001000110100001000100101111
teatro inundar aplauso quitar,1001111001100010111000111100001011100001000100101110
inundar aplauso quitar capa,0101110001111000010111000010001001011100001101101100
aplauso quitar capa encontrar,0000101110000100010010111000011011011000011110010101
quitar capa encontrar debajo,1000100101110000110110110000111100101010010110111100
campesino multitud sentir él,0001101010100011011110011010010110110001010110110000
multitud sentir él inconforme,0110111100110100101101100010101101100000101100110101
sentir él inconforme visto,1001011011000101011011000001011001101011010101100011
él inconforme visto decir,1010110110000010110011010110101011000110010111001010
inconforme visto decir hércul,0101100110101101010110001100101110010100101011110011
visto decir hércul bufón,1010101100011001011100101001010111100110001011101111
decir hércul bufón ir,0010111001010010101111001100010111011110101110100100
hércul bufón ir vencer,0101011110011000101110111101011101001001010100000111
bufón ir vencer truco,0001011101111010111010010010101000001111010010101100
inmediato proclamar hacer mismo,0101101100010100001010010101010010011000110110011100
proclamar hacer mismo día,1000010100101010100100110001101100111000011100110110
hacer mismo día siguiente,0101001001100011011001110000111001101101001100000000
mismo día siguiente aunque,0110110011100001110011011010011000000000001000101110
día siguiente aunque manera,0011100110110100110000000000010001011100110011111000
siguiente aunque manera sencillo,1001100000000000100010111001100111110001001011010000
día siguiente multitud aún,0011100110110100110000000001101111001100001001011100
siguiente multitud aún grande,1001100000000011011110011000010010111000100111110000
multitud aún grande reunir,0110111100110000100101110001001111100001001000011110
aún grande reunir teatro,0001001011100010011111000010010000111101001111001100
grande reunir teatro evidente,0100111110000100100001111010011110011000100010111001
reunir teatro evidente audiencia,1001000011110100111100110001000101110010001000101001
teatro evidente audiencia preferir,1001111001100010001011100100010001010011000001011100
evidente audiencia preferir bufón,0100010111001000100010100110000010111000001011101111
audiencia preferir bufón solo,0001000101001100000101110000010111011111001100111000
preferir bufón solo querer,1000001011100000101110111110011001110001000100100001
bufón solo querer ridiculizar,0001011101111100110011100010001001000011001000110010
solo querer ridiculizar campesino,1001100111000100010010000110010001100100001101010100
querer ridiculizar campesino ver,1000100100001100100011001000011010101001010100100001
ridiculizar campesino ver espectáculo,1001000110010000110101010010101001000010100001101001
ambos artista presentar escenario,0000100100010000011101010010000011110100100000100111
bufón gruñó chirriar primero,0001011101111010100001011100011111100111000010001100
gruñó chirriar primero obtener,0101000010111000111111001110000100011000111001110100
chirriar primero obtener día,0001111110011100001000110001110011101000011100110110
primero obtener día anterior,1000010001100011100111010000111001101100000101010000
obtener día anterior aplauso,0111001110100001110011011000001010100000000101110000
día anterior aplauso ovación,0011100110110000010101000000001011100000111011001111
anterior aplauso ovación espectador,0000101010000000010111000001110110011110100001100111
continuación campesino comenzar acto,0010011110111000110101010000100011001010000001101100
campesino comenzar acto pretender,0001101010100001000110010100000011011001000010000101
comenzar acto pretender pequeño,0010001100101000000110110010000100001010111110000110
acto pretender pequeño cerdo,0000001101100100001000010101111100001100001111010111
pretender pequeño cerdo debajo,1000010000101011111000011000011110101110010110111100
pequeño cerdo debajo capa,0111110000110000111101011100101101111000001101101100
cerdo debajo capa cosa,0001111010111001011011110000011011011000010100110100
debajo capa cosa verdad,0010110111100000110110110000101001101001010100100100
capa cosa verdad hacer,0001101101100001010011010010101001001000101001001100
sospechar público arreglar halar,1001101011011100010000110100001101111110101001011101
público arreglar halar él,1000100001101000011011111101010010111011010110110000
arreglar halar él oreja,0000110111111010100101110110101101100000111010110110
halar él oreja animal,0101001011101101011011000001110101101100000101000101
halón oreja hacer cerdo,0101001100011011101011011001010010011000001111010111
oreja hacer cerdo oculto,0111010110110010100100110000011110101110111001111001
hacer cerdo oculto gruñera,0101001001100000111101011101110011110010101000010001
cerdo oculto gruñera chirriar,0001111010111011100111100101010000100010001111110011
multitud embargo decidir imitación,0110111100110001110110001100101110010010101100001101
embargo decidir imitación bufón,0011101100011001011100100101011000011010001011101111
decidir imitación bufón exacto,0010111001001010110000110100010111011110100010111110
imitación bufón exacto pedir,0101100001101000101110111101000101111100111101011011
bufón exacto pedir grito,0001011101111010001011111001111010110110101000000101
exacto pedir grito campesino,0100010111110011110101101101010000001010001101010100
pedir grito campesino expulsado,0111101011011010100000010100011010101000100011100010
grito campesino expulsado teatro,0101000000101000110101010001000111000101001111001100
campesino sacar pequeño cerdo,0001101010100100101000000101111100001100001111010111
sacar pequeño cerdo traer,1001010000001011111000011000011110101111010001101001
pequeño cerdo traer capa,0111110000110000111101011110100011010010001101101100
cerdo traer capa mostrar,0001111010111101000110100100011011011000110111010011
traer capa mostrar evidencia,1010001101001000110110110001101110100110100010111000
capa mostrar evidencia error,0001101101100011011101001101000101110000100000010101
mostrar evidencia error decir,0110111010011010001011100001000000101010010111001010
evidencia error decir miren,0100010111000010000001010100101110010100110110010101
error decir miren demostrar,0100000010101001011100101001101100101010010111111011
decir miren demostrar tipo,0010111001010011011001010100101111110111010000011011
miren demostrar tipo juez,0110110010101001011111101110100000110110101111011110
moralejo aprender distinguir verdadero,0110111000100000011000000100110111011001010100100110
aprender distinguir verdadero falso,0000110000001001101110110010101001001100100011111101
distinguir verdadero falso parecer,0011011101100101010010011001000111111010111100010100
vez mercader deber emprender,1010100111100011010110000000101101111010011101111001
mercader deber emprender viaje,0110101100000001011011110100111011110011010100111111
deber emprender viaje largo,0010110111101001110111100110101001111110110000011100
partir dejar cuidado mejor,0111100101000001011110000100101100001010110101000111
dejar cuidado mejor amigo,0010111100001001011000010101101010001110000100101001
cuidado mejor amigo cofrir,0010110000101011010100011100001001010010010000110011
mejor amigo cofrir lleno,0110101000111000010010100100100001100110110001111000
amigo cofrir lleno moneda,0000100101001001000011001101100011110000110110111000
cofrir lleno moneda oro,0010000110011011000111100001101101110000111011000011
pasar poco mes viajero,0111100101100100000001111001101011010101010101000000
poco mes viajero regresar,1000000011110011010110101010101010000001000111000010
mes viajero regresar casa,0110101101010101010100000010001110000100001110010111
viajero regresar casa amigo,1010101000000100011100001000011100101110000100101001
regresar casa amigo reclamar,1000111000010000111001011100001001010011000110000100
casa amigo reclamar cofrir,0001110010111000010010100110001100001000010000110011
embargo encontrar preparado sorpresa,0011101100011001111001010110000011100101001101010110
encontrar preparado sorpresa aguardar,0011110010101100000111001010011010101100000010111111
guardar cofrir debajo cama,0101000011111001000011001100101101111000001100111101
cofrir debajo cama saber,0010000110011001011011110000011001111011001001110110
debajo cama saber rata,0010110111100000110011110110010011101101000101010001
cama saber rata habitación,0001100111101100100111011010001010100010101001000001
quieres saber pasar exactamente,1000100101001100100111011001111001011000100010111101
claro interesar saber replicar,0010000011011010111000010110010011101101000111101100
interesar saber replicar mercader,0101110000101100100111011010001111011000110101100000
rata entrar cofre comer,1000101010001001111110011100100001100100010001100110
entrar cofre comer moneda,0011111100111001000011001000100011001100110110111000
saber querido amigo roedor,1001001110110100010010001000001001010011001001001110
querido amigo roedor capaz,1000100100010000010010100110010010011100001101101110
amigo roedor capaz devorar,0000100101001100100100111000011011011100011010010011
roedor capaz devorar él,1001001001110000110110111000110100100111010110110000
decir mercader profundo tristeza,0010111001010011010110000010000101011111010010011110
quedar ruina causa plaga,1000100010010100100110011000011101011010111111111010
mercader saber bien ser,0110101100000100100111011000010101000001001011011110
saber bien ser engañar,1001001110110000101010000010010110111100011110110110
demostrar sospecha invitar mal,0010111111011100110101101001011101000000110011011011
sospecha invitar mal amigo,1001101011010010111010000001100110110110000100101001
invitar mal amigo cenar,0101110100000011001101101100001001010010001111000111
mal amigo cenar casa,0110011011011000010010100100011110001110001110010111
amigo cenar casa día,0000100101001000111100011100011100101110011100110110
cenar casa día siguiente,0001111000111000111001011100111001101101001100000000
marchar él entrar establo,0110100010111101011011000000111111001110100010001000
él entrar establo llevar,1010110110000001111110011101000100010000110001111110
entrar establo llevar mejor,0011111100111010001000100001100011111100110101000111
establo llevar mejor caballo,0100010001000011000111111001101010001110001100001100
llevar mejor caballo encontrar,0110001111110011010100011100011000011000011110010101
