lambda_gram,embedding
trompa,1111011111110
mediante,0101111101011
fantasma,0110110011001
grave,0111100000010
robado,1101101101011
escuela,0110001101001
bandero,0001101001100
planta,1100000011010
caperucita,0001011001100
ido,0111110000001
plaza,1100000010001
sepa,1101110011101
natural,0100100110110
peluche,0100001000100
alcanzarer,0000010011101
respaldo,1101100011001
útiles,1111101100000
ateneo,0001100001000
fenomenal,0110110111101
alejar,0000010001111
poquito,1100001111111
saludo,1101111111101
conversar,0011110011001
torrar,1111001110000
anterior,0000111111101
arrancarla,0000101100011
arregle,0000100100101
inicio,0111011010001
digno,0010111100000
cariño,0001001001110
roca,1101101111001
vendedor,1111110011001
zozobrar,1111101110010
intrigado,0111001011001
comido,0011001001100
nefasto,0100100101001
té,1111011100110
hermosura,0111111011110
inyección,0111001110100
amor,0000110101101
coman,0011001010000
llevo,0101011001110
amenaza,0000110111101
u,1111010100010
devuelvo,0010111010001
lejos,0101000100100
aporrear,0000101000000
supiser,1101001011110
firme,0110111101001
banquet,0001101000101
dulz,0010010101001
reyes,1101100101100
parque,0100010101011
beso,0001111110011
inundado,0111001011110
él,1111101111000
eligierar,0010011010011
contratad,0011110000111
ilusión,0111010001110
piel,0100000010000
felizmente,0110110111100
dolía,0010010011000
dinastir,0010110100100
esposar,0110011000100
camino,0001011111011
hexagonal,0111111010110
comerte,0011001001001
posibilidad,1100001010110
presuntuoso,1100011010101
nivel,0100101100101
amab,0000110010110
barril,0001111000110
izquierdo,0111001101111
enterado,0010000010010
hospedaje,0111110101000
aumentar,0001100101101
alboroto,0000010010111
viejet,1111111101010
opere,0100111101101
contrater,0011110001100
accidente,0000001101111
estancar,0110011011111
pobrecillo,1100000111011
tablet,1101001101110
marto,0101110101111
respetasar,1101100011010
además,0000011000000
escucha,0110001101100
graciar,0110100001011
pintar,0100000001101
mástil,0100100001010
existir,0110010110110
nokomis,0100101111001
pescador,0100000101111
allí,0000110001100
entregar,0010000001101
atrapa,0001100010001
pasar,0100010100001
mutuamente,0100100000001
zapato,1111101011100
acompañado,0000001010001
agobiado,0000011111001
poblador,1100000111111
igualmente,0111010000100
vigilado,1111111111011
relamió,1100100110111
cosquilla,0011111100000
aprend,0000101001100
oir,0100111010100
solo,1101011100011
tenia,1111000000011
disgustar,0010110010110
pequeñitar,0100001010100
repugnante,1100100000010
tirara,1111000111111
sacrificio,1101111011001
persona,0100001100011
diligencia,0010110100011
pasteeeeel,0100011100100
borracho,0001110101010
cabello,0001010010100
resbaladizo,1101100000001
escacharrada,0110000110010
manos,0101110001101
valer,1111010011101
cigüeña,0011000011001
malherido,0101010011011
guardo,0111100111010
yo,1111101001111
inventado,0111001010110
obtenido,0100101000001
minuto,0101101010111
ratitar,1100111010010
invitadas,0111001110110
arder,0000101111101
nieve,0100101100000
liar,0101001101111
persón,0100000100000
llamarado,0101001011101
salidar,1101111110000
atascado,0001100001101
acompañar,0000001010011
doctora,0010010001101
acera,0000001111000
v,1111010110010
adelantar,0000001000010
apoyémono,0000101000010
desinteresado,0010101011100
empacar,0010011001010
ave,0001101100011
recuadro,1100101111101
reclamar,1100101011011
pediría,0100011011000
gobiernir,0110100010000
atreverir,0001100111111
sembrar,1101110110101
recompensar,1100101010010
agradable,0000011101010
designado,0010101010101
vulgar,1111101000111
40,0000000001111
igualator,0111010000101
camello,0001011101110
recordar,1100101110110
ruinar,1101101001011
tardo,1101000111000
continuación,0011010000111
dices,0010111111001
revista,1101100111000
llevar,0101011000111
ocupar,0100111000110
falso,0110110000110
encantado,0010001001110
punta,1100110000101
novia,0100101010000
únicamente,1111101100010
palacio,0100010000001
familia,0110110001101
inspector,0111011001101
ír,1111101101110
sustituto,1101001110110
alardes,0000010110011
violento,1111111110100
dulzurar,0010010101011
astucia,0000100001011
etérea,0110011100010
mágico,0100100000111
llevarno,0101011000101
ancho,0000110100010
gustito,0111100100010
conejita,0011011101010
abalanzar,0000000011101
interior,0111001001010
tirano,1111000110100
gallín,0110101101001
competición,0011011000101
salvaje,1101111111010
tacto,1101001101100
sánchez,1101001111110
hilos,0111111111010
angustiado,0000111100100
etc,0110011100101
mosquizampa,0101100010010
pablo,0100110010111
ojibwa,0100111010110
bajito,0001101011111
extremo,0110010000101
multicolor,0101100001011
inocente,0111011011011
avergonzado,0001101100111
sandío,1101111101111
parecía,0100010111100
secuestrado,1101110100110
comportamiento,0011011011001
vengar,1111110010100
sumida,1101001000101
seis,1101110111010
desempacar,0010101111101
burlar,0001110000001
latir,0101000110101
envejecer,0110000000100
solitario,1101010100001
tapar,1101000101101
chueca,0011000000110
ámsterdam,1111101111111
diversión,0010110001100
tranqui,1111001000011
peligroso,0100001000001
tita,1111000101011
saltar,1101111110010
descubierto,0010101101010
merienda,0101111001110
palmera,0100010000101
buaaa,0001110001000
agalla,0000011111101
vagar,1111010010010
sonar,1101011101110
nacional,0100100010101
misterio,0101101111101
moreno,0101100110101
agujero,0000010100111
taxi,1101000111111
aclamar,0000001110010
desesperar,0010101110000
pastorcito,0100011111000
quizás,1100111100111
ocultar,0100111000001
aplastar,0000111001110
sótano,1101001101000
valioso,1111010011110
adolorido,0000011001010
tallado,1101001100000
loco,0101011010000
herramienta,0111111010100
abrasador,0000000110110
fabuloso,0110010000011
robar,1101101101001
desgraciadamente,0010101010001
cabro,0001010110001
podrás,1100000100111
calir,0001010101111
eracer,0110000010111
perecer,0100001110101
excusa,0110010111110
trabajador,1111001011110
niñas,0100101101100
desconsolado,0010101100100
vender,1111110011011
corón,0011110100100
pastelito,0100011101111
maracaná,0101110010111
amasar,0000110110111
sufrimiento,1101011000001
tienda,1111000011100
sabiduría,1101111000110
rio,1101101100111
angry,0000111100101
sustituido,1101001110011
noche,0100101101011
anfitrión,0000111100010
obligar,0100101001010
elegido,0010011110011
espada,0110001010001
apartar,0000111011100
oscurecer,0100110111110
fallecer,0110110000001
cuánto,0011101110010
saldré,1101111010110
voluntad,1111111000100
sumar,1101001000010
brazalete,0001110111100
vista,1111111010111
engaño,0010000100111
imitar,0111010011011
trolito,1111011110100
suavidad,1101011011101
pinche,0100000011001
olor,0100111110100
apariencia,0000111010101
bonachón,0001110100111
confianza,0011011100101
jugador,0111000010010
frondoso,0110101000111
costoso,0011111100010
plazar,1100000010000
varitos,1111010000111
misión,0101101110101
letras,0101000100000
ayudarte,0001101110100
rondar,1101101010000
cortado,0011110101011
venderla,1111110011010
delgada,0011100000110
escarbar,0110000111010
huraño,0111110011001
ladera,0101000001100
enfermero,0010001101101
buena,0001110001110
tomárselo,1111001100101
moretón,0101100110111
crimen,0011111110111
vida,1111111100100
interesante,0111001001111
comenzarla,0011001011110
brujitolandia,0001110011111
zombi,1111101010011
abajo,0000000011111
tom,1111001100001
apunto,0000101010100
listado,0101001010110
vencedor,1111110001110
doña,0010010110000
examen,0110010101110
sol,1101010100100
sobrevivir,1101010111001
dinero,0010110101100
hombr,0111111100111
melón,0101111110000
importar,0111010110010
destierro,0010111000111
selva,1101110111111
comeeeer,0011001010100
keegwa,0101000000000
abuso,0000000100011
entonces,0010000011010
viaje,1111111100010
promet,1100010100101
comerciant,0011001011011
grandota,0110100000111
jefe,0111000101111
cambiar,0001011100111
arrancar,0000101100010
construiremos,0011010010111
herm,0111111001111
diós,0010010000011
pluma,1100000110110
burg,0001110000111
guapísima,0111100110110
mundo,0101100001101
derretir,0010100010110
hendija,0111111000011
cachorra,0001010110111
casita,0001001111101
desconocido,0010101100111
diriges,0010110111001
hipnotizante,0111111111011
descansar,0010100100101
burla,0001110000010
maltrecha,0101010001010
alina,0000110000110
liderado,0101001110100
aguantar,0000011100000
vistazo,1111111010101
pedazo,0100011011111
libros,0101001111101
dejárselo,0011100001010
varitar,1111010000101
cuido,0011101001001
grupo,0111100010100
sollozo,1101011100001
amígdala,0000110100101
enemiga,0010001111110
expectación,0110010110011
zanahorio,1111101011010
china,0001000000101
acoger,0000001110001
dinosaurio,0010110101101
artístico,0000100110101
desafinar,0010100110101
aldear,0000010011011
inteligente,0111001000010
enamorado,0010001000101
esclavo,0110000101011
apretado,0000101011001
fotografíar,0110111001000
broma,0001110010000
tirón,1111000101001
lío,0101010100101
referir,1100101101100
visitar,1111111010010
pajar,0100110000111
empezarir,0010001000000
textura,1111000011110
comentario,0011001011101
finalmente,0110111100100
proteg,1100010110111
elsa,0010011010101
forma,0110111010011
plancha,1100000001011
descontento,0010101101101
ayuda,0001101101000
rellenándola,1100100110001
balanza,0001101011011
cure,0011101010010
pisado,0100000000000
así,0000100000110
error,0110000010001
poniéndol,1100001111001
llegu,0101001001100
crearer,0011111101101
esperanzar,0110001000100
base,0001111001100
apoyar,0000101000001
retrasado,1101100110100
caballir,0001010011110
frenético,0110111000011
jarra,0111000100111
alimentar,0000110000011
verano,1111110111100
sentado,1101110010010
insensatez,0111011001000
abrir,0000000111111
frasco,0110111001100
pantanoso,0100010011101
sujétalo,1101001000001
envueltir,0110000011000
tema,1101000010100
viviremos,1111111011011
carabás,0001011000000
pesado,0100000100101
derrocar,0010100010011
agraciado,0000011101011
golpear,0110100010100
ira,0111001111110
figura,0110110100011
atentamente,0001100011000
formir,0110111010111
entiendo,0010000011111
amontonar,0000110101111
pegar,0100011000100
correspondiente,0011110111001
combate,0011001010110
empacho,0010011001110
toque,1111001111010
insulto,0111011000000
marinero,0101110111110
intentar,0111001000100
brincar,0001110110001
dentro,0010100011000
huesudo,0111110110111
desagradar,0010100111101
desordenado,0010101011000
ocurrido,0100111000101
liga,0101001110111
distraída,0010110001101
palo,0100010000100
atacante,0000100000001
radiografía,1100111111000
significar,1101010001100
maltratarás,0101010001011
urgencia,1111010101011
ola,0100111010001
leche,0101000111001
casilla,0001001110101
imprudencia,0111010111010
peinado,0100011000101
empeorar,0010011000100
calderir,0001010111001
opción,0100111101001
pida,0100000110101
pasaportir,0100010100011
gruñendo,0111100010101
puñado,1100110001000
pronto,1100010101010
agrietado,0000011100010
tejeré,1101000110001
bañista,0001111011000
seco,1101110100011
precipitado,1100001011000
ráfaga,1101101000101
abuelitadijo,0000000101001
proponer,1100010111011
hado,0111101110001
abusar,0000000100010
instrucción,0111011000111
inmerecida,0111011011101
humillar,0111110010111
oponer,0100111100101
aprovechar,0000101011010
tontín,1111001101001
objetivo,0100101001000
distinción,0010110001001
contramaestre,0011110000000
paredes,0100010111110
difundir,0010111100110
sodavlamaruc,1101010101110
memorabl,0101111010000
empeñado,0010001000001
indígena,0111011101100
diablillo,0010111110001
supervelocidad,1101001011011
derrumbes,0010100110001
hada,0111101110010
porra,1100001110100
librar,0101001111001
cubierto,0011111001010
recital,1100101011000
festín,0110110101011
lento,0101000100011
salida,1101111010000
codicia,0011000100100
condenado,0011011111000
fuerte,0110101011010
componer,0011011011000
probar,1100011111000
birds,0001111111010
moer,0101101101111
mosca,0101100010000
vivir,1111111011010
peludo,0100001001101
aliciar,0000010000000
espíritu,0110011001110
rábano,1101101000100
envidio,0110000001001
cuántos,0011101110110
noel,0100101111000
tripulación,1111011010000
cocinero,0011000101010
bañar,0001111001001
maíz,0101111100011
apodo,0000111000001
domesticar,0010010011001
divertidísima,0010110000110
ingenio,0111011110100
niña,0100101100100
minúscula,0101101010110
liberase,0101001101001
insecto,0111011011001
confundido,0011010100000
trum,1111011101110
cubrir,0011111001101
pedazos,0100011011110
carne,0001001001001
órdenes,1111101100101
falta,0110110000111
ñañsña,1111101101100
mañar,0101111100110
ingeniós,0111011110111
aburrido,0000000100101
guerrero,0111100101011
hendrik,0111111000110
cabaña,0001010011101
derecho,0010100010100
terrorífico,1111000011011
evitar,0110010100001
traser,1111011001110
corriente,0011110111000
importancia,0111010110000
club,0011000111110
bocanada,0001111100101
rajado,1100111111010
gancho,0110101101100
cazamalvado,0001001100000
apártense,0000101010110
reparto,1100100001011
ataúd,0001100001110
rebosante,1100101000011
razón,1100111001110
guapo,0111100110010
resentido,1101100000101
colgado,0011001101110
tortuga,1111001010101
sentenciar,1101110010111
comidar,0011001001101
cerrado,0001000010010
escolar,0110000101100
agresor,0000011100111
ayudándol,0001101110111
volarer,1111111001111
princesa,1100011110001
deseir,0010101111111
quítatar,1100111101100
lugar,0101011101011
caliente,0001010101010
plomo,1100000110010
sur,1101001010101
conocerla,0011010101101
trato,1111011011000
flotar,0110111110011
existencia,0110010110111
limitar,0101001110011
venganza,1111110011100
tiritar,1111000111011
llenaría,0101001000011
haciéndolo,0111101110110
pata,0100011111001
empaco,0010011001111
reunión,1101100111010
hábilmente,0111110001110
sabor,1101111001100
lado,0101000001110
igual,0111010000110
atacado,0000100000011
tirarar,1111000111110
hervirlos,0111111010111
varita,1111010000100
anansi,0000110100110
caparazón,0001011001111
teatro,1101000111100
toma,1111001100011
orejar,0100110100010
ahora,0000010101111
arma,0000101101000
auxilio,0001100100000
palacete,0100010000000
poquísimo,1100001111100
halloween,0111101010100
canción,0001011010000
vivido,1111111011111
clase,0011000110101
barriguita,0001111000010
acércate,0000001000101
sogar,1101010101101
hogar,0111111101111
andreo,0000111100011
piso,1100000000011
superioridad,1101001001001
reunido,1101100111111
encantamiento,0010001001001
compañío,0011011000110
apenas,0000111011000
prender,1100001000010
estropear,0110011111011
rabito,1100111101010
cena,0001000111000
cogeremos,0011000100001
brujito,0001110011101
mujer,0101100001000
carro,0001001010111
apresado,0000101001001
oregir,0100110100001
despedir,0010101001001
durísimo,0010010101100
operación,0100111101011
hierro,0111111110001
ingenuo,0111011110010
gema,0110100100011
escuché,0110001101010
koalas,0101000000011
producto,1100011100101
dibujar,0010111111110
meticulosamente,0101111000110
lumbre,0101011101100
surgía,1101001010001
princesadecir,1100011110011
cante,0001011001000
aislado,0000010111111
rebaño,1100101000000
miniplaneta,0101101011101
maceta,0101010101111
iglesia,0111010000000
gemelo,0110100100010
llévalo,0101011010110
escurridizo,0110001111101
deshecho,0010101010010
dejándose,0011100001011
agarrándolo,0000011111010
progresado,1100010100011
alemania,0000010001100
nube,0100101010011
muerto,0101100011001
diverso,0010110000100
agradecido,0000011101101
recorrido,1100101110101
mucho,0101100011100
instalar,0111011000100
desenterrar,0010101110111
apellido,0000111011010
dedico,0011100110001
escalera,0110000110111
travieso,1111011011001
hola,0111111100100
máscara,0100100001110
caer,0001010111101
sospechar,1101011010001
distante,0010110001000
haberlo,0111101100011
rock,1101101111011
enfadar,0010001101000
tercer,1111000000101
imaginar,0111010001001
ratones,1100111011111
diferente,0010111100100
escodite,0110000101111
6,0000000001000
reconocido,1100101110001
garra,0110101100010
moralejo,0101100111110
ácido,1111101110101
evento,0110011100001
disponible,0010110011110
camiseta,0001011111010
preocuparno,1100011000110
ritual,1101101101110
rey,1101100101101
caza,0001001100011
malísimamente,0101010001100
ramón,1100111111101
cera,0001000110101
difunto,0010111100011
estudiete,0110011101011
picador,0100000111010
controlar,0011110001110
plaga,1100000001111
antídoto,0000111110010
comentar,0011001011100
cepillar,0001000111100
rubio,1101101011111
auténtico,0001100100011
lejías,0101000100101
enfurecer,0010001100011
cosecho,0011110100011
sino,1101010010001
dificultad,0010111100111
sorprendente,1101011110111
bote,0001110111010
resguardar,1101100001101
personaj,0100001100001
mar,0101110010101
desencadenado,0010101111100
jugoso,0111000011110
contigorespondeír,0011010001100
malinterpretar,0101010001000
primo,1100011110000
diferenciar,0010111101100
incauta,0111010101001
paseo,0100011100001
aquí,0000101010001
podia,1100000101100
confianzo,0011011100111
rugir,1101101011001
incapaz,0111010101000
melodía,0101111110010
miga,0101101001010
gruñido,0111100010010
increíble,0111010100010
extender,0110010011011
oscura,0100110111011
trozo,1111011101000
esforzar,0110001110111
arenoso,0000101111011
oirir,0100111010101
vaquita,1111010001010
cojo,0011001100010
brille,0001110110010
relameir,1100100110101
pueblo,1100010001011
hijo,0111111111101
elección,0010011111101
desapareceré,0010100111001
insuperable,0111001000000
croar,0011111010001
decepcionado,0011100101111
surcar,1101001010111
muñeco,0100100000010
granizo,0110100000010
admirador,0000011000100
minúsculo,0101101010010
pepe,0100001011010
esperado,0110001001111
tranquilidad,1111001000000
bandeja,0001101001101
establo,0110011011000
portazo,1100001110001
fiesto,0110110100010
ipap,0111001111101
resguardo,1101100001111
pinto,0100000001100
reaccionar,1100111001101
grullo,0111100011111
correr,0011110111011
pepita,0100001011110
escondía,0110000100000
dar,0011101101100
conmovido,0011010100100
compadecido,0011001000110
importantísimo,0111010110011
poderoso,1100000101101
trocito,1111011110110
cantante,0001011011010
duendir,0010010111110
celestial,0001000101011
quiquiriquí,1100110100011
pablito,0100110010110
cuanta,0011111011000
organizar,0100110100100
espeluznante,0110001001011
gigantesca,0110100111111
olvid,0100111111100
aspirar,0000100001001
murciélaga,0101100000101
pasto,0100011101011
enojó,0010000111001
laboratorio,0101000000111
empezar,0010011000000
tú,1111010100011
elogiar,0010011010111
sonría,1101011111001
rescatado,1101100000010
der,0010100011100
montaño,0101100101001
maravillosa,0101110010000
jack,0111001100100
esponjoso,0110011000110
vietnam,1111111111001
funcionario,0110101010100
malvadas,0101010001110
vendar,1111110011000
huérfano,0111110001001
transcurrir,1111011000001
personaje,0100001100000
hiciste,0111111010011
dominar,0010010011011
larguísima,0101000110011
debido,0011100100010
devolvérselas,0010111010111
venerar,1111110011101
nutrición,0100101011111
suspendido,1101001010000
ansioso,0000111111110
colar,0011001100111
vivar,1111111011101
queeeer,1100110111101
frío,0110101001000
edredón,0010011101101
pinta,0100000001010
remoto,1100100010111
confunden,0011011100000
alín,0000110010111
quitaré,1100111100001
paz,0100011010110
pantano,0100010011111
escuchar,0110001101111
tomé,1111001100100
escond,0110000100101
lamer,0101000011110
sirv,1101010110010
concurso,0011011111001
