lambda_gram,embedding
raíz,1000101110101
asemejar,0000111100000
gordo,0100111101011
peludo,0111110001001
pie,0111111011011
atascado,0001000001001
desprender,0011001111110
completo,0010010001110
gemido,0100111000100
espectral,0100001101110
importancia,0101100100000
echar,0011101000100
sopa,1001101010011
lavar,0110000101010
conversar,0010100010001
oscurecer,0111011010100
despertado,0011001110011
asustar,0000111111000
producto,1000010111001
imaginación,0101100001101
oir,0111010011000
nítir,0111001101100
pasado,0111100111100
sonido,1001101001100
cocín,0010000110111
baño,0001010010001
pasillo,0111101000010
gimeír,0100111010111
estruendosamente,0100010101111
luca,0110010101011
colegio,0010001001001
descargar,0011000111101
morral,0110111011110
allí,0000100001000
llamo,0110001101011
nevera,0111000111011
asinteír,0000111100100
informe,0101101010101
clase,0010000100110
lecturo,0110000110100
extender,0100011101101
lees,0110000110110
oscurasrespondeír,0111011010011
empleada,0011110000010
doméstico,0011100010101
colegiorespondeír,0010001001010
agradar,0000010110100
imagino,0101100001111
conoz,0010011001110
rumores,1001001110110
habitado,0101001001011
diferenciar,0011010110111
sobrenatural,1001100101101
tajante,1001110111011
desinterés,0011001101001
desastrar,0011000110010
antiguo,0000101011001
desempacar,0011001010110
caja,0001100101010
marchar,0110100100101
siesta,1001100000011
entredormido,0011111110101
acostumbrar,0000001101100
habitar,0101001001110
macer,0110011001001
boca,0001010110110
consternado,0010011100001
empaco,0011101110101
reacción,1000101110111
contrater,0010100001000
500,0000000001101
existir,0100011011011
devotir,0011010011101
mar,0110100011001
hendrik,0101010000100
der,0011000010111
decken,0010111010101
encomendar,0011110100000
tarea,1001111010001
comandar,0010001100010
buque,0001011111001
conocido,0010011001011
holandés,0101010111001
errante,0100000011101
capitán,0001101111010
tripulación,1010010011111
india,0101101000011
oriental,0111011001011
ámsterdam,1010110101010
propósito,1000011010101
atrapado,0001000100000
desmedido,0011001101100
temporal,1001111110110
dañar,0010110111100
seriamente,1001011101111
embarcación,0011101101011
añicos,0001001100011
timón,1010000100000
rasgar,1000101011110
vela,1010100000110
canto,0001101110010
furioso,0100110011110
mástil,0111000001100
sacudir,1001010010010
tal,1001110111100
violencia,1010101010111
recibido,1000110001100
peligran,0111101111111
codicioso,0010000111001
afectar,0000010011011
peligro,0111110000000
desafiante,0011000100011
viaje,1010101000011
continúar,0010011111101
surcar,1001110011010
inesperado,0101101001010
marinero,0110100101011
rebelar,1000110000001
rayar,1000101110010
locura,0110010100010
amenazar,0000100101011
borda,0001011001001
contradijera,0010011111111
alarmado,0000011011110
arrodillar,0000111001100
rezar,1001000111000
punto,1000100001100
zozobrar,1010110100011
firmamento,0100101001101
surgir,1001110011100
divino,0011011111111
iluminar,0101100001000
descender,0011000111111
figura,0100100111101
celestial,0001111001101
enfrentar,0011110111001
pón,1000100011100
ambición,0000100100110
sufrimiento,1001101111110
ajeno,0000011010111
adelante,0000001111101
condenado,0010010101111
océano,0111010001001
eternamente,0100010111010
tempestad,1001111110011
podrás,1000000111010
hierro,0101010100001
vivo,1010101101111
hiel,0101010011110
seguido,1001011001011
convertido,0010100010011
vagar,1010011100011
rumbo,1001001110100
melquíades,0110101011110
tacaño,1001110110101
endurecido,0011110101010
desvivir,0011010001011
provenir,1000011100000
diez,0011010110101
moneda,0110111000101
ahorrado,0000011001100
mecedoro,0110101000110
enterrarir,0011111101000
fallecer,0100100000001
voluntad,1010101111000
mes,0110101110111
deuda,0011010010110
saldar,1001010011001
esmeralda,0100001011100
yacer,1010110001001
cementerio,0001111001111
viviremos,1010101101101
tranqui,1010001111101
pala,0111011111101
dado,0010110110011
espalda,0100001100011
orejar,0111011000011
preso,1000010010001
entreabrir,0011111110011
apelar,0000101101011
desesperado,0011001011110
centavo,0001111010101
tesoro,1010000010011
ataúd,0001000001011
gema,0100111000010
hermán,0101010010110
queda,1000100100001
problema,1000010110001
oreja,0111011000010
cuatro,0010101110010
derecho,0011000011000
izquierdo,0101110110101
horrorizado,0101011001110
aturdido,0001000101111
sumida,1001110000110
sol,1001100111000
pedro,0111101110001
pablo,0111011100101
pérez,1000100011000
páramo,1000100010110
87,0000000010011
generosidad,0100111001000
velorio,1010100001001
acudir,0000001110101
2875,0000000000111
sollozar,1001101000000
difuntir,0011010111100
arreglar,0000111000101
tejado,1001111011010
cobrar,0010000101100
doña,0011100100000
melba,0110101010111
entrecortado,0011111110100
visitar,1010101100011
hospital,0101011010000
sacar,1001010001110
amígdala,0000100111001
silverio,1001100010011
carnicero,0001110010000
juanito,0101111011100
chillido,0001111110111
agudo,0000011000010
novio,0111001100001
filiberto,0100101000100
panadero,0111100001101
sollozo,1001101000001
musitar,0111000000000
féretro,0100110100110
acudient,0000001110100
corriente,0010100101111
naturaleza,0111000100101
humano,0101011011111
ceremonia,0001111100001
resistir,1001000001110
pariente,0111100110001
difunto,0011010111101
nota,0111001011100
conocí,0010011001101
etérea,0100010111100
confundido,0010011000000
rascar,1000101011101
pantorrilla,0111100010111
claramente,0010000100011
pata,0111101010001
gallo,0100110110000
prender,1000001111100
veladoro,1010100000111
deambular,0010110111110
juan,0101111011011
malo,0110011110001
sonámbulo,1001101010010
mirada,0110110011111
profundamente,1000010111110
prís,1000011101001
pausar,0111101100000
seguridad,1001011001111
calle,0001100111010
barrio,0001010000101
familiar,0100100001010
doblar,0011100000011
sombrero,1001101000111
copa,0010100011111
blanca,0001010110001
contrastar,0010100000100
negrura,0111000110110
agrietado,0000010111100
uso,1010011010010
cigarrillo,0010000001111
tenue,1010000000101
visión,1010101100100
diente,0011010110100
afilado,0000010011101
fiera,0100100110111
vos,1010101111100
deprisa,0011000010110
develar,0011010010111
monstruoso,0110111001001
escueta,0100001001111
empapado,0011101110110
sudor,1001101110101
propio,1000011010001
pesadillar,0111111000101
acercó,0000001010110
soñé,1001101100100
esbozó,0100000100000
entrever,0100000000000
espantoso,0100001100101
feír,0100100110011
soñar,1001101100011
ana,0000100111010
cinta,0010000010111
atado,0001000000001
cuello,0010101111101
nudo,0111001100100
apretado,0000110010001
quinto,1000100111100
primaria,1000010011101
secundario,1001011000110
dimir,0011011000101
lleva,0110010000001
puesto,1000011111010
limitar,0110001011101
suavidad,1001101101001
jaime,0101110111011
2,0000000000011
evasiva,0100010111101
tema,1001111100111
secar,1001011000001
abrazar,0000000100111
quita,1000100111110
temblorosa,1001111101010
desatar,0011000110100
aflojó,0000010100001
cintar,0010000011000
suelo,1001101110110
oril,0111011001101
río,1001001111111
alemania,0000011110111
repós,1000111111110
paisaje,0111011111000
pintoresco,0111111111001
hamelín,0101001101100
atacada,0000111111100
lamentable,0110000010001
plaga,1000000001010
rata,1000101100001
desafiar,0011000100100
perseguir,0111110111011
debajo,0010110111111
armario,0000110110100
despensa,0011001110010
entero,0011111100101
queso,1000100110101
miguitir,0110110001110
tornar,1010001011000
insoportable,0101101110101
harto,0101001110010
alcalde,0000011100110
miembro,0110110001001
concejo,0010010100110
municipal,0110111110111
solución,1001101000100
horo,0101011001001
discusión,0011011011010
exterminar,0100011101110
molesto,0110111000001
roedor,1001001010111
terminado,1010000001001
infructuós,0101101010110
reunión,1001000101100
repiqueteo,1000111110111
imaginar,0101100001110
formado,0100101100011
recuadro,1000110101001
delgado,0010111111100
brillante,0001011011010
portar,1000001011101
hallar,0101001100101
ahuyento,0000011001111
recompensar,1000110011100
difícil,0011010111110
liberar,0110001001101
promet,1000011000110
flauta,0100101010100
colgado,0010001001011
rincón,1001001000011
melodía,0110101011100
estruendo,0100010101110
mil,0110110001111
dirección,0011011001101
flauto,0100101010110
ratoncito,1000101101000
zambulleron,1010110001111
atrapada,0001000011111
rastro,1000101100000
flautista,0100101010101
recompenso,1000110011111
concejal,0010010100101
poblador,1000000101010
cambiado,0001101000100
opinión,0111010110111
pago,0111011110101
pagarer,0111011110011
vuelta,1010110000010
melodío,0110101011101
instrumento,0101101111011
bailar,0001001100111
aplaudir,0000101110101
espesura,0100001111110
hueso,0101011011001
hocico,0101010110100
cruzar,0010101100111
arrebatárselo,0000111000010
mordisco,0110111010110
soltar,1001101000011
moraleja,0110111010010
valorar,1010011101110
pierda,0111111100001
envidiar,0100000001101
demás,0011000001110
murciélago,0110111111010
comadreja,0010001011110
detestar,0011010010100
ave,0001001000010
perecer,0111110100110
comadrejo,0010001011111
enemiga,0011110101011
resolver,1001000001111
dudoso,0011100100111
hostilidad,0101011010001
rogó,1001001011001
afirmar,0000010011111
enemigo,0011110101100
moralejo,0110111010100
sabio,1001010000111
adaptar,0000001111010
circunstancia,0010000011011
fornido,0100101101000
garganta,0100110111011
atorar,0001000011011
precario,1000001101010
aullar,0001000110100
aliento,0000100000001
socorro,1001100110011
auxilio,0001000111111
ayúdame,0001001011011
recompensado,1000110011011
ignorar,0101100000011
fiar,0100100110100
grulla,0101000010100
incauta,0101100110001
lamento,0110000010011
pico,0111111010101
extraer,0100011110000
exigir,0100011011000
rechinar,1000110001010
pid,0111111011000
aseguro,0000111011110
mereces,0110101110001
sirv,1001100100011
esper,0100001110011
agradecer,0000010110101
escapa,0100000100111
consecuencia,0010011001111
acción,0000001001011
mosca,0110111100000
frasco,0100101110111
rebosante,1000110000010
miel,0110110001000
desprevenido,0011001111111
pegado,0111101110011
polilla,1000000111111
forcejear,0100101100000
insensatar,0101101101111
terminaste,1010000001011
glotonar,0100111011011
condición,0010010110000
defender,0010111100010
certero,0001111100110
luchar,0110010101101
fogata,0100101011110
atraído,0001000100101
llama,0110001100110
polillo,1000001000000
quemar,1000100101111
a,0000000010100
criticar,0010101011111
impedir,0101100011000
error,0100000011110
león,0110001001001
sombra,1001101000101
mosquito,0110111100010
zumbar,1010110100100
enfurecido,0011110111111
atrev,0001000100110
acercarte,0000001010100
destruir,0011010001010
garra,0100110111100
jactancioso,0101110111001
ventaja,1010100011101
diminuto,0011011000100
fuerte,0100110010011
desafío,0011000101000
combate,0010001100100
atacar,0000111111111
picándolo,0111111010111
nariz,0111000100001
orejas,0111011000100
cola,0010001000100
causa,0001110110101
dolor,0011100001110
atrapar,0001000100001
telaraña,1001111100011
hi,0101010011100
sedir,1001011001010
vencer,1010100001100
acabar,0000001000000
devorado,0011010011011
insignificante,0101101110010
arañar,0000110100010
moralegir,0110111010001
victoria,1010101000110
caluroso,0001100111110
tío,1010011000000
recolectar,1000110011000
rugido,1001001101101
tigre,1010000011110
ajá,0000011011001
felino,0100100100110
escapatoria,0100000101010
convertirás,0010100010111
bocadillo,0001010110111
piedra,0111111011100
colina,0010001001101
idear,0101011111001
flaquito,0100101010011
cima,0010000010011
colín,0010001011101
conformartir,0010010111110
banquete,0001001111010
claridad,0010000100100
arriba,0000111001010
abajo,0000000010101
arrear,0000111000001
gordito,0100111101010
empujar,0011110000101
aplastar,0000101110100
adolorido,0000010001100
huir,0101011011101
valer,1010011101001
escarbar,0100000101100
tierrar,1010000011011
gallina,0100110101110
gallinero,0100110101111
diamante,0011010100110
granjero,0100111111111
desilusión,0011001100111
dudo,0011100100110
prenda,1000001111011
costoso,0010101000011
encontrarte,0011110100100
preferir,1000001110010
grano,0101000000001
maíz,0110101000010
trigo,1010010011011
valor,1010011101101
prado,1000001101001
punta,1000100000110
cuerno,0010110000011
toro,1010001011010
oído,0111011100010
indiferencia,0101101000101
gracias,0100111110011
grandioso,0100111111001
siquiera,1001100100000
ignoranciar,0101100000001
soleado,1001100111010
plácidamente,1000000100110
iracundo,0101110101100
déjame,0011100111111
llegu,0110001110111
risa,1001001001000
red,1000110101111
cazador,0001110111110
fiel,0100100110110
ayuda,0001001001111
morder,0110111010101
salvar,1001010101101
menospreci,0110101100101
diferencia,0011010110110
mango,0110100000101
jugoso,0101111101011
visto,1010101101000
rama,1000101010100
revés,1001000110100
sandía,1001010110100
estatura,0100010011100
bastante,0001010001001
orejón,0111011000110
afortunado,0000010100011
crecierar,0010101001100
revolcar,1001000110000
enemistar,0011110101101
cigarra,0010000001110
dedicar,0010111011101
preocupar,1000010000010
hormiga,0101011000011
almacenar,0000100001010
hormiguero,0101011000100
contentar,0010011110010
aburrido,0000000111001
dedícate,0010111100001
provisión,1000011100001
aconsejo,0000001100101
haga,0101001100000
preocuparme,1000010000011
hiciste,0101010011101
cantaba,0001101101001
jugabas,0101111100001
repuso,1000111111101
disciplina,0011011010101
moralejar,0110111010011
burro,0001100000010
piel,0111111100000
disfrazar,0011011100000
disfrazado,0011011011111
corer,0010100100111
aterrorizado,0001000011000
hazaña,0101001110111
rebuzno,1000110000110
zorro,1010110100010
engañar,0011111000001
quítatar,1000101001000
disfraz,0011011011110
descocado,0011001000000
parez,0111100101111
rebuzna,1000110000101
pretenda,1000010011010
visita,1010101100000
primo,1000010100000
compañía,0010010000011
consistir,0010011011010
nuez,0111001101000
hoja,0101010110110
seco,1001011000010
sitio,1001100100110
calientito,0001100110100
pobreza,1000000101111
cuanta,0010101101111
campar,0001101011000
escondido,0100000111100
baúl,0001010010010
algodón,0000011111011
busquer,0001100001100
pasto,0111101001101
helado,0101010000000
chocolate,0010000000000
alarmante,0000011011111
maullido,0110100111101
abalanzar,0000000010110
hueco,0101011010100
patita,0111101011010
devuelvo,0011010011110
vacilar,1010011100001
tembloroso,1001111101011
menos,0110101100100
liebre,0110001011001
presumir,1000010010111
alardes,0000011011101
tortuga,1010001100110
retar,1001000100001
competir,0010010000111
carrera,0001110010101
chistoso,0001111111111
bromeandodijo,0001011100001
carcajada,0001110000011
guarda,0101000100110
carrero,0001110010110
presenciar,1000010001101
tortugar,1010001100111
marca,0110100100010
listo,0110001100101
adelantar,0000001111100
línear,0110011000101
inicio,0101101100001
lento,0110000111101
ingenuapensar,0101101011011
querido,1000100110010
oportunidad,0111010111010
confiado,0010010111000
agradable,0000010110011
relajante,1000111011000
pausa,0111101011111
decidida,0010111001101
meta,0110101111001
emoción,0011101110010
crédito,0010101101010
ojos,0111010011101
tir,1010000100011
actitud,0000001101101
burl,0001011111011
exitoso,0100011011100
constancia,0010011011110
actuar,0000001110000
descuidadamente,0011001001111
lechero,0110000110000
cántaro,0010110101000
venta,1010100011100
paguen,0111011110110
muchísimos,0110111101010
feria,0100100101011
chico,0001111110011
distraída,0011011110110
pensamiento,0111110001111
lechera,0110000101111
derramar,0011000011001
destrozado,0011010000111
plán,1000000100111
apartarno,0000101101001
zorra,1010110100000
racimo,1000101001110
uva,1010011011001
colgar,0010001001100
parra,0111100110011
puntilla,1000100000111
estirar,0100010100000
impulso,0101100101110
uvas,1010011011010
desagrado,0011000101010
ilusar,0101100001001
esforzado,0100001011001
honesto,0101011000000
sentimiento,1001011100110
adoptar,0000010001101
gatito,0100110111111
acecho,0000001001100
discutir,0011011011011
sencillo,1001011011111
ater,0001000010001
cascabel,0001110100011
sabrer,1001010001001
ingeniós,0101101011010
acogido,0000001100000
ratones,1000101101010
calladito,0001100110111
cuervo,0010110000110
voló,1010101111010
jarra,0101111000101
líquido,0110011000111
estrecho,0100010100101
derribar,0011000011100
absorber,0000000101101
pesado,0111111000110
intento,0101110001000
recoger,1000110010101
piedrecilla,0111111011111
aguo,0000011000110
subir,1001101101011
suficientemente,1001101111101
bordar,0001011001010
necesita,0111000101100
ingenio,0101101011000
encantar,0011110001111
broma,0001011100000
amiga,0000100101100
cigüeño,0010000010010
cigüeña,0010000010001
agrado,0000010110111
cigueña,0010000010000
acordado,0000001100111
tras,1010010001010
preparado,1000010000111
llano,0110001101110
sopo,1001101010101
burlona,0001011111111
lamer,0110000010100
relamió,1000111011010
disimular,0011011100110
enojo,0011111010000
almorzar,0000100001101
olor,0111010100111
exquisito,0100011101100
durar,0011100110100
guiso,0101000111000
jarro,0101111000110
fácilmente,0100110100101
corto,0010100110110
rabo,1000101001101
quier,1000100110111
paloma,0111100001000
arroyo,0000111010000
vano,1010011110010
orilla,0111011001110
compadecido,0010001111011
aferrar,0000010011100
hojo,0101010110111
náufrago,0111001101011
flotar,0100101011101
salvo,1001010101111
agradecido,0000010110110
palomar,0111100001001
apuntar,0000110010111
palomo,0111100001010
dentro,0011000010000
picar,0111111010100
tiro,1010000101110
oportunista,0111010111011
ovejo,0111011100000
disfrazarme,0011011100001
oveja,0111011011101
presa,1000010001011
lomo,0110010101001
rebaño,1000110000000
pastar,0111101000110
funcionar,0100110010111
perfección,0111110101000
pastor,0111101001110
atardecer,0001000000110
corral,0010100101010
relamía,1000111011011
fabulosa,0100011111100
apartar,0000101101000
lana,0110000010101
halón,0101001101000
descubierto,0011001001100
engaño,0011111000101
gastado,0100110111101
fingir,0100101001000
enfermo,0011110110111
encargar,0011110010010
avisar,0001001001001
cueva,0010110001000
simpatía,1001100010110
devorar,0011010011100
bocado,0001010111000
astuta,0000111110011
distancia,0011011101111
entrarir,0011111110001
huella,0101011010111
dime,0011011000011
visitante,1010101100010
evitar,0100011000001
aprend,0000110001000
evitarás,0100011000010
agotado,0000010110000
carga,0001110000111
caballir,0001100010100
sordo,1001101011000
mitad,0110110101101
desplomar,0011001111010
víctima,1010110000110
fatiga,0100100011100
incluir,0101100110110
suspirar,1001110100000
prójimo,1000011101010
pastorcito,0111101010000
cimar,0010000010100
divertir,0011011111101
aldeano,0000011101011
respirar,1001000010101
aldea,0000011101010
ahuyentar,0000011001110
grit,0101000001011
aldeanos,0000011101100
auxiliar,0001000111110
severidad,1001011110111
bajar,0001001101001
inconsolablemente,0101100111010
escapado,0100000101000
ayudarme,0001001010101
ayudado,0001001010000
mentiroso,0110101101011
incluso,0101100110111
poderoso,1000000110110
caminante,0001101001110
fortaleza,0100101101010
vear,1010100000000
quitir,1000101000010
logre,0110010100110
reconocido,1000110100001
soplar,1001101010100
resoplar,1001000010000
ráfaga,1001001111001
extremo,0100011111001
sujetar,1001110000000
brillar,0001011011011
principio,1000010100100
amargo,0000100100010
desabrochar,0011000100010
cálido,0010110100101
gorra,0100111101101
acalorado,0000001000010
ardiente,0000110101010
acogedoro,0000001011101
ganado,0100110110011
gentileza,0100111001110
amabilidad,0000100011100
fanfarroneer,0100100001110
fallar,0100100000000
olfato,0111010100001
búsqueda,0001100010000
reposar,1000111111010
admiración,0000010000101
majestuoso,0110011100101
desconfianza,0011001000100
cerrado,0001111100011
saludo,1001010101001
criaturar,0010101011001
espectacular,0100001101100
canción,0001101100000
nombrarte,0111001010100
halagadora,0101001100010
sospecha,1001101100000
nombrar,0111001010011
pronunciar,1000011001111
justamente,0101111110110
bocar,0001010111010
alar,0000011011100
teatro,1001111010111
recompensaría,1000110011101
generosamente,0100111000111
entretenimiento,0011111111111
artista,0000111011000
premio,1000001111010
bufón,0001011110110
noticia,0111001011111
difundir,0011010111011
generar,0100111000110
revuelo,1001000110011
abarrotado,0000000011100
plataforma,1000000011001
aparato,0000101100011
ayudante,0001001010010
producir,1000010111000
inclinar,0101100110101
pecho,0111101101000
imitar,0101100010010
gruñido,0101000011100
cerdo,0001111011111
convincente,0010100011011
audiencia,0001000110011
inundar,0101110010101
aplauso,0000101110110
multitud,0110111110011
inconfor,0101100111001
hércules,0101011110110
truco,1010010110001
proclamar,1000010110110
ridiculizar,1001000111111
espectáculo,0100001101111
escenario,0100000110000
gruñó,0101000100000
chirriar,0001111111101
obtener,0111001111101
anterior,0000101010110
ovación,0111011011100
espectador,0100001101101
pretender,1000010011011
público,1000100011110
halar,0101001100011
gruñero,0101000011010
imitación,0101100010001
exacta,0100011000100
expulsado,0100011101001
evidencia,0100010111111
demostrar,0011000001010
tipo,1010000100010
juez,0101111100000
distinguir,0011011110011
falso,0100100000100
emprender,0011110000100
cofre,0010000111100
viajero,1010101000100
aguardar,0000011000001
mala,0110011100111
ratos,1000101101101
interesa,0101110001001
replicar,1000111111001
capaz,0001101110110
tristeza,1010010100010
ruina,1001001110001
plagar,1000000001011
establo,0100010010000
disgusto,0011011100101
humor,0101011101001
ayer,0001001001110
busqué,0001100001101
marrón,0110100110010
preocupación,1000010000000
puro,1000100001110
casualidad,0001110110010
anoche,0000101010000
lechuzo,0110000110011
alzar,0000100011001
vuelo,1010110000001
robe,1001001001111
confesar,0010010110111
crimen,0010101011010
engañes,0011111000100
deseir,0011001010101
guatemala,0101000101111
solitario,1001100111110
cantando,0001101101011
hombr,0101010111010
tele,1001111100100
radio,1000101001111
variado,1010011110110
repertorio,1000111110101
mensaje,0110101100110
directo,0011011001111
desencadenado,0011001010111
terremoto,1010000001101
maravillar,0110100011110
proezas,1000010111010
adular,0000010010101
canta,0001101101000
unísono,1010011001100
cantaré,0001101101110
infinito,0101101010010
empacar,0011101110011
ahogar,0000011001001
insecto,0101101101110
apreciado,0000110000101
sembrar,1001011011001
cosechar,0010100111100
sombrilla,1001101001000
aldear,0000011101101
sombrío,1001101001010
camello,0001101001011
jactar,0101110111010
distinción,0011011110001
mírame,0111000001111
mira,0110110011101
inferior,0101101001110
argumentar,0000110101111
asunto,0000111110101
pruebadecir,1000011100110
demostrartir,0011000001100
quitaré,1000101000001
joroba,0101111010100
acepto,0000001001111
prueba,1000011100101
demostrarte,0011000001011
distinguido,0011011110010
transcurso,1010010000010
piedrar,0111111011101
abundantemente,0000000111000
prefier,1000001110011
reanudar,1000101111110
maduro,0110011011001
conservar,0010011010111
compar,0010001111100
significar,1001100001000
regordete,1000111001111
ovejas,0111011011110
capturar,0001101111100
chirrido,0001111111110
pensaría,0111110010001
cruelmente,0010101100100
herido,0101010001001
forcejeo,0100101100001
carniceer,0001110001111
exagerado,0100011001000
pastizal,0111101001100
chillar,0001111110110
atrapa,0001000011110
llevarno,0110010000110
vergüenza,1010100110001
tremendo,1010010010110
patada,0111101010010
frenético,0100101111101
lán,0110010111101
tocino,1010000111101
reñir,1001000111010
diario,0011010101000
dominio,0011100010100
desterrar,0011010000100
rival,1001001001100
vencedor,1010100001011
águila,1010110101001
atrapándolo,0001000100011
derrotado,0011000011110
presuma,1000010010101
éxito,1010110110010
arrebatártelo,0000111000011
sostener,1001101100010
hacho,0101001011001
resbalar,1001000000010
ninfar,0111001000100
lástima,0110011000001
espérame,0100010001001
zambullar,1010110001110
reaparecer,1000101111111
plata,1000000011000
complacido,0010010001010
honestidad,0101010111111
prefiere,1000001110100
honradez,0101011000001
mentirar,0110101101001
ganador,0100110110100
compañío,0010010000100
montar,0110111001011
grupo,0101000011000
abrumar,0000000101100
comentario,0010001101001
subiero,1001101101010
montado,0110111001010
transeúnte,1010010000011
señalarlo,1001011111010
preguntarl,1000001111000
da,0010110110010
atar,0001000000101
puente,1000011110100
patado,0111101010011
haciéndolo,0101001011011
lucha,0110010101100
enseñar,0011111011010
complacerás,0010010001001
pavo,0111101100001
engreído,0011111001000
plumaje,1000000100101
burló,0001100000000
descolorido,0011001000001
apagado,0000101100001
grullo,0101000010101
abanico,0000000011011
arcoíris,0000110100111
pálido,1000100010011
esplendor,0100010000001
pollo,1000001000010
armiño,0000110110110
apetecer,0000101110000
comí,0010010100001
ja,0101110110110
rio,1001001000101
manchar,0110011111101
pelaje,0111101111011
refugiar,1000110111101
madriguera,0110011010010
llovido,0110010011000
madriguero,0110011010011
inundado,0101110010100
fango,0100100001111
titubeó,1010000110100
alejir,0000011110110
montaña,0110111001101
alsacia,0000100010001
burg,0001011111010
niedeck,0111000111101
frido,0100110000000
campanario,0001101010111
iglesia,0101100000000
valle,1010011101100
labrar,0110000000110
plantar,1000000010101
cebado,0001111000011
podar,1000000110100
viña,1010101110010
zanja,1010110010101
hechacer,0101001111000
abrasador,0000000100100
sombreado,1001101000110
ladera,0110000001000
prohibido,1000011000011
arar,0000110100000
cuidadosamente,0010110001100
centro,0001111010110
alegremente,0000011110010
pisada,0111111111110
llegada,0110001110001
traes,1010001110011
encontrado,0011110100001
fruncir,0100110001000
ceño,0001111101010
llévalo,0110010011011
quizás,1000101000101
hechizo,0101001111101
existencia,0100011011010
leyenda,0110001000011
siglo,1001100000111
erico,0100000011100
gobernar,0100111011111
súbdito,1001110110001
sucesor,1001101110000
basar,0001010000111
únicamente,1010110111100
región,1000111001100
narrar,0111000100010
heroico,0101010010111
participar,0111100110110
trim,1010010011100
barba,0001001111011
navegar,0111000100111
increíble,0101100111100
tomé,1010001000111
nadé,0111000011101
trom,1010010101010
moreno,0110111011001
musculoso,0110111111100
tormentar,1010001010111
debí,0010111000111
trum,1010010110100
fortachón,0100101101001
rubio,1001001101010
violento,1010101011000
presuntuoso,1000010011001
fortalezo,0100101101011
aspirante,0000111110000
trono,1010010101101
palidecen,0111100000010
convencido,0010100001111
flota,0100101011100
52,0000000001110
barco,0001001111111
llamé,0110001101101
desplazar,0011001111001
até,0001000110000
costa,0010101000001
sogar,1001100110110
remolqué,1000111100100
llevé,0110010001111
fantástico,0100100010011
descontento,0011001001001
merecer,0110101110000
decisión,0010111010100
tirano,1010000100111
permitido,0111110110110
regla,1000111001101
llamándolir,0110001101100
semilla,1001011011101
propagar,1000011010000
higo,0101010100011
higuera,0101010100100
frotar,0100110000110
naranja,0111000011111
naranjo,0111000100000
rosado,1001001100100
frondosa,0100110000100
maravillosamente,0110100100000
tentadoro,1010000000011
probado,1000010101110
viejecito,1010101001011
frutal,0100110001011
viejecitar,1010101001010
mono,0110111000110
ingenioso,0101101011001
sepa,1001011101001
guitarra,0101000111001
inventar,0101110011100
entonar,0011111101011
guitarrir,0101000111010
suavemente,1001101101000
oliero,0111010100010
sabor,1001010001000
repugnante,1000111111100
inventado,0101110011011
experiencia,0100011011111
bromo,0001011100011
favoritar,0100100011111
bromista,0001011100010
africano,0000010100100
cocodrilo,0010000110110
lisa,0110001100010
resplandecir,1001000010111
luna,0110010111000
sumergido,1001110000100
fangosa,0100100010000
proteger,1000011011011
pantano,0111100010101
manado,0110011111011
exponer,0100011100101
admirador,0000010000111
deslumbrado,0011001101010
cansar,0001101100111
presumido,1000010010110
esperanzar,0100001111000
abultado,0000000110110
escamós,0100000100110
fosa,0100101101101
nasal,0111000100011
superficie,1001110001011
titar,1010000110011
prometeo,1000011001000
dios,0011011001100
zeus,1010110011100
humanos,0101011100000
ideó,0101011111011
castigar,0001110101101
hefesto,0101001111111
pandoro,0111100010001
afroditar,0000010100101
imprimir,0101100101010
hermes,0101010010000
astucia,0000111110010
ateneo,0001000001111
diverso,0011011111000
art,0000111010100
hera,0101010000101
cambiaría,0001101001000
herm,0101010001010
obsequiar,0111001110111
pandora,0111100001111
cajo,0001100101011
incrustación,0101100111110
precioso,1000001101110
cuerda,0010110000000
guio,0101000110101
monte,0110111001111
olimpo,0111010100100
epimeteo,0100000010100
adentro,0000010000010
cordón,0010100100110
estante,0100010011000
tapo,1001111001011
adversidad,0000010010111
enfermedad,0011110110100
envidio,0100000001110
polil,1000000111110
libélula,0110001010111
trazar,1010010010011
estela,0100010011110
pandorar,0111100010000
liberado,0110001001100
humanidad,0101011011110
vido,1010101001001
pleno,1000000100010
cosechale,0010100111011
semana,1001011010111
salvaje,1001010101100
felicitar,0100100100100
domesticar,0011100010001
ruinar,1001001110010
ayude,0001001011001
ejército,0011101010100
reclutar,1000110010011
guerra,0101000110001
rota,1001001101000
servicio,1001011110011
vietnam,1010101010001
hung,0101011101100
rescatado,1001000000011
antiem,0000101010111
trabajador,1010001101011
planear,1000000010000
derrocar,0011000011101
consejero,0010011010100
imperio,0101100011100
traición,1010001111000
isla,0101110110100
desierto,0011001100101
comodidad,0010001111001
lujo,0110010110100
refugio,1000110111110
pozo,1000001100111
pescar,0111111001011
redonda,1000110110001
balón,0001001110001
curioso,0010110011110
pulpa,1000100000001
fascinado,0100100010111
sembrarla,1001011011010
brotar,0001011100110
arenoso,0000110101101
darir,0010110111000
redondo,1000110110010
tallar,1001111000000
tallado,1001110111111
desterrado,0011010000011
continente,0010011111001
hijos,0101010101010
cultivado,0010110010010
excepcional,0100011001111
comerciant,0010001101101
territorio,1010000010000
próspero,1000011101011
percatar,0111110011011
reparar,1000111101101
corte,0010100110100
heredero,0101010000110
valentía,1010011101000
