lambda_gram,embedding
ser engañar mucho vez,1101110011011001000010000101011000111001111110100000
engañar mucho vez anansi,0010000100001010110001110011111101000000000110100110
mucho vez anansi conocer,0101100011100111111010000000001101001100011010101100
vez anansi conocer bien,1111110100000000011010011000110101011000001111111111
anansi conocer bien artimaña,0000110100110001101010110000011111111110000100111100
conocer bien artimaña araño,0011010101100000111111111100001001111000000101110010
oportunidad perfecto dar él,0100111100111010000111111000111011011001111101111000
perfecto dar él merecido,0100001111110001110110110011111011110000101111001011
dar él merecido lección,0011101101100111110111100001011110010110101000111011
mañana mañana encontrar río,0101111100010010111110001000100011100111101101000000
mañana encontrar río enseñar,0101111100010001000111001111011010000000010000110111
encontrar río enseñar ser,0010001110011110110100000000100001101111101110011011
río enseñar ser gran,1101101000000001000011011111011100110110110100001101
enseñar ser gran pescador,0010000110111110111001101101101000011010100000101111
ser gran pescador decir,1101110011011011010000110101000001011110011100111011
gran pescador decir tortuga,0110100001101010000010111100111001110111111001010101
mañana siguiente anansi reunir,0101111100010110101000111000001101001101101100111110
siguiente anansi reunir tortuga,1101010001110000011010011011011001111101111001010101
primero paso pescar tejer,1100011010000010001110011001000001011101101000110011
paso pescar tejer red,0100011100110010000010111011010001100111100101111000
tejeré red encargarás siguiente,1101000110001110010111100000100010111101101010001110
red encargarás siguiente paso,1100101111000001000101111011010100011100100011100110
encargarás siguiente paso difícil,0010001011110110101000111001000111001100010111100001
siguiente paso difícil decir,1101010001110010001110011000101111000010011100111011
paso difícil decir tortuga,0100011100110001011110000100111001110111111001010101
difícil decir tortuga sabiendo,0010111100001001110011101111110010101011101111000101
decir tortuga sabiendo anansi,0011100111011111100101010111011110001010000110100110
tortuga sabiendo anansi evitar,1111001010101110111100010100001101001100110010100001
sabiendo anansi evitar todo,1101111000101000011010011001100101000011111000100000
anansi evitar todo costa,0000110100110011001010000111110001000000011111100001
evitar todo costa tener,0110010100001111100010000000111111000011111000000001
todo costa tener hacer,1111000100000001111110000111110000000010111101111110
costa tener hacer trabajo,0011111100001111100000000101111011111101111001011000
tener hacer trabajo pesado,1111000000001011110111111011110010110000100000100101
tortuga terminado hablar anansi,1111001010101111100000110101111011110010000110100110
terminado hablar anansi decir,1111000001101011110111100100001101001100011100111011
hablar anansi decir tortuga,0111101111001000011010011000111001110111111001010101
anansi decir tortuga olvid,0000110100110001110011101111110010101010100111111100
decir tortuga olvid excelente,0011100111011111100101010101001111111000110010101011
tortuga olvid excelente tejedora,1111001010101010011111110001100101010111101000110010
bien teje docena red,0001111111111110100011011000100100001001100101111000
teje docena red avisa,1101000110110001001000010011001011110000001101101100
docena red avisa termín,0010010000100110010111100000011011011001111000001010
red avisa termín decir,1100101111000000110110110011110000010100011100111011
avisa termín decir tortugar,0001101101100111100000101000111001110111111001010100
termín decir tortugar descansar,1111000001010001110011101111110010101000010100100101
decir tortugar descansar orilla,0011100111011111100101010000101001001010100110101001
tortugar descansar orilla río,1111001010100001010010010101001101010011101101000000
anansi trabajar terminar docena,0000110100110111100101100111110000011110010010000100
trabajar terminar docena red,1111001011001111100000111100100100001001100101111000
terminar docena red despertar,1111000001111001001000010011001011110000010101001110
docena red despertar tortuga,0010010000100110010111100000101010011101111001010101
tortuga exclamar feliz excelente,1111001010101011001011101101101101101000110010101011
exclamar feliz excelente trabajo,0110010111011011011011010001100101010111111001011000
ahora ocupar tirar red,0000010101111010011100011011110001111011100101111000
ocupar tirar red río,0100111000110111100011110111001011110001101101000000
tirar red río esperar,1111000111101110010111100011011010000000110001000111
red río esperar caer,1100101111000110110100000001100010001110001010111101
río esperar caer pez,1101101000000011000100011100010101111010100000111001
esperar caer pez pasar,0110001000111000101011110101000001110010100010100001
caer pez pasar fácil,0001010111101010000011100101000101000010110101110110
pez pasar fácil siguiente,0100000111001010001010000101101011101101101010001110
amigo olvid mucho paciencia,0000110111001010011111110001011000111000100110010100
olvid mucho paciencia ocupar,0100111111100010110001110001001100101000100111000110
mucho paciencia ocupar trabajo,0101100011100010011001010001001110001101111001011000
paciencia ocupar trabajo refutar,0100110010100010011100011011110010110001100101100000
ocupar trabajo refutar anansi,0100111000110111100101100011001011000000000110100110
bien esperar atrapado menos,0001111111111011000100011100011001100000101111010110
esperar atrapado menos docena,0110001000111000110011000001011110101100010010000100
atrapado menos docena pescado,0001100110000010111101011000100100001000100000101101
menos docena pescado decir,0101111010110001001000010001000001011010011100111011
docena pescado decir tortuga,0010010000100010000010110100111001110111111001010101
pescado decir tortuga dormir,0100000101101001110011101111110010101010010010010111
decir tortuga dormir casa,0011100111011111100101010100100100101110001001010000
anansi esperar todo noche,0000110100110011000100011111110001000000100101101011
esperar todo noche madrugado,0110001000111111100010000001001011010110101010111101
reunir doce pescado meter,1101100111110001001000010101000001011010101111000111
doce pescado meter olla,0010010000101010000010110101011110001110100111110111
pescado meter olla tocar,0100000101101010111100011101001111101111111000100111
meter olla tocar puerta,0101111000111010011111011111110001001111100010001100
olla tocar puerta tortuga,0100111110111111100010011111000100011001111001010101
tocar puerta tortuga amigo,1111000100111110001000110011110010101010000110111001
puerta tortuga amigo trabajo,1100010001100111100101010100001101110011111001011000
tortuga amigo trabajo rendido,1111001010101000011011100111110010110001100100011101
amigo trabajo rendido fruto,0000110111001111100101100011001000111010110101001010
trabajo rendido fruto acá,1111001011000110010001110101101010010100000001000100
rendido fruto acá pedistir,1100100011101011010100101000000010001000100011001000
fruto acá pedistir red,0110101001010000000100010001000110010001100101111000
acá pedistir red romper,0000001000100010001100100011001011110001101101110011
pedistir red romper creo,0100011001000110010111100011011011100110011111111110
red romper creo poder,1100101111000110110111001100111111111101100000101111
romper creo poder volver,1101101110011001111111111011000001011111111111000101
creo poder volver utilizarla,0011111111110110000010111111111110001011111010110100
tortuga decir feliz excelente,1111001010101001110011101101101101101000110010101011
decir feliz excelente trabajo,0011100111011011011011010001100101010111111001011000
ahora ocupar tarea sencillo,0000010101111010011100011011010001110011101110110000
ocupar tarea sencillo todo,0100111000110110100011100111011101100001111000100000
tarea sencillo todo sacar,1101000111001110111011000011110001000001101111001001
sencillo todo sacar red,1101110110000111100010000011011110010011100101111000
todo sacar red río,1111000100000110111100100111001011110001101101000000
sacar red río venderla,1101111001001110010111100011011010000001111110011010
ir mercado gritar todo,0111001111111010111101100101111000010101111000100000
mercado gritar todo fuerza,0101111011001011110000101011110001000000110101011111
gritar todo fuerza vendo,0111100001010111100010000001101010111111111110011110
todo fuerza vendo red,1111000100000011010101111111111100111101100101111000
fuerza vendo red roto,0110101011111111111001111011001011110001101101011101
vendo red roto pescar,1111110011110110010111100011011010111010100000101110
poder encargarte guisar cocinar,1100000101111001000101101001111001011000011000101001
anansi además perezoso detestar,0000110100110000001100000001000011101000010111011110
además perezoso detestar cocinar,0000011000000010000111010000101110111100011000101001
perezoso detestar cocinar dejar,0100001110100001011101111000110001010010011100011110
detestar cocinar dejar venta,0010111011110001100010100100111000111101111110010010
cocinar dejar venta mano,0011000101001001110001111011111100100100101110001100
dejar venta mano mejor,0011100011110111111001001001011100011000101111111111
venta mano mejor vendedor,1111110010010010111000110001011111111111111110011001
mano mejor vendedor cocinero,0101110001100010111111111111111100110010011000101010
mejor vendedor cocinero decir,0101111111111111111001100100110001010100011100111011
vendedor cocinero decir codiciós,1111110011001001100010101000111001110110011000100111
cocinero decir codiciós araña,0011000101010001110011101100110001001110000101110001
decir codiciós araña pensar,0011100111011001100010011100001011100010100001011000
codiciós araña pensar quedar,0011000100111000010111000101000010110001100110110010
araña pensar quedar él,0000101110001010000101100011001101100101111101111000
pensar quedar él dinero,0100001011000110011011001011111011110000010110101100
quedar él dinero ventar,1100110110010111110111100000101101011001111110110000
anansi llegar plaza mercado,0000110100110010100100101011000000100010101111011001
llegar plaza mercado gritar,0101001001010110000001000101011110110010111100001010
plaza mercado gritar vendo,1100000010001010111101100101111000010101111110011110
mercado gritar vendo red,0101111011001011110000101011111100111101100101111000
gritar vendo red roto,0111100001010111111001111011001011110001101101011101
pescador creer tratar bromo,0100000101111001111110100111110110010000001110010010
creer tratar bromo pesado,0011111101001111101100100000011100100100100000100101
tratar bromo pesado furioso,1111011001000000111001001001000001001010110101010001
bromo pesado furioso echar,0001110010010010000010010101101010100010010011100110
pesado furioso echar palo,0100000100101011010101000100100111001100100010000100
furioso echar palo plazar,0110101010001001001110011001000100001001100000010000
regresar casa tortuga anansi,1100100111001000100101000011110010101010000110100110
casa tortuga anansi encontrar,0001001010000111100101010100001101001100010001110011
tortuga anansi encontrar olla,1111001010101000011010011000100011100110100111110111
anansi encontrar olla vacío,0000110100110001000111001101001111101111111010010011
encontrar olla vacío nota,0010001110011010011111011111110100100110100101110010
olla vacío nota puerto,0100111110111111101001001101001011100101100010000100
vacío nota puerto decir,1111010010011010010111001011000100001000011100111011
nota puerto decir lograste,0100101110010110001000010000111001110110101011110111
puerto decir lograste engañar,1100010000100001110011101101010111101110010000100001
decir lograste engañar yo,0011100111011010101111011100100001000011111101001111
esperar aprendido lección perezoso,0110001000111000010100111001010001110110100001110100
aprendido lección perezoso trabajar,0000101001110010100011101101000011101001111001011001
lección perezoso trabajar doble,0101000111011010000111010011110010110010010010000110
perezoso trabajar doble embargo,0100001110100111100101100100100100001100010011011010
trabajar doble embargo ahora,1111001011001001001000011000100110110100000010101111
doble embargo ahora saber,0010010000110001001101101000000101011111101111000011
embargo ahora saber pescar,0010011011010000001010111111011110000110100000101110
último vez anansi intentar,1111101100110111111010000000001101001100111001000100
vez anansi intentar engañar,1111110100000000011010011001110010001000010000100001
anansi intentar engañar tortuga,0000110100110011100100010000100001000011111001010101
intentar engañar tortuga día,0111001000100001000010000111110010101010010011100000
engañar tortuga día hoy,0010000100001111100101010100100111000000111110111011
tortuga día hoy quitado,1111001010101001001110000001111101110111100110100000
día hoy quitado perezoso,0010011100000011111011101111001101000000100001110100
temprano mañana araña anansi,1101000000100010111110001000001011100010000110100110
mañana araña anansi asomar,0101111100010000010111000100001101001100000100011101
araña anansi asomar ventana,0000101110001000011010011000001000111011111110010001
anansi asomar ventana observar,0000110100110000010001110111111100100010100101000101
asomar ventana observar comadreja,0000100011101111111001000101001010001010011001110001
ventana observar comadreja regar,1111110010001010010100010100110011100011100100101100
observar comadreja regar cultivo,0100101000101001100111000111001001011000011101011110
comadreja regar cultivo sandía,0011001110001110010010110000111010111101101111101110
día caluroso codicioso anansi,0010011100000000101010000100110001001010000110100110
caluroso codicioso anansi hacer,0001010100001001100010010100001101001100111101111110
codicioso anansi hacer agua,0011000100101000011010011001111011111100000011100001
hacer agua bocar pensar,0111101111110000001110000100011111001110100001011000
agua bocar pensar madura,0000011100001000111110011101000010110000101010110100
bocar pensar madura jugoso,0001111100111010000101100001010101101000111000011110
pensar madura jugoso fruta,0100001011000010101011010001110000111100110101001111
madura jugoso fruta vecino,0101010110100011100001111001101010011111111110000011
embargo tanto perezoso jamás,0010011011010110100010010001000011101000111001100010
tanto perezoso jamás ocurrido,1101000100100010000111010001110011000100100111000101
perezoso jamás ocurrido sembrar,0100001110100011100110001001001110001011101110110101
jamás ocurrido sembrar propio,0111001100010010011100010111011101101011100010111001
ocurrido sembrar propio cultivo,0100111000101110111011010111000101110010011101011110
mediodía calor hacer insoportable,0101111111001000101010001101111011111100111011001111
comadrejo dejar azadón regadero,0011001110000001110001111000011011100111100100100000
dejar azadón regadero lado,0011100011110000110111001111001001000000101000001110
azadón regadero lado entrar,0001101110011110010010000001010000011100010000001000
regadero lado entrar casa,1100100100000010100000111000100000010000001001010000
lado entrar casa tomar,0101000001110001000000100000010010100001111001100110
entrar casa tomar siesta,0010000001000000100101000011110011001101101010000010
anansi aprovechar oportunidad escabullir,0000110100110000010101101001001111001110110000110001
aprovechar oportunidad escabullir él,0000101011010010011110011101100001100011111101111000
oportunidad escabullir él rápidamente,0100111100111011000011000111111011110001101101000010
escabullir él rápidamente ventanar,0110000110001111110111100011011010000101111110010000
él rápidamente ventanar llegar,1111101111000110110100001011111100100000101001001010
rápidamente ventanar llegar huerto,1101101000010111111001000001010010010100111110110100
mientras vecina roncar cansancio,0101101001111111111000000111011011100000001011010101
vecina roncar cansancio anansi,1111110000001110110111000000010110101010000110100110
roncar cansancio anansi buscar,1101101110000000101101010100001101001100001010000101
cansancio anansi buscar sandir,0001011010101000011010011000010100001011101111101010
anansi buscar sandir grande,0000110100110000101000010111011111010100110100001100
buscar sandir grande jugosa,0001010000101110111110101001101000011000111000011111
ayuda piedra puntudo encontrar,0001101101000010000011001011001100010110010001110011
piedra puntudo encontrar camino,0100000110010110011000101100100011100110001011111011
puntudo encontrar camino abrir,1100110001011001000111001100010111110110000000111111
encontrar camino abrir agujero,0010001110011000101111101100000001111110000010100111
camino abrir agujero meter,0001011111011000000011111100000101001110101111000111
abrir agujero meter él,0000000111111000001010011101011110001111111101111000
agujero meter él vez,0000010100111010111100011111111011110001111110100000
meter él vez adentro,0101111000111111110111100011111101000000000011000011
él vez adentro comer,1111101111000111111010000000000110000110011001011010
vez adentro comer quedar,1111110100000000001100001100110010110101100110110010
adentro comer quedar redondo,0000011000011001100101101011001101100101100101101011
comer quedar redondo naranja,0011001011010110011011001011001011010110100100010000
instante escuchar comadreja acercar,0111011000101011000110111100110011100010000001111011
escuchar comadreja acercar él,0110001101111001100111000100000011110111111101111000
poder salir sandir engordado,1100000101111110111111001111011111010100010000100101
salir sandir engordado caber,1101111110011110111110101000100001001010001010010101
sandir engordado caber agujero,1101111101010001000010010100010100101010000010100111
engordado caber agujero entrado,0010000100101000101001010100000101001110010000011000
ir tener esperar perder,0111001111111111100000000101100010001110100001010001
tener esperar perder peso,1111000000001011000100011101000010100010100000101000
esperar perder peso ganado,0110001000111010000101000101000001010000110101101010
anansi dormir buen rato,0000110100110001001001011100011100010101100111010111
dormir buen rato dentro,0010010010111000111000101011001110101110010100011000
buen rato dentro sandía,0001110001010110011101011100101000110001101111101110
rato dentro sandía espero,1100111010111001010001100011011111011100110001000110
dentro sandía espero hacer,0010100011000110111110111001100010001100111101111110
sandía espero hacer largo,1101111101110011000100011001111011111100101000110000
espero hacer largo llegar,0110001000110011110111111001010001100000101001001010
hacer largo llegar momento,0111101111110010100011000001010010010100101100100110
largo llegar momento sentir,0101000110000010100100101001011001001101101110010100
llegar momento sentir aburrido,0101001001010010110010011011011100101000000000100101
comadreja acerque haré creer,0011001110001000000111010001111010011100011111101001
acerque haré creer sandía,0000001110100011110100111000111111010011101111101110
haré creer sandía poder,0111101001110001111110100111011111011101100000101111
creer sandía poder hablar,0011111101001110111110111011000001011110111101111001
comadrejo acercar sandío encontrar,0011001110000000000111101111011111011110010001110011
acercar sandío encontrar anansi,0000001111011110111110111100100011100110000110100110
sandío encontrar anansi escuchar,1101111101111001000111001100001101001100110001101111
encontrar anansi escuchar voz,0010001110011000011010011001100011011111111111000000
anansi escuchar voz decir,0000110100110011000110111111111110000000011100111011
escuchar voz decir buena,0110001101111111111100000000111001110110001110001110
voz decir buena tarde,1111111000000001110011101100011100011101101000101000
decir buena tarde señora,0011100111011000111000111011010001010001101110000010
buena tarde señora comadrejo,0001110001110110100010100011011100000100011001110000
tarde señora comadrejo mucho,1101000101000110111000001000110011100000101100011100
señora comadrejo mucho gracia,1101110000010001100111000001011000111000110100001001
comadrejo mucho gracia cultivar,0011001110000010110001110001101000010010011101011010
mucho gracia cultivar yo,0101100011100011010000100100111010110101111101001111
comadrejo poder creer escuchar,0011001110000110000010111100111111010010110001101111
poder creer escuchar oído,1100000101111001111110100101100011011110100110010011
creer escuchar oído exaltado,0011111101001011000110111101001100100110110010101111
escuchar oído exaltado decir,0110001101111010011001001101100101011110011100111011
oído exaltado decir saber,0100110010011011001010111100111001110111101111000011
exaltado decir saber sandía,0110010101111001110011101111011110000111101111101110
decir saber sandía poder,0011100111011110111100001111011111011101100000101111
saber sandía poder hablar,1101111000011110111110111011000001011110111101111001
claro hablar decir anansi,0011000110111011110111100100111001110110000110100110
hablar decir anansi imitar,0111101111001001110011101100001101001100111010011011
decir anansi imitar mejor,0011100111011000011010011001110100110110101111111111
anansi imitar mejor voz,0000110100110011101001101101011111111111111111000000
imitar mejor voz sandía,0111010011011010111111111111111110000001101111101110
mejor voz sandía poder,0101111111111111111100000011011111011101100000101111
voz sandía poder ocurrírselir,1111111000000110111110111011000001011110100111001100
sandía poder ocurrírselir buen,1101111101110110000010111101001110011000001110001010
poder ocurrírselir buen escucha,1100000101111010011100110000011100010100110001101100
deber llevar él sandir,0011100100000010101100011111111011110001101111101010
llevar él sandir rey,0101011000111111110111100011011111010101101100101101
él sandir rey elefante,1111101111000110111110101011011001011010010011110111
sandir rey elefante recompense,1101111101010110110010110100100111101111100101010001
rey elefante recompense descubrimiento,1101100101101001001111011111001010100010010101101011
elefante recompense descubrimiento decir,0010011110111110010101000100101011010110011100111011
recompense descubrimiento decir comadreja,1100101010001001010110101100111001110110011001110001
descubrimiento decir comadreja salir,0010101101011001110011101100110011100011101111110011
decir comadreja salir apurada,0011100111011001100111000111011111100110000101010101
comadreja salir apurada cargar,0011001110001110111111001100001010101010001001001101
salir apurada cargar sandir,1101111110011000010101010100010010011011101111101010
rumbo palacio real encontrar,1101101001110010001000000111001110001000010001110011
palacio real encontrar liebre,0100010000001110011100010000100011100110101001110101
señora comadrejo dónde ir,1101110000010001100111000000100111000110111001111111
comadrejo dónde ir apuro,0011001110000001001110001101110011111110000101010111
sandir rey elefante responder,1101111101010110110010110100100111101111101100010100
rey elefante responder comadreja,1101100101101001001111011111011000101000011001110001
rey elefante mucho sandía,1101100101101001001111011101011000111001101111101110
elefante mucho sandía quier,0010011110111010110001110011011111011101100110101100
mucho sandía quier llevar,0101100011100110111110111011001101011000101011000111
sandía quier llevar él,1101111101110110011010110001010110001111111101111000
sandir poder hablar responder,1101111101010110000010111101111011110011101100010100
poder hablar responder señora,1100000101111011110111100111011000101001101110000010
hablar responder señora comadrejo,0111101111001110110001010011011100000100011001110000
responder señora comadrejo mayor,1101100010100110111000001000110011100000101110100001
señora comadrejo mayor orgullo,1101110000010001100111000001011101000010100110101101
sandía poder hablar decir,1101111101110110000010111101111011110010011100111011
poder hablar decir liebre,1100000101111011110111100100111001110110101001110101
hablar decir liebre mucho,0111101111001001110011101101010011101010101100011100
decir liebre mucho desconfianza,0011100111011010100111010101011000111000010101100110
hablar decir anansi disfrutar,0111101111001001110011101100001101001100010110010011
decir anansi disfrutar engaño,0011100111011000011010011000101100100110010000100111
anansi disfrutar engaño buen,0000110100110001011001001100100001001110001110001010
disfrutar engaño buen escucha,0010110010011001000010011100011100010100110001101100
debo acompañarte llevar él,0011100100111000000101001001010110001111111101111000
acompañarte llevar él sandir,0000001010010010101100011111111011110001101111101010
rumbo palacio real comadrejo,1101101001110010001000000111001110001000011001110000
palacio real comadrejo liebre,0100010000001110011100010000110011100000101001110101
real comadrejo liebre topar,1100111000100001100111000001010011101011111001111000
comadrejo liebre topar pato,0011001110000010100111010111110011110000100011110001
liebre topar pato ardilla,0101001110101111100111100001000111100010000101111110
topar pato ardilla zorrillo,1111001111000010001111000100001011111101111101110001
pato ardilla zorrillo zarigüeya,0100011110001000010111111011111011100011111101010100
burlar escuchar sandir hablar,0001110000001011000110111111011111010100111101111001
inmediato querer ir rey,0111011010101110011010100101110011111111101100101101
querer ir rey mostrar,1100110101001011100111111111011001011010101100010110
ir rey mostrar él,0111001111111110110010110101011000101101111101111000
rey mostrar él asombroso,1101100101101010110001011011111011110000000100011010
mostrar él asombroso sandir,0101100010110111110111100000001000110101101111101010
llegar palacio real rey,0101001001010010001000000111001110001001101100101101
palacio real rey elefante,0100010000001110011100010011011001011010010011110111
real rey elefante preguntar,1100111000100110110010110100100111101111100001001100
rey elefante preguntar traen,1101100101101001001111011111000010011001111001001001
elefante preguntar traen sandir,0010011110111110000100110011110010010011101111101010
majestad usted responder unísono,0101010010010111101011101011011000101001111010101010
poder hablar decir rey,1100000101111011110111100100111001110111101100101101
hablar decir rey elefante,0111101111001001110011101111011001011010010011110111
decir rey elefante mucho,0011100111011110110010110100100111101110101100011100
rey elefante mucho desconfianza,1101100101101001001111011101011000111000010101100110
anansi disfrutar engaño aún,0000110100110001011001001100100001001110001101010111
disfrutar engaño aún usted,0010110010011001000010011100011010101111111010111010
engaño aún usted pesar,0010000100111000110101011111110101110100100000101100
aún usted pesar ser,0001101010111111101011101001000001011001101110011011
usted pesar ser rey,1111010111010010000010110011011100110111101100101101
pesar ser rey buen,0100000101100110111001101111011001011010001110001010
ser rey buen escucha,1101110011011110110010110100011100010100110001101100
acaso crees enorme oreja,0000001100111001111110100000100001110100100110100011
crees enorme oreja decoración,0011111101000001000011101001001101000110011100111100
refutar rey elefante encolerizado,1100101100000110110010110100100111101110010001010000
entonces rey tomar trompa,0010000011010110110010110111110011001101111011111110
rey tomar trompa sandía,1101100101101111100110011011110111111101101111101110
tomar trompa sandía hablar,1111001100110111101111111011011111011100111101111001
trompa sandía hablar arrojar,1111011111110110111110111001111011110010000100101001
sandía hablar arrojar tanto,1101111101110011110111100100001001010011101000100100
hablar arrojar tanto lejos,0111101111001000010010100111010001001000101000100100
arrojar tanto lejos poder,0000100101001110100010010001010001001001100000101111
sandir caer huerto comadrejo,1101111101010000101011110101111101101000011001110000
caer huerto comadrejo partir,0001010111101011111011010000110011100000100010100111
huerto comadrejo partir él,0111110110100001100111000001000101001111111101111000
comadrejo partir él mitad,0011001110000010001010011111111011110000101101111011
anansi regresar casa complicación,0000110100110110010011100100010010100000011011001000
mañana siguiente anansi despertar,0101111100010110101000111000001101001100010101001110
siguiente anansi despertar enorme,1101010001110000011010011000101010011100010000111010
anansi despertar enorme apetito,0000110100110001010100111000100001110100000111001001
despertar enorme apetito abrir,0010101001110001000011101000001110010010000000111111
enorme apetito abrir ventana,0010000111010000011100100100000001111111111110010001
apetito abrir ventana escuchar,0000111001001000000011111111111100100010110001101111
abrir ventana escuchar comadreja,0000000111111111111001000101100011011110011001110001
ventana escuchar comadreja decir,1111110010001011000110111100110011100010011100111011
escuchar comadreja decir frustración,0110001101111001100111000100111001110110110101001101
comadreja decir frustración nunca,0011001110001001110011101101101010011010100101011101
decir frustración nunca volver,0011100111011011010100110101001010111011111111000101
frustración nunca volver sembrar,0110101001101010010101110111111110001011101110110101
nunca volver sembrar sandía,0100101011101111111100010111011101101011101111101110
anansi escondido detrás ventana,0000110100110011000010001000101110111111111110010001
escondido detrás ventana responder,0110000100010001011101111111111100100011101100010100
detrás ventana responder imitar,0010111011111111111001000111011000101000111010011011
ventana responder imitar mejor,1111110010001110110001010001110100110110101111111111
responder imitar mejor voz,1101100010100011101001101101011111111111111111000000
imitar mejor voz sandir,0111010011011010111111111111111110000001101111101010
mejor voz sandir sembrar,0101111111111111111100000011011111010101101110110101
voz sandir sembrar ñam,1111111000000110111110101011011101101011111101101111
sandir sembrar ñam próximo,1101111101010110111011010111111011011111100010011010
sembrar ñam próximo cosecha,1101110110101111110110111111000100110100011110100111
sorprenda inusual petición aunque,1101011110101011100101110101000001110000001100100100
inusual petición aunque tal,0111001011101010000011100000011001001001101001100010
petición aunque tal vez,0100000111000000110010010011010011000101111110100000
aunque tal vez gustar,0001100100100110100110001011111101000000111100100110
tal vez gustar papa,1101001100010111111010000001111001001100100010010100
vez gustar papa dulce,1111110100000011110010011001000100101000010010111000
gustar papa dulce comida,0111100100110010001001010000100101110000011001001111
papa dulce comida favorito,0100010010100001001011100000110010011110110110110000
dulce comida favorito anansi,0010010111000001100100111101101101100000000110100110
ambos vivir feliz japón,0000110110100111111101101001101101101000111001100001
vivir feliz japón diferente,1111111011010011011011010001110011000010010111100100
feliz japón diferente ciudad,0110110110100011100110000100101111001000011000110001
japón diferente ciudad vivir,0111001100001001011110010000110001100011111111011010
diferente ciudad vivir kioto,0010111100100001100011000111111110110100101000000001
ciudad vivir kioto osaka,0011000110001111111101101001010000000010100110111001
mañana dos ranita despertar,0101111100010001001001001111001111101000010101001110
dos ranita despertar aburrido,0010010010011110011111010000101010011100000000100101
ranita despertar aburrido decidir,1100111110100001010100111000000001001010011100111000
despertar aburrido decidir hora,0010101001110000000010010100111001110000111110100011
aburrido decidir hora explorar,0000000100101001110011100001111101000110110010010010
decidir hora explorar lugar,0011100111000011111010001101100100100100101011101011
hora explorar lugar hoy,0111110100011011001001001001010111010110111110111011
explorar lugar hoy partir,0110010010010010101110101101111101110110100010100111
lugar hoy partir hacia,0101011101011011111011101101000101001110111101110111
hoy partir hacia osaka,0111110111011010001010011101111011101110100110111001
partir hacia osaka decir,0100010100111011110111011101001101110010011100111011
hacia osaka decir ranita,0111101110111010011011100100111001110111100111110100
osaka decir ranita kioto,0100110111001001110011101111001111101000101000000001
hoy viajar kioto decir,0111110111011111111110000101010000000010011100111011
viajar kioto decir ranito,1111111100001010100000000100111001110111100111110111
kioto decir ranito osaka,0101000000001001110011101111001111101110100110111001
saber él ranita empacar,1101111000011111110111100011001111101000010011001010
él ranita empacar cosa,1111101111000110011111010000100110010100011110100101
ranita empacar cosa mismo,1100111110100001001100101000111101001010101101110100
empacar cosa mismo tiempo,0010011001010001111010010101011011101001111000011101
cosa mismo tiempo salir,0011110100101010110111010011110000111011101111110011
mismo tiempo salir saltar,0101101110100111100001110111011111100111101111110010
tiempo salir saltar camino,1111000011101110111111001111011111100100001011111011
salir saltar camino montaña,1101111110011110111111001000010111110110101100101011
saltar camino montaña unir,1101111110010000101111101101011001010111111010100100
camino montaña unir dos,0001011111011010110010101111110101001000010010010011
montaña unir dos ciudad,0101100101011111101010010000100100100110011000110001
viaje resultar ser largo,1111111100010110110011000011011100110110101000110000
resultar ser largo planeado,1101100110000110111001101101010001100001100000001000
ser largo planeado cosa,1101110011011010100011000011000000010000011110100101
largo planeado cosa destino,0101000110000110000000100000111101001010010111000101
planeado cosa destino dos,1100000001000001111010010100101110001010010010010011
cosa destino dos ranita,0011110100101001011100010100100100100111100111110100
destino dos ranita agotado,0010111000101001001001001111001111101000000011101000
dos ranita agotado detener,0010010010011110011111010000000111010000010111001000
ranita agotado detener cima,1100111110100000001110100000101110010000011000011010
agotado detener cima montaña,0000011101000001011100100000110000110100101100101011
encontrar él dos ranita,0010001110011111110111100000100100100111100111110100
él dos ranita observar,1111101111000001001001001111001111101000100101000101
dos ranita observar emoción,0010010010011110011111010001001010001010010011001011
luego saludar entablar conversación,0101011101001110111111110000100001100010011110011000
así saber hacia dirigir,0000100000110110111100001101111011101110010110111010
pena alto decir ranito,0100001001010000011001111000111001110111100111110111
alto decir ranito kioto,0000110011110001110011101111001111101110101000000001
si poder ver alto,1101110000011110000010111111111101101010000110011110
poder ver alto montaña,1100000101111111111011010100001100111100101100101011
ver alto montaña ciudad,1111110110101000011001111001011001010110011000110001
alto montaña ciudad querer,0000110011110010110010101100110001100011100110101001
montaña ciudad querer visitar,0101100101011001100011000111001101010011111111010010
parémono puntita pata trasero,0100010100110110011000110101000111110011111011001010
puntita pata trasero apoyémono,1100110001101010001111100111110110010100000101000010
así poder echar él,0000100000110110000010111100100111001101111101111000
poder echar él vistazo,1100000101111001001110011011111011110001111111010101
echar él vistazo ciudad,0010011100110111110111100011111110101010011000110001
él vistazo ciudad ir,1111101111000111111101010100110001100010111001111111
entonces dos ranita parar,0010000011010001001001001111001111101000100010110011
dos ranita parar puntita,0010010010011110011111010001000101100111100110001101
ranita parar puntita tomar,1100111110100010001011001111001100011011111001100110
parar puntita tomar pata,0100010110011110011000110111110011001100100011111001
puntita tomar pata delantero,1100110001101111100110011001000111110010011100001100
tomar pata delantero caer,1111001100110010001111100100111000011000001010111101
pata delantero caer él,0100011111001001110000110000010101111011111101111000
rán kioto alzar cabeza,1101101000110010100000000100001100101010001010010111
kioto alzar cabeza miró,0101000000001000011001010100010100101110101101110010
