word,binary
hendrik,0111111000110
hera,0111111000111
heredero,0111111000101
herencia,0111111000100
herida,0111111001100
herido,0111111001101
herm,0111111001111
hermana,0111111001110
hermanastra,0111111001010
hermanito,0111111001011
hermano,0111111001001
hermanos,0111111001000
hermes,0111111011000
hermosa,0111111011001
hermosar,0111111011011
hermoso,0111111011010
hermosura,0111111011110
hermosísimo,0111111011111
hermán,0111111011101
heroico,0111111011100
herramienta,0111111010100
hervir,0111111010101
hervirlos,0111111010111
hexagonal,0111111010110
hi,0111111010010
hiciste,0111111010011
hiel,0111111010001
hielo,0111111010000
hierba,0111111110000
hierro,0111111110001
higienir,0111111110011
higo,0111111110010
higuera,0111111110110
hija,0111111110111
hijar,0111111110101
hijastro,0111111110100
hijito,0111111111100
hijo,0111111111101
hijos,0111111111111
hilo,0111111111110
hilos,0111111111010
hipnotizante,0111111111011
hipopótamo,0111111111001
hipopótamos,0111111111000
historia,0111111101000
historio,0111111101001
histérica,0111111101011
histérico,0111111101010
hocico,0111111101110
hogar,0111111101111
hoja,0111111101101
hojo,0111111101100
hola,0111111100100
holandés,0111111100101
hombr,0111111100111
hombre,0111111100110
hombrecillo,0111111100010
hombro,0111111100011
homenaj,0111111100001
honestidad,0111111100000
honesto,0111110100000
honradez,0111110100001
hora,0111110100011
hormiga,0111110100010
hormiguero,0111110100110
horneada,0111110100111
horneado,0111110100101
hornear,0111110100100
horno,0111110101100
horo,0111110101101
horribl,0111110101111
horrible,0111110101110
horripilante,0111110101010
horror,0111110101011
horrorizado,0111110101001
hospedaje,0111110101000
hospital,0111110111000
hostilidad,0111110111001
hoy,0111110111011
hueca,0111110111010
hueco,0111110111110
huelar,0111110111111
huele,0111110111101
huella,0111110111100
huerto,0111110110100
hueso,0111110110101
huesudo,0111110110111
huevo,0111110110110
huevos,0111110110010
huir,0111110110011
humanidad,0111110110001
humano,0111110110000
humanos,0111110010000
humeant,0111110010001
humildad,0111110010011
humilde,0111110010010
humillado,0111110010110
humillar,0111110010111
humillé,0111110010101
hummm,0111110010100
humo,0111110011100
humor,0111110011101
hundir,0111110011111
hundíar,0111110011110
hung,0111110011010
huno,0111110011011
huraño,0111110011001
hurtadilla,0111110011000
huy,0111110001000
huérfano,0111110001001
huésped,0111110001011
huéspedes,0111110001010
hábilmente,0111110001110
hábito,0111110001111
hércules,0111110001101
idea,0111110001100
ideal,0111110000100
idear,0111110000101
ideo,0111110000111
ideó,0111110000110
idiotas,0111110000010
idir,0111110000011
ido,0111110000001
idéntico,0111110000000
iglesia,0111010000000
ignoranciar,0111010000001
ignorante,0111010000011
ignorar,0111010000010
igual,0111010000110
igualado,0111010000111
igualator,0111010000101
igualmente,0111010000100
iluminar,0111010001100
ilusar,0111010001101
ilusionado,0111010001111
ilusión,0111010001110
imagen,0111010001010
imaginación,0111010001011
imaginar,0111010001001
imagino,0111010001000
imagínate,0111010011000
imitación,0111010011001
imitar,0111010011011
impaciencia,0111010011010
impacientar,0111010011110
impaciente,0111010011111
imparable,0111010011101
impartir,0111010011100
impedir,0111010010100
impenetrable,0111010010101
impensable,0111010010111
imperfecto,0111010010110
imperio,0111010010010
impetuoso,0111010010011
imponente,0111010010001
impopular,0111010010000
importancia,0111010110000
importante,0111010110001
importantísimo,0111010110011
importar,0111010110010
importe,0111010110110
importo,0111010110111
imposible,0111010110101
impresionant,0111010110100
impresionante,0111010111100
impresionar,0111010111101
imprimir,0111010111111
impropio,0111010111110
imprudencia,0111010111010
impulsivo,0111010111011
impulso,0111010111001
inauguración,0111010111000
incapaz,0111010101000
incauta,0111010101001
incendiar,0111010101011
incendio,0111010101010
incidente,0111010101110
inclinar,0111010101111
incluir,0111010101101
incluso,0111010101100
incomparabl,0111010100100
inconfor,0111010100101
inconsolablemente,0111010100111
incorregibl,0111010100110
increíble,0111010100010
increíblemente,0111010100011
incrustación,0111010100001
incrédulo,0111010100000
inculto,0111011100000
incómodo,0111011100001
indeseable,0111011100011
india,0111011100010
indicar,0111011100110
indiferencia,0111011100111
indiferente,0111011100101
indigestión,0111011100100
indígena,0111011101100
indígenar,0111011101101
inesperado,0111011101111
infantil,0111011101110
infectar,0111011101010
infeliz,0111011101011
inferior,0111011101001
infierno,0111011101000
infinidad,0111011111000
infinita,0111011111001
infinito,0111011111011
informado,0111011111010
informar,0111011111110
informe,0111011111111
infructuós,0111011111101
infundir,0111011111100
ingenio,0111011110100
ingenioso,0111011110101
ingeniós,0111011110111
ingenuapensar,0111011110110
ingenuo,0111011110010
ingrediente,0111011110011
ingresar,0111011110001
ingreso,0111011110000
iniciar,0111011010000
inicio,0111011010001
inimaginable,0111011010011
injusticia,0111011010010
injusto,0111011010110
inmediatamente,0111011010111
inmediato,0111011010101
inmensidad,0111011010100
inmenso,0111011011100
inmerecida,0111011011101
inmóvil,0111011011111
innovadora,0111011011110
innumerable,0111011011010
inocente,0111011011011
insecto,0111011011001
insensatar,0111011011000
insensatez,0111011001000
insensible,0111011001001
insignificante,0111011001011
insistencia,0111011001010
insistir,0111011001110
insoportable,0111011001111
inspector,0111011001101
inspirado,0111011001100
instalar,0111011000100
instante,0111011000101
instrucción,0111011000111
instrumento,0111011000110
insulta,0111011000010
insultado,0111011000011
insultar,0111011000001
insulto,0111011000000
insuperable,0111001000000
intacto,0111001000001
inteligencia,0111001000011
inteligente,0111001000010
intención,0111001000110
intensificar,0111001000111
intentado,0111001000101
intentar,0111001000100
intento,0111001001100
interesa,0111001001101
interesante,0111001001111
interesar,0111001001110
interior,0111001001010
interminable,0111001001011
interrumpir,0111001001001
intervenir,0111001001000
interés,0111001011000
intrigado,0111001011001
intrigar,0111001011011
introduciéndolo,0111001011010
inundado,0111001011110
inundar,0111001011111
inusual,0111001011101
invadir,0111001011100
invadirer,0111001010100
invasor,0111001010101
invención,0111001010111
inventado,0111001010110
inventar,0111001010010
inventillo,0111001010011
invento,0111001010001
inventor,0111001010000
investigar,0111001110000
invierno,0111001110001
invisible,0111001110011
invitación,0111001110010
invitadas,0111001110110
invitado,0111001110111
invitar,0111001110101
inyección,0111001110100
inútil,0111001111100
ipap,0111001111101
ir,0111001111111
ira,0111001111110
iracundo,0111001111010
irlanda,0111001111011
irlandir,0111001111001
irlando,0111001111000
irrepetible,0111001101000
irritado,0111001101001
irrumpir,0111001101011
irá,0111001101010
isla,0111001101110
izquierdo,0111001101111
ja,0111001101101
jabón,0111001101100
jack,0111001100100
jactancioso,0111001100101
jactar,0111001100111
jaime,0111001100110
jamás,0111001100010
jamón,0111001100011
japón,0111001100001
jardinera,0111001100000
jardinero,0111000100000
jardinería,0111000100001
jardines,0111000100011
jardín,0111000100010
jardíndijo,0111000100110
jarra,0111000100111
jarro,0111000100101
jaula,0111000100100
jaular,0111000101100
jaulo,0111000101101
jefe,0111000101111
jersey,0111000101110
jesusito,0111000101010
jesús,0111000101011
ji,0111000101001
jilguero,0111000101000
jirafa,0111000111000
jo,0111000111001
john,0111000111011
jornada,0111000111010
joroba,0111000111110
josé,0111000111111
joven,0111000111101
joya,0111000111100
joyas,0111000110100
joyero,0111000110101
joyo,0111000110111
juan,0111000110110
juanito,0111000110010
judíos,0111000110011
juego,0111000110001
juegos,0111000110000
juez,0111000010000
jugabas,0111000010001
jugada,0111000010011
jugador,0111000010010
jugar,0111000010110
jugarer,0111000010111
jugarir,0111000010101
jugarreta,0111000010100
jugaréis,0111000011100
jugo,0111000011101
jugosa,0111000011111
jugoso,0111000011110
juguet,0111000011010
juguete,0111000011011
juguetero,0111000011001
juguetes,0111000011000
juicio,0111000001000
junco,0111000001001
juntar,0111000001011
junto,0111000001010
jurado,0111000001110
juro,0111000001111
justamente,0111000001101
justicia,0111000001100
justificar,0111000000100
justo,0111000000101
juzgado,0111000000111
juzgar,0111000000110
júpiter,0111000000010
júzgala,0111000000011
kai,0111000000001
kaso,0111000000000
keegwa,0101000000000
kioto,0101000000001
koalas,0101000000011
laberinto,0101000000010
labio,0101000000110
laboratorio,0101000000111
labrar,0101000000101
lacito,0101000000100
ladera,0101000001100
ladir,0101000001101
ladito,0101000001111
lado,0101000001110
ladrar,0101000001010
ladrillo,0101000001011
ladro,0101000001001
ladrón,0101000001000
lago,0101000011000
lamentable,0101000011001
lamentar,0101000011011
lamento,0101000011010
lamer,0101000011110
lana,0101000011111
langosta,0101000011101
lanzado,0101000011100
lanzapalabra,0101000010100
lanzapalabras,0101000010101
lanzar,0101000010111
lanzarlo,0101000010110
lar,0101000010010
larga,0101000010011
largamente,0101000010001
largar,0101000010000
largo,0101000110000
larguirucho,0101000110001
larguísima,0101000110011
larguísimos,0101000110010
lastimar,0101000110110
lata,0101000110111
latir,0101000110101
laura,0101000110100
laurar,0101000111100
lavado,0101000111101
lavar,0101000111111
lavarl,0101000111110
leal,0101000111010
lección,0101000111011
leche,0101000111001
lechera,0101000111000
lechero,0101000101000
lechuga,0101000101001
lechugas,0101000101011
lechuzo,0101000101010
lecturo,0101000101110
leer,0101000101111
lees,0101000101101
lejano,0101000101100
lejos,0101000100100
lejías,0101000100101
lelo,0101000100111
lengua,0101000100110
lentamente,0101000100010
lento,0101000100011
letra,0101000100001
letras,0101000100000
letrero,0101001100000
levantar,0101001100001
levántense,0101001100011
leyenda,0101001100010
leyéndola,0101001100110
leído,0101001100111
leña,0101001100101
leñador,0101001100100
leño,0101001101100
león,0101001101101
liar,0101001101111
libera,0101001101110
liberado,0101001101010
liberar,0101001101011
liberase,0101001101001
libertad,0101001101000
librado,0101001111000
librar,0101001111001
libre,0101001111011
libreer,0101001111010
librería,0101001111110
libro,0101001111111
libros,0101001111101
libélula,0101001111100
liderado,0101001110100
liebre,0101001110101
liga,0101001110111
ligeramente,0101001110110
ligero,0101001110010
limitar,0101001110011
limpiar,0101001110001
limpio,0101001110000
lindo,0101001010000
lirar,0101001010001
lisa,0101001010011
lista,0101001010010
listado,0101001010110
listo,0101001010111
llama,0101001010101
llamado,0101001010100
llamar,0101001011100
llamarado,0101001011101
llame,0101001011111
llamo,0101001011110
llamándolir,0101001011010
llamé,0101001011011
llano,0101001011001
llanto,0101001011000
llave,0101001001000
llegada,0101001001001
llegado,0101001001011
llegar,0101001001010
llegara,0101001001110
llegarer,0101001001111
llegaría,0101001001101
llegu,0101001001100
llegue,0101001000100
llegues,0101001000101
llegué,0101001000111
llenando,0101001000110
llenar,0101001000010
llenaría,0101001000011
llenir,0101001000001
lleno,0101001000000
llenos,0101011000000
lleva,0101011000001
llevadas,0101011000011
llevadlo,0101011000010
llevado,0101011000110
llevar,0101011000111
llevarno,0101011000101
llevarte,0101011000100
llevaré,0101011001100
lleve,0101011001101
lleves,0101011001111
llevo,0101011001110
lleváoslo,0101011001010
llevársela,0101011001011
llevárselo,0101011001001
llevé,0101011001000
llor,0101011011000
llorar,0101011011001
lloras,0101011011011
lloro,0101011011010
lloroso,0101011011110
llorón,0101011011111
llorós,0101011011101
llover,0101011011100
llovido,0101011010100
lluvia,0101011010101
llévale,0101011010111
llévalo,0101011010110
lobo,0101011010010
lobos,0101011010011
loca,0101011010001
loco,0101011010000
locomo,0101011110000
locuelo,0101011110001
locura,0101011110011
logrado,0101011110010
lograr,0101011110110
lograste,0101011110111
logre,0101011110101
lola,0101011110100
lombriz,0101011111100
lomo,0101011111101
loplanto,0101011111111
luca,0101011111110
lucha,0101011111010
luchar,0101011111011
lucir,0101011111001
luciérnaga,0101011111000
luciérnagar,0101011101000
luego,0101011101001
lugar,0101011101011
luisa,0101011101010
lujo,0101011101110
lujoso,0101011101111
lujosos,0101011101101
lumbre,0101011101100
luna,0101011100100
lunares,0101011100101
luz,0101011100111
lágrima,0101011100110
lágrimas,0101011100010
lán,0101011100011
lápices,0101011100001
lápiz,0101011100000
lárgate,0101010100000
lástima,0101010100001
líder,0101010100011
límite,0101010100010
línea,0101010100110
línear,0101010100111
lío,0101010100101
líquido,0101010100100
maccool,0101010101100
macer,0101010101101
maceta,0101010101111
maceto,0101010101110
madera,0101010101010
madero,0101010101011
madrastra,0101010101001
madrastrar,0101010101000
madrastro,0101010111000
madre,0101010111001
madriguera,0101010111011
madriguero,0101010111010
madrina,0101010111110
madrugada,0101010111111
madrugado,0101010111101
madrín,0101010111100
madura,0101010110100
maduro,0101010110101
maestra,0101010110111
maestrar,0101010110110
maestro,0101010110010
magia,0101010110011
magiviru,0101010110001
magivirus,0101010110000
magnífico,0101010010000
mago,0101010010001
magos,0101010010011
majestad,0101010010010
majestuosa,0101010010110
majestuoso,0101010010111
mal,0101010010101
mala,0101010010100
malayo,0101010011100
malbrujo,0101010011101
maldad,0101010011111
maldición,0101010011110
maleducado,0101010011010
malherido,0101010011011
malhumorado,0101010011001
maliciós,0101010011000
malinterpretar,0101010001000
malo,0101010001001
maltratarás,0101010001011
maltrecha,0101010001010
malvadas,0101010001110
malvado,0101010001111
malvados,0101010001101
malísimamente,0101010001100
mami,0101010000100
mamá,0101010000101
mamás,0101010000111
manado,0101010000110
mancha,0101010000010
manchar,0101010000011
manda,0101010000001
mandar,0101010000000
mando,0101110000000
mandona,0101110000001
mandíbulas,0101110000011
manera,0101110000010
manga,0101110000110
mango,0101110000111
manifestación,0101110000101
manifestar,0101110000100
mano,0101110001100
manos,0101110001101
mansión,0101110001111
manta,0101110001110
mantel,0101110001010
mantener,0101110001011
mantequilla,0101110001001
mantequillar,0101110001000
manto,0101110011000
manu,0101110011001
manzana,0101110011011
manzanas,0101110011010
manzano,0101110011110
manzán,0101110011111
mapa,0101110011101
mapas,0101110011100
maquillaje,0101110010100
mar,0101110010101
maracaná,0101110010111
maratónicamente,0101110010110
maravilla,0101110010010
maravillado,0101110010011
maravillar,0101110010001
maravillosa,0101110010000
maravillosamente,0101110110000
maravilloso,0101110110001
marca,0101110110011
marcado,0101110110010
marcha,0101110110110
marchar,0101110110111
marchara,0101110110101
marciano,0101110110100
marcianoto,0101110111100
marco,0101110111101
marido,0101110111111
marinero,0101110111110
mario,0101110111010
marioneta,0101110111011
mariposa,0101110111001
maripós,0101110111000
marko,0101110101000
marqués,0101110101001
marrón,0101110101011
martar,0101110101010
martillar,0101110101110
marto,0101110101111
maría,0101110101101
mascota,0101110101100
mascotar,0101110100100
masticar,0101110100101
matado,0101110100111
matar,0101110100110
matorral,0101110100010
maullido,0101110100011
mayor,0101110100001
mayordomo,0101110100000
mayordomos,0101111100000
mayoría,0101111100001
maíz,0101111100011
mañana,0101111100010
mañar,0101111100110
maúllo,0101111100111
mecedoro,0101111100101
mechón,0101111100100
mecir,0101111101100
medalla,0101111101101
mediana,0101111101111
mediano,0101111101110
medianoche,0101111101010
mediante,0101111101011
medidor,0101111101001
medio,0101111101000
mediocre,0101111111000
mediodía,0101111111001
medir,0101111111011
mejilla,0101111111010
mejillar,0101111111110
mejor,0101111111111
mejorar,0101111111101
melba,0101111111100
melena,0101111110100
mellizar,0101111110101
melocotonero,0101111110111
melodiós,0101111110110
melodía,0101111110010
melodío,0101111110011
melquíades,0101111110001
melón,0101111110000
memorabl,0101111010000
memoria,0101111010001
mencionar,0101111010011
menor,0101111010010
menos,0101111010110
menospreci,0101111010111
mensaje,0101111010101
mentir,0101111010100
mentira,0101111011100
mentirar,0101111011101
mentiro,0101111011111
mentiroso,0101111011110
menudo,0101111011010
mercader,0101111011011
mercado,0101111011001
mercancía,0101111011000
merecer,0101111001000
mereces,0101111001001
merecido,0101111001011
merez,0101111001010
merienda,0101111001110
mermelado,0101111001111
merodear,0101111001101
mes,0101111001100
mesa,0101111000100
meta,0101111000101
meter,0101111000111
meticulosamente,0101111000110
metido,0101111000010
metiera,0101111000011
metió,0101111000001
metralleto,0101111000000
metro,0101101000000
mezcla,0101101000001
miau,0101101000011
mida,0101101000010
midas,0101101000110
miedico,0101101000111
miedo,0101101000101
miedoso,0101101000100
miel,0101101001100
miembro,0101101001101
mientras,0101101001111
mier,0101101001110
miga,0101101001010
miguel,0101101001011
miguitir,0101101001001
mil,0101101001000
militar,0101101011000
millón,0101101011001
milo,0101101011011
mimar,0101101011010
mina,0101101011110
miniatura,0101101011111
miniplaneta,0101101011101
ministro,0101101011100
mino,0101101010100
minotauro,0101101010101
minuto,0101101010111
minúscula,0101101010110
minúsculo,0101101010010
mira,0101101010011
mirad,0101101010001
mirada,0101101010000
mirado,0101101110000
miran,0101101110001
mirar,0101101110011
miró,0101101110010
misa,0101101110110
misar,0101101110111
misión,0101101110101
mismo,0101101110100
mismísimo,0101101111100
misterio,0101101111101
misteriosa,0101101111111
misteriosamente,0101101111110
misterioso,0101101111010
mitad,0101101111011
mochila,0101101111001
mochilar,0101101111000
mochilo,0101101101000
moda,0101101101001
modelar,0101101101011
modificado,0101101101010
modo,0101101101110
moer,0101101101111
mofar,0101101101101
mofeta,0101101101100
mojado,0101101100100
mokoko,0101101100101
mokokos,0101101100111
molde,0101101100110
moldir,0101101100010
molesta,0101101100011
molestado,0101101100001
molestar,0101101100000
molestia,0101100100000
molesto,0101100100001
molinero,0101100100011
molino,0101100100010
momento,0101100100110
moneda,0101100100111
mono,0101100100101
monstruo,0101100100100
monstruos,0101100101100
monstruoso,0101100101101
montado,0101100101111
montar,0101100101110
montarar,0101100101010
montaña,0101100101011
montaño,0101100101001
monte,0101100101000
montón,0101100111000
moralegir,0101100111001
moraleja,0101100111011
moralejar,0101100111010
moralejo,0101100111110
morder,0101100111111
mordisco,0101100111101
mordisquear,0101100111100
mordisquedado,0101100110100
moreno,0101100110101
moretón,0101100110111
morir,0101100110110
moriré,0101100110010
moro,0101100110011
morral,0101100110001
mortal,0101100110000
mosca,0101100010000
mosco,0101100010001
mosquito,0101100010011
mosquizampa,0101100010010
mostrar,0101100010110
mover,0101100010111
movido,0101100010101
movimiento,0101100010100
mucho,0101100011100
muchísimo,0101100011101
muchísimos,0101100011111
mudar,0101100011110
mueble,0101100011010
muerte,0101100011011
muerto,0101100011001
muestra,0101100011000
mujer,0101100001000
mujercita,0101100001001
multicolor,0101100001011
multitud,0101100001010
mundial,0101100001110
mundir,0101100001111
mundo,0101100001101
municipal,0101100001100
murciégalo,0101100000100
murciélaga,0101100000101
murciélago,0101100000111
muro,0101100000110
musculoso,0101100000010
museo,0101100000011
musgo,0101100000001
musical,0101100000000
musitar,0100100000000
mutuamente,0100100000001
muñeca,0100100000011
muñeco,0100100000010
mágicamente,0100100000110
mágico,0100100000111
mándalo,0100100000101
máquina,0100100000100
máquinar,0100100001100
mármol,0100100001101
máscar,0100100001111
máscara,0100100001110
mástil,0100100001010
médico,0100100001011
més,0100100001001
mírame,0100100001000
mírate,0100100011000
mís,0100100011001
músculo,0100100011011
música,0100100011010
músico,0100100011110
nac,0100100011111
nacer,0100100011101
nacido,0100100011100
nacimiento,0100100010100
nacional,0100100010101
nadado,0100100010111
nadar,0100100010110
nadie,0100100010010
nadé,0100100010011
nadó,0100100010001
naranja,0100100010000
naranjo,0100100110000
nariz,0100100110001
narrar,0100100110011
nasal,0100100110010
natural,0100100110110
naturaleza,0100100110111
nave,0100100110101
navegar,0100100110100
navidad,0100100111100
navideño,0100100111101
necesario,0100100111111
necesidad,0100100111110
necesita,0100100111010
necesitamo,0100100111011
necesitar,0100100111001
necesitas,0100100111000
necio,0100100101000
nefasto,0100100101001
negado,0100100101011
negar,0100100101010
negociar,0100100101110
negro,0100100101111
negrura,0100100101101
nervioso,0100100101100
nevado,0100100100100
nevar,0100100100101
nevase,0100100100111
nevera,0100100100110
niebla,0100100100010
niedeck,0100100100011
nieto,0100100100001
niev,0100100100000
nieve,0100101100000
nievir,0100101100001
nika,0100101100011
ninfa,0100101100010
ninfar,0100101100110
ninguno,0100101100111
nivel,0100101100101
niña,0100101100100
niñas,0100101101100
niñito,0100101101101
niño,0100101101111
noble,0100101101110
noblezo,0100101101010
noche,0100101101011
noches,0100101101001
nochir,0100101101000
noel,0100101111000
nokomis,0100101111001
nombr,0100101111011
nombrar,0100101111010
nombrarte,0100101111110
nombre,0100101111111
norma,0100101111101
normal,0100101111100
normalito,0100101110100
normalmente,0100101110101
norte,0100101110111
norteamérico,0100101110110
nota,0100101110010
notar,0100101110011
note,0100101110001
noticia,0100101110000
novia,0100101010000
novio,0100101010001
nube,0100101010011
nubes,0100101010010
nudo,0100101010110
nuevamente,0100101010111
nuevecito,0100101010101
nuevo,0100101010100
nuez,0100101011100
nunca,0100101011101
nutrición,0100101011111
náufrago,0100101011110
nítir,0100101011010
núcleo,0100101011011
oasis,0100101011001
obedecer,0100101011000
objetivo,0100101001000
objeto,0100101001001
obligado,0100101001011
obligar,0100101001010
obligatorio,0100101001110
obligándolo,0100101001111
obra,0100101001101
obsequiar,0100101001100
observado,0100101000100
observar,0100101000101
obsesión,0100101000111
obstante,0100101000110
obstáculo,0100101000010
obtener,0100101000011
obtenido,0100101000001
ocasión,0100101000000
ocho,0100111000000
ocultar,0100111000001
oculto,0100111000011
ocupado,0100111000010
ocupar,0100111000110
ocurrencia,0100111000111
ocurrido,0100111000101
ocurrir,0100111000100
ocurrírselir,0100111001100
océano,0100111001101
odiado,0100111001111
odiar,0100111001110
odio,0100111001010
oer,0100111001011
oeste,0100111001001
ofendida,0100111001000
ofendido,0100111011000
oficial,0100111011001
ofrec,0100111011011
ofrecer,0100111011010
ofrecerte,0100111011110
ogro,0100111011111
oh,0100111011101
oinc,0100111011100
oir,0100111010100
oirir,0100111010101
ojalá,0100111010111
ojibwa,0100111010110
ojo,0100111010010
ojos,0100111010011
ola,0100111010001
oler,0100111010000
olerlo,0100111110000
olfato,0100111110001
oliero,0100111110011
olimpiada,0100111110010
olimpo,0100111110110
olla,0100111110111
olmo,0100111110101
olor,0100111110100
olvid,0100111111100
olvidado,0100111111101
olvidar,0100111111111
olvidir,0100111111110
olvidé,0100111111010
olvídalo,0100111111011
ondulir,0100111111001
oonagh,0100111111000
opacada,0100111101000
opción,0100111101001
operación,0100111101011
operar,0100111101010
operarlo,0100111101110
operarte,0100111101111
opere,0100111101101
opinión,0100111101100
opino,0100111100100
oponer,0100111100101
oportunidad,0100111100111
oportunista,0100111100110
opuesto,0100111100010
orden,0100111100011
ordenado,0100111100001
ordenar,0100111100000
ordenándolir,0100110100000
oregir,0100110100001
oreja,0100110100011
orejar,0100110100010
orejas,0100110100110
orejita,0100110100111
orejón,0100110100101
organizar,0100110100100
organizarlos,0100110101100
orgullo,0100110101101
orgulloso,0100110101111
oriental,0100110101110
original,0100110101010
oril,0100110101011
orilla,0100110101001
orimón,0100110101000
oro,0100110111000
osaka,0100110111001
oscura,0100110111011
oscurasrespondeír,0100110111010
oscurecer,0100110111110
oscuridad,0100110111111
oscuro,0100110111101
osito,0100110111100
oso,0100110110100
ostra,0100110110101
otorgar,0100110110111
otoño,0100110110110
ovación,0100110110010
oveja,0100110110011
ovejas,0100110110001
ovejita,0100110110000
ovejo,0100110010000
oía,0100110010001
oído,0100110010011
oír,0100110010010
pablito,0100110010110
pablo,0100110010111
pacar,0100110010101
paciencia,0100110010100
pacienciar,0100110011100
paciente,0100110011101
pacientedijo,0100110011111
pacientemente,0100110011110
paco,0100110011010
pactolo,0100110011011
pado,0100110011001
padr,0100110011000
padre,0100110001000
pagado,0100110001001
pagar,0100110001011
pagarer,0100110001010
pagarás,0100110001110
pago,0100110001111
paguen,0100110001101
pagándoles,0100110001100
paisaje,0100110000100
paja,0100110000101
pajar,0100110000111
pajarillo,0100110000110
pajarito,0100110000010
pala,0100110000011
palabra,0100110000001
palabras,0100110000000
palacete,0100010000000
palacio,0100010000001
palidecen,0100010000011
paliza,0100010000010
palma,0100010000110
palmas,0100010000111
palmera,0100010000101
palo,0100010000100
paloma,0100010001100
palomar,0100010001101
palomo,0100010001111
pan,0100010001110
panadeer,0100010001010
panadero,0100010001011
panadería,0100010001001
pandora,0100010001000
pandorar,0100010011000
pandoro,0100010011001
pantalla,0100010011011
pantallar,0100010011010
pantalón,0100010011110
pantano,0100010011111
pantanoso,0100010011101
pantorrilla,0100010011100
papa,0100010010100
papas,0100010010101
papel,0100010010111
papelera,0100010010110
papelito,0100010010010
papá,0100010010011
papás,0100010010001
par,0100010010000
paracecir,0100010110000
parado,0100010110001
parar,0100010110011
parche,0100010110010
parecer,0100010110110
pareces,0100010110111
parecido,0100010110101
parecierar,0100010110100
parecía,0100010111100
parecío,0100010111101
pared,0100010111111
paredes,0100010111110
pareja,0100010111010
parejita,0100010111011
parejo,0100010111001
parez,0100010111000
parezca,0100010101000
pariente,0100010101001
parque,0100010101011
parra,0100010101010
parte,0100010101110
participant,0100010101111
participar,0100010101101
particular,0100010101100
partida,0100010100100
partido,0100010100101
partir,0100010100111
parémono,0100010100110
pasado,0100010100010
pasaportir,0100010100011
pasar,0100010100001
pasarir,0100010100000
pasear,0100011100000
paseo,0100011100001
pasillo,0100011100011
pasión,0100011100010
paso,0100011100110
pasta,0100011100111
pastar,0100011100101
pasteeeeel,0100011100100
pastel,0100011101100
pasteleer,0100011101101
pastelito,0100011101111
pastilla,0100011101110
pastizal,0100011101010
pasto,0100011101011
pastor,0100011101001
pastorcillo,0100011101000
pastorcito,0100011111000
pata,0100011111001
patada,0100011111011
patado,0100011111010
pataleado,0100011111110
patalear,0100011111111
pataleó,0100011111101
patar,0100011111100
patato,0100011110100
patio,0100011110101
patita,0100011110111
patitar,0100011110110
patito,0100011110010
patizombi,0100011110011
pato,0100011110001
pausa,0100011110000
pausar,0100011010000
pavo,0100011010001
pavoneo,0100011010011
payaso,0100011010010
paz,0100011010110
país,0100011010111
pañuelo,0100011010101
pececillo,0100011010100
pecho,0100011011100
pedacito,0100011011101
pedazo,0100011011111
pedazos,0100011011110
pedidir,0100011011010
pedido,0100011011011
pedir,0100011011001
pediría,0100011011000
pedistir,0100011001000
pedro,0100011001001
pegadiza,0100011001011
pegado,0100011001010
pegajosa,0100011001110
pegajós,0100011001111
pegamento,0100011001101
pegamo,0100011001100
pegar,0100011000100
peinado,0100011000101
peinar,0100011000111
pelaje,0100011000110
pelea,0100011000010
peleado,0100011000011
pelear,0100011000001
peligran,0100011000000
peligro,0100001000000
peligroso,0100001000001
pellicer,0100001000011
pellizcar,0100001000010
pellizco,0100001000110
pellizcó,0100001000111
pelo,0100001000101
peluche,0100001000100
peluda,0100001001100
peludo,0100001001101
peluquerir,0100001001111
peluquero,0100001001110
pena,0100001001010
penoso,0100001001011
pensado,0100001001001
pensamiento,0100001001000
pensar,0100001011000
pensaría,0100001011001
peor,0100001011011
pepe,0100001011010
pepita,0100001011110
pepo,0100001011111
pequelibro,0100001011101
pequeñajo,0100001011100
pequeñitar,0100001010100
pequeñito,0100001010101
pequeño,0100001010111
percatar,0100001010110
perdamo,0100001010010
perdedor,0100001010011
perder,0100001010001
perdido,0100001010000
perdiz,0100001110000
perdonar,0100001110001
perdonara,0100001110011
perdonir,0100001110010
perdono,0100001110110
perdón,0100001110111
perecer,0100001110101
perezoso,0100001110100
perfección,0100001111100
perfecta,0100001111101
perfectamente,0100001111111
perfecto,0100001111110
perfumada,0100001111010
perfume,0100001111011
pergamino,0100001111001
perico,0100001111000
periódicamente,0100001101000
periódico,0100001101001
perjudicar,0100001101011
perla,0100001101010
permanecer,0100001101110
permiso,0100001101111
permitido,0100001101101
permitir,0100001101100
permitire,0100001100100
perrito,0100001100101
perro,0100001100111
perseguir,0100001100110
perseveranciar,0100001100010
persona,0100001100011
personaj,0100001100001
personaje,0100001100000
persón,0100000100000
pertenecer,0100000100001
perverso,0100000100011
perú,0100000100010
pesadilla,0100000100110
pesadillar,0100000100111
pesado,0100000100101
pesadísimo,0100000100100
pesar,0100000101100
pescado,0100000101101
pescador,0100000101111
pescar,0100000101110
pescarcontestar,0100000101010
pese,0100000101011
pesebre,0100000101001
peso,0100000101000
petición,0100000111000
pez,0100000111001
piano,0100000111011
picador,0100000111010
picar,0100000111110
pico,0100000111111
picor,0100000111101
