word,binary
consejera,0001001000110101
consejero,0001001000110110
consejeros,0001001000110111
consejo,0001001000111000
conservar,0001001000111001
considerar,0001001001000000
consigo,0001001001000001
consistir,0001001001000010
consola,0001001001000011
consolar,0001001001000100
consolo,0001001001000101
constancia,0001001001000110
constantemente,0001001001000111
consternación,0001001001001000
consternado,0001001001001001
construcción,0001001001010000
construido,0001001001010001
construir,0001001001010010
construiremos,0001001001010011
consuelo,0001001001010100
consulta,0001001001010101
consultemo,0001001001010110
contacto,0001001001010111
contado,0001001001011000
contagiado,0001001001011001
contagiarl,0001001001100000
contar,0001001001100001
contarar,0001001001100010
contemplar,0001001001100011
contendientes,0001001001100100
contener,0001001001100101
contentar,0001001001100110
contento,0001001001100111
contentísimo,0001001001101000
contestar,0001001001101001
contigo,0001001001110000
contigorespondeír,0001001001110001
contiguir,0001001001110010
continente,0001001001110011
continuación,0001001001110100
continuar,0001001001110101
continuo,0001001001110110
continúar,0001001001110111
contrabandista,0001001001111000
contradijera,0001001001111001
contramaestre,0001001010000000
contrariado,0001001010000001
contrariedad,0001001010000010
contrario,0001001010000011
contrastar,0001001010000100
contratad,0001001010000101
contratado,0001001010000110
contratar,0001001010000111
contrater,0001001010001000
contribuir,0001001010001001
control,0001001010010000
controlar,0001001010010001
controlo,0001001010010010
contárselo,0001001010010011
convencer,0001001010010100
convencido,0001001010010101
conversación,0001001010010110
conversar,0001001010010111
conversemos,0001001010011000
convertido,0001001010011001
convertir,0001001100000000
convertiremo,0001001100000001
convertirir,0001001100000010
convertirás,0001001100000011
convicción,0001001100000100
convierta,0001001100000101
convierto,0001001100000110
convincente,0001001100000111
convirtiéndolo,0001001100001000
convocar,0001001100001001
cony,0001001100010000
copa,0001001100010001
copete,0001001100010010
copetir,0001001100010011
copiar,0001001100010100
copo,0001001100010101
corazoncito,0001001100010110
corazón,0001001100010111
cordón,0001001100011000
corer,0001001100011001
corneta,0001001100100000
coro,0001001100100001
corral,0001001100100010
correctamente,0001001100100011
correcto,0001001100100100
correr,0001001100100101
correspondiente,0001001100100110
corriente,0001001100100111
corro,0001001100101000
corta,0001001100101001
cortado,0001001100110000
cortar,0001001100110001
corte,0001001100110010
corteza,0001001100110011
corto,0001001100110100
cortésmente,0001001100110101
corón,0001001100110110
cosa,0001001100110111
cosecha,0001001100111000
cosechale,0001001100111001
cosechar,0001001101000000
cosecho,0001001101000001
coser,0001001101000010
coserla,0001001101000011
cosquilla,0001001101000100
costa,0001001101000101
costar,0001001101000110
costoso,0001001101000111
costosísima,0001001101001000
costumbre,0001001101001001
creación,0001001101010000
creado,0001001101010001
crear,0001001101010010
crearer,0001001101010011
crecer,0001001101010100
crecido,0001001101010101
crecierar,0001001101010110
creciero,0001001101010111
creer,0001001101011000
crees,0001001101011001
creido,0001001101100000
crema,0001001101100001
cremitar,0001001101100010
cremós,0001001101100011
creo,0001001101100100
cretar,0001001101100101
creto,0001001101100110
criar,0001001101100111
criatura,0001001101101000
criaturar,0001001101101001
crimen,0001001101110000
cristal,0001001101110001
cristales,0001001101110010
cristalino,0001001101110011
cristalsigueír,0001001101110100
criticar,0001001101110101
criticón,0001001101110110
croar,0001001101110111
cruel,0001001101111000
crueldad,0001001101111001
cruelmente,0001001110000000
crujir,0001001110000001
cruz,0001001110000010
cruzar,0001001110000011
cruzó,0001001110000100
cráter,0001001110000101
crédito,0001001110000110
crítica,0001001110000111
cuadro,0001001110001000
cualidad,0001001110001001
cualquiera,0001001110010000
cuanta,0001001110010001
cuanto,0001001110010010
cuarto,0001001110010011
cuatro,0001001110010100
cubierto,0001001110010101
cubito,0001001110010110
cubos,0001001110010111
cubrir,0001001110011000
cubriéndolo,0001001110011001
cucaracha,0001010000000000
cucaracho,0001010000000001
cuchara,0001010000000010
cucharón,0001010000000011
cuchillo,0001010000000100
cuello,0001010000000101
cuenta,0001010000000110
cuento,0001010000000111
cuerda,0001010000001000
cuerdar,0001010000001001
cuerdo,0001010000010000
cuerno,0001010000010001
cuero,0001010000010010
cuerpo,0001010000010011
cuervo,0001010000010100
cuesta,0001010000010101
cueva,0001010000010110
cuid,0001010000010111
cuidadlo,0001010000011000
cuidado,0001010000011001
cuidadosamente,0001010000100000
cuidar,0001010000100001
cuido,0001010000100010
culpa,0001010000100011
culpable,0001010000100100
culpar,0001010000100101
cultivado,0001010000100110
cultivar,0001010000100111
cultivo,0001010000101000
cumpleaños,0001010000101001
cumplido,0001010000110000
cumplir,0001010000110001
cuna,0001010000110010
cura,0001010000110011
curado,0001010000110100
curar,0001010000110101
cure,0001010000110110
curiosidad,0001010000110111
curioso,0001010000111000
curso,0001010000111001
cuyo,0001010001000000
cuál,0001010001000001
cuándo,0001010001000010
cuánto,0001010001000011
cuántos,0001010001000100
cálido,0001010001000101
cámar,0001010001000110
cámara,0001010001000111
cántaro,0001010001001000
cárcel,0001010001001001
cáscara,0001010001010000
césped,0001010001010001
círculo,0001010001010010
cómeme,0001010001010011
cómo,0001010001010100
cómodo,0001010001010101
cómpliz,0001010001010110
cómplizar,0001010001010111
da,0001010001011000
dado,0001010001011001
dama,0001010001100000
dame,0001010001100001
dani,0001010001100010
dar,0001010001100011
darir,0001010001100100
darte,0001010001100101
dartir,0001010001100110
daré,0001010001100111
dañar,0001010001101000
daño,0001010001101001
deambular,0001010001110000
debajo,0001010001110001
deber,0001010001110010
deberíai,0001010001110011
deberías,0001010001110100
debido,0001010001110101
debiendo,0001010001110110
debo,0001010001110111
debéi,0001010001111000
debí,0001010001111001
decena,0001010010000000
decente,0001010010000001
decepcionado,0001010010000010
decepcionar,0001010010000011
decepción,0001010010000100
decidida,0001010010000101
decididamente,0001010010000110
decidido,0001010010000111
decidir,0001010010001000
decidí,0001010010001001
decir,0001010010010000
decirno,0001010010010001
decisión,0001010010010010
decken,0001010010010011
declarar,0001010010010100
decoración,0001010010010101
decorado,0001010010010110
decorador,0001010010010111
decírselo,0001010010011000
dedicación,0001010010011001
dedicado,0001010100000000
dedicar,0001010100000001
dedico,0001010100000010
dedicársela,0001010100000011
dedo,0001010100000100
dedícate,0001010100000101
defender,0001010100000110
defensa,0001010100000111
definitivo,0001010100001000
deform,0001010100001001
deidad,0001010100010000
dej,0001010100010001
dejadlo,0001010100010010
dejado,0001010100010011
dejando,0001010100010100
dejar,0001010100010101
dejaremos,0001010100010110
dejarnos,0001010100010111
dejartir,0001010100011000
dejaré,0001010100011001
dejándolo,0001010100100000
dejándome,0001010100100001
dejándose,0001010100100010
dejárselo,0001010100100011
dejéi,0001010100100100
delantal,0001010100100101
delante,0001010100100110
delantero,0001010100100111
deleitar,0001010100101000
deleite,0001010100101001
deleito,0001010100110000
delgada,0001010100110001
delgado,0001010100110010
delgaducho,0001010100110011
delgadísima,0001010100110100
delicada,0001010100110101
delicado,0001010100110110
delicia,0001010100110111
deliciosa,0001010100111000
delicioso,0001010100111001
deliciós,0001010101000000
delincuente,0001010101000001
delito,0001010101000010
demasiado,0001010101000011
demonio,0001010101000100
demostrado,0001010101000101
demostrar,0001010101000110
demostrarte,0001010101000111
demostrartir,0001010101001000
demá,0001010101001001
demás,0001010101010000
denso,0001010101010001
dentro,0001010101010010
dentrolleir,0001010101010011
depender,0001010101010100
deporte,0001010101010101
deportividad,0001010101010110
deportivo,0001010101010111
deprisa,0001010101011000
der,0001010101011001
derecho,0001010101100000
derramar,0001010101100001
derretido,0001010101100010
derretir,0001010101100011
derribar,0001010101100100
derrocar,0001010101100101
derrotado,0001010101100110
derrotar,0001010101100111
derrumbar,0001010101101000
derrumbes,0001010101101001
desabrochar,0001010101110000
desafiante,0001010101110001
desafiar,0001010101110010
desafinado,0001010101110011
desafinar,0001010101110100
desaforado,0001010101110101
desafío,0001010101110110
desagradar,0001010101110111
desagrado,0001010101111000
desanimado,0001010101111001
desanimar,0001010110000000
desaparecer,0001010110000001
desapareceré,0001010110000010
desaparecido,0001010110000011
desapercibido,0001010110000100
desarrollo,0001010110000101
desastrar,0001010110000110
desastre,0001010110000111
desatar,0001010110001000
desayunar,0001010110001001
desayuno,0001010110010000
desbordar,0001010110010001
descalzo,0001010110010010
descansar,0001010110010011
descanso,0001010110010100
descaradamente,0001010110010101
descarado,0001010110010110
descargar,0001010110010111
descaro,0001010110011000
descender,0001010110011001
descocado,0001011000000000
descolorido,0001011000000001
desconcertado,0001011000000010
desconfiado,0001011000000011
desconfianza,0001011000000100
desconocido,0001011000000101
desconsoladamente,0001011000000110
desconsolado,0001011000000111
desconsolar,0001011000001000
descontento,0001011000001001
descuber,0001011000010000
descubiertar,0001011000010001
descubierto,0001011000010010
descubrimiento,0001011000010011
descubrir,0001011000010100
descuidadamente,0001011000010101
descuidado,0001011000010110
descuido,0001011000010111
desdicha,0001011000011000
desear,0001011000011001
desees,0001011000100000
deseir,0001011000100001
desempacar,0001011000100010
desencadenado,0001011000100011
desencadenar,0001011000100100
desenterrado,0001011000100101
desenterrar,0001011000100110
desentonar,0001011000100111
desenvaino,0001011000101000
deseo,0001011000101001
desesperado,0001011000110000
desesperar,0001011000110001
desgracia,0001011000110010
desgraciadamente,0001011000110011
deshacer,0001011000110100
deshecho,0001011000110101
deshiciera,0001011000110110
desierto,0001011000110111
designado,0001011000111000
desilusión,0001011000111001
desinteresado,0001011001000000
desinterés,0001011001000001
deslumbrado,0001011001000010
desmayar,0001011001000011
desmedido,0001011001000100
desmenuzar,0001011001000101
desobedecer,0001011001000110
desordenado,0001011001000111
despacio,0001011001001000
despedir,0001011001001001
despensa,0001011001010000
despertado,0001011001010001
despertar,0001011001010010
despertartir,0001011001010011
despierto,0001011001010100
despistado,0001011001010101
despistar,0001011001010110
desplazar,0001011001010111
desplomar,0001011001011000
despoblado,0001011001011001
despreciado,0001011001100000
desprecio,0001011001100001
desprender,0001011001100010
desprevenido,0001011001100011
después,0001011001100100
destacar,0001011001100101
destartalado,0001011001100110
desterrado,0001011001100111
desterrar,0001011001101000
destierro,0001011001101001
destino,0001011001110000
destrozado,0001011001110001
destrozar,0001011001110010
destrozo,0001011001110011
destruir,0001011001110100
desvivir,0001011001110101
desván,0001011001110110
detective,0001011001110111
detención,0001011001111000
detener,0001011001111001
detenido,0001011010000000
detenimiento,0001011010000001
deter,0001011010000010
determinación,0001011010000011
detestar,0001011010000100
detrás,0001011010000101
deuda,0001011010000110
develar,0001011010000111
devolver,0001011010001000
devolveré,0001011010001001
devolvérselas,0001011010010000
devorado,0001011010010001
devorar,0001011010010010
devotir,0001011010010011
devuelvo,0001011010010100
deír,0001011010010101
di,0001011010010110
diablillo,0001011010010111
diablir,0001011010011000
diablo,0001011010011001
diablura,0001011100000000
diamant,0001011100000001
diamante,0001011100000010
diariamente,0001011100000011
diario,0001011100000100
dibujado,0001011100000101
dibujante,0001011100000110
dibujar,0001011100000111
dibujaste,0001011100001000
dibujo,0001011100001001
dices,0001011100010000
dicho,0001011100010001
dichoso,0001011100010010
diciembre,0001011100010011
dieciséis,0001011100010100
dient,0001011100010101
diente,0001011100010110
diez,0001011100010111
diferencia,0001011100011000
diferenciar,0001011100011001
diferente,0001011100100000
dificilísimo,0001011100100001
dificultad,0001011100100010
difundir,0001011100100011
difuntir,0001011100100100
difunto,0001011100100101
difícil,0001011100100110
digno,0001011100100111
dijerar,0001011100101000
dilema,0001011100101001
diligencia,0001011100110000
dime,0001011100110001
diminuto,0001011100110010
dimir,0001011100110011
dina,0001011100110100
dinastir,0001011100110101
dinero,0001011100110110
dinosaurio,0001011100110111
dio,0001011100111000
dionisio,0001011100111001
dios,0001011101000000
dirección,0001011101000001
directamente,0001011101000010
directo,0001011101000011
director,0001011101000100
diriges,0001011101000101
dirigido,0001011101000110
dirigir,0001011101000111
dirir,0001011101001000
disciplina,0001011101001001
disculp,0001011101010000
disculpa,0001011101010001
disculpar,0001011101010010
discurso,0001011101010011
discusión,0001011101010100
discutir,0001011101010101
discúlpame,0001011101010110
diseño,0001011101010111
disfraz,0001011101011000
disfrazado,0001011101011001
disfrazar,0001011101100000
disfrazarme,0001011101100001
disfrutar,0001011101100010
disgustado,0001011101100011
disgustar,0001011101100100
disgusto,0001011101100101
disimular,0001011101100110
disitinto,0001011101100111
disolver,0001011101101000
disparar,0001011101101001
disponer,0001011101110000
disponible,0001011101110001
dispuestir,0001011101110010
dispuesto,0001011101110011
disputa,0001011101110100
distancia,0001011101110101
distante,0001011101110110
distinción,0001011101110111
distinguido,0001011101111000
distinguir,0001011101111001
distinto,0001011110000000
distraiga,0001011110000001
distraída,0001011110000010
diversión,0001011110000011
diverso,0001011110000100
divertida,0001011110000101
divertido,0001011110000110
divertidísima,0001011110000111
divertidísimo,0001011110001000
divertir,0001011110001001
dividir,0001011110010000
divino,0001011110010001
divisar,0001011110010010
diz,0001011110010011
diós,0001011110010100
doblar,0001011110010101
doble,0001011110010110
doc_from_talar,0001011110010111
doce,0001011110011000
docena,0001011110011001
doctor,0001100000000000
doctora,0001100000000001
doctoro,0001100000000010
docén,0001100000000011
dol,0001100000000100
doler,0001100000000101
dolor,0001100000000110
dolorido,0001100000000111
dolía,0001100000001000
domesticar,0001100000001001
dominar,0001100000010000
domingo,0001100000010001
dominio,0001100000010010
doméstico,0001100000010011
don,0001100000010100
donoku,0001100000010101
dorado,0001100000010110
dormido,0001100000010111
dormir,0001100000011000
dormitorio,0001100000011001
dorotear,0001100000100000
dos,0001100000100001
dosis,0001100000100010
dotar,0001100000100011
doña,0001100000100100
dragón,0001100000100101
druida,0001100000100110
drón,0001100000100111
duda,0001100000101000
dudar,0001100000101001
dudo,0001100000110000
dudoso,0001100000110001
duend,0001100000110010
duende,0001100000110011
duendecillo,0001100000110100
duendir,0001100000110101
dueña,0001100000110110
dueñir,0001100000110111
dueño,0001100000111000
dulce,0001100000111001
dulcemente,0001100001000000
dulz,0001100001000001
dulzurar,0001100001000010
duna,0001100001000011
durar,0001100001000100
durmierar,0001100001000101
duro,0001100001000110
durísimo,0001100001000111
dárselo,0001100001001000
dáselar,0001100001001001
dátil,0001100001010000
débil,0001100001010001
dédalo,0001100001010010
déjalo,0001100001010011
déjamar,0001100001010100
déjame,0001100001010101
día,0001100001010110
dín,0001100001010111
dónde,0001100001011000
echado,0001100001011001
echar,0001100001100000
echarar,0001100001100001
economistar,0001100001100010
edad,0001100001100011
edificio,0001100001100100
edredón,0001100001100101
eduardo,0001100001100110
educación,0001100001100111
educado,0001100001101000
efectivamente,0001100001101001
efecto,0001100001110000
efusivamente,0001100001110001
egoísta,0001100001110010
einstein,0001100001110011
ejemplo,0001100001110100
ejercicio,0001100001110101
ejército,0001100001110110
elaborar,0001100001110111
elección,0001100001111000
electricidad,0001100001111001
elefant,0001100010000000
elefantar,0001100010000001
elefante,0001100010000010
elegancio,0001100010000011
elegante,0001100010000100
elegido,0001100010000101
elegir,0001100010000110
elegía,0001100010000111
eleonoro,0001100010001000
elevar,0001100010001001
eligierar,0001100010010000
elija,0001100010010001
elixir,0001100010010010
elogiar,0001100010010011
elsa,0001100010010100
elsar,0001100010010101
elso,0001100010010110
eléctrico,0001100010010111
embarazado,0001100010011000
embarcación,0001100010011001
embargo,0001100100000000
embrujar,0001100100000001
emisión,0001100100000010
emitir,0001100100000011
emocionado,0001100100000100
emocionante,0001100100000101
emoción,0001100100000110
empacar,0001100100000111
empacho,0001100100001000
empaco,0001100100001001
empapado,0001100100010000
empecer,0001100100010001
empeorar,0001100100010010
empequeñecer,0001100100010011
emperador,0001100100010100
emperadores,0001100100010101
emperifolla,0001100100010110
emperifollada,0001100100010111
empezado,0001100100011000
empezar,0001100100011001
empezarir,0001100100100000
empeñado,0001100100100001
empleada,0001100100100010
emplumado,0001100100100011
emprender,0001100100100100
empujar,0001100100100101
enamorado,0001100100100110
enamorar,0001100100100111
enano,0001100100101000
encadenar,0001100100101001
encajar,0001100100110000
encantado,0001100100110001
encantador,0001100100110010
encantadorar,0001100100110011
encantamiento,0001100100110100
encantar,0001100100110101
encanto,0001100100110110
encargado,0001100100110111
encargar,0001100100111000
encargarte,0001100100111001
encargarás,0001100101000000
encargo,0001100101000001
encargos,0001100101000010
encender,0001100101000011
encendido,0001100101000100
encerrado,0001100101000101
encerrar,0001100101000110
encerrarlo,0001100101000111
encima,0001100101001000
encoge,0001100101001001
encoger,0001100101010000
encolerizado,0001100101010001
encomendar,0001100101010010
encontrado,0001100101010011
encontrar,0001100101010100
encontrara,0001100101010101
encontrarte,0001100101010110
encontraste,0001100101010111
encontré,0001100101011000
encuentra,0001100101011001
encuentre,0001100101100000
encuentro,0001100101100001
endurecido,0001100101100010
enemiga,0001100101100011
enemigo,0001100101100100
enemistar,0001100101100101
energía,0001100101100110
enfadado,0001100101100111
enfadar,0001100101101000
enfado,0001100101101001
enferma,0001100101110000
enfermar,0001100101110001
enfermedad,0001100101110010
enfermera,0001100101110011
enfermero,0001100101110100
enfermo,0001100101110101
enfrentado,0001100101110110
enfrentar,0001100101110111
enfrentarir,0001100101111000
enfrente,0001100101111001
enfriar,0001100110000000
enfurecer,0001100110000001
enfureceír,0001100110000010
enfurecido,0001100110000011
engañado,0001100110000100
engañar,0001100110000101
engañarl,0001100110000110
engañarte,0001100110000111
engañes,0001100110001000
engaño,0001100110001001
engordado,0001100110010000
engordar,0001100110010001
engreído,0001100110010010
enhorabuena,0001100110010011
enigma,0001100110010100
enjambre,0001100110010101
enjaulado,0001100110010110
enjugar,0001100110010111
enmendar,0001100110011000
enojado,0001100110011001
enojo,0010000000000000
enojó,0010000000000001
enorm,0010000000000010
enorme,0010000000000011
enormemente,0010000000000100
enredado,0010000000000101
enroscado,0010000000000110
ensalado,0010000000000111
ensayo,0010000000001000
enseguida,0010000000001001
enseñar,0010000000010000
enseñarte,0010000000010001
enseñaré,0010000000010010
ensuciar,0010000000010011
entablar,0010000000010100
entender,0010000000010101
entendido,0010000000010110
entendiste,0010000000010111
enter,0010000000011000
enterado,0010000000011001
enterar,0010000000100000
entero,0010000000100001
enterrado,0010000000100010
enterrar,0010000000100011
enterrarir,0010000000100100
entiend,0010000000100101
entiendo,0010000000100110
entonar,0010000000100111
entonces,0010000000101000
entr,0010000000101001
entrada,0010000000110000
entrado,0010000000110001
entrar,0010000000110010
entrarir,0010000000110011
entreabierta,0010000000110100
entreabrir,0010000000110101
entrecortado,0010000000110110
entredormido,0010000000110111
entregar,0010000000111000
entrego,0010000000111001
entregué,0010000001000000
entregándol,0010000001000001
entrenado,0010000001000010
entrenamiento,0010000001000011
entrenar,0010000001000100
entretener,0010000001000101
entretenido,0010000001000110
entretenimiento,0010000001000111
entrever,0010000001001000
entristeceír,0010000001001001
entro,0010000001010000
entrometido,0010000001010001
entusiasmado,0010000001010010
entusiasmar,0010000001010011
entusiasmo,0010000001010100
envejecer,0010000001010101
envejecido,0010000001010110
enviado,0010000001010111
enviar,0010000001011000
enviara,0010000001011001
envidia,0010000001100000
envidiar,0010000001100001
envidio,0010000001100010
envolver,0010000001100011
envueltir,0010000001100100
envuelto,0010000001100101
enví,0010000001100110
epaminonda,0010000001100111
epimeteo,0010000001101000
equilibrio,0010000001101001
equipo,0010000001110000
equivoca,0010000001110001
equivocado,0010000001110010
equivocar,0010000001110011
eracer,0010000001110100
erdamal,0010000001110101
erico,0010000001110110
errante,0010000001110111
error,0010000001111000
eructar,0010000001111001
esbozó,0010000010000000
escabullir,0010000010000001
escabullía,0010000010000010
escacharrada,0010000010000011
escalar,0010000010000100
escalera,0010000010000101
escamós,0010000010000110
escapa,0010000010000111
escapado,0010000010001000
escapar,0010000010001001
escapatoria,0010000010010000
escarabajo,0010000010010001
escarbar,0010000010010010
escarcha,0010000010010011
escasez,0010000010010100
escena,0010000010010101
escenario,0010000010010110
esclavizar,0010000010010111
esclavo,0010000010011000
escocesa,0010000010011001
escocia,0010000100000000
escodite,0010000100000001
escoger,0010000100000010
escolar,0010000100000011
escombro,0010000100000100
escond,0010000100000101
esconder,0010000100000110
esconderme,0010000100000111
escondido,0010000100001000
escondite,0010000100001001
esconditir,0010000100010000
escondía,0010000100010001
escondían,0010000100010010
escozor,0010000100010011
escrib,0010000100010100
escriba,0010000100010101
escribir,0010000100010110
escribiré,0010000100010111
escrito,0010000100011000
escritor,0010000100011001
escucha,0010000100100000
escuchado,0010000100100001
escuchar,0010000100100010
escucharl,0010000100100011
escuché,0010000100100100
escudo,0010000100100101
escuela,0010000100100110
escueta,0010000100100111
esculcar,0010000100101000
escultor,0010000100101001
escultura,0010000100110000
escupir,0010000100110001
escupía,0010000100110010
escurridiza,0010000100110011
escurridizo,0010000100110100
escúchame,0010000100110101
ese,0010000100110110
esforzado,0010000100110111
esforzar,0010000100111000
esfuerzo,0010000100111001
esmeralda,0010000101000000
esmero,0010000101000001
espabilar,0010000101000010
espacial,0010000101000011
espacio,0010000101000100
espada,0010000101000101
espado,0010000101000110
espalda,0010000101000111
espanto,0010000101001000
espantoso,0010000101001001
espanzurrado,0010000101010000
esparcido,0010000101010001
especia,0010000101010010
especial,0010000101010011
especialmente,0010000101010100
especie,0010000101010101
espectacular,0010000101010110
espectador,0010000101010111
espectral,0010000101011000
espectáculo,0010000101011001
espejito,0010000101100000
espejo,0010000101100001
espeluznante,0010000101100010
esper,0010000101100011
espera,0010000101100100
esperado,0010000101100101
esperanza,0010000101100110
esperanzado,0010000101100111
esperanzar,0010000101101000
esperanzo,0010000101101001
esperar,0010000101110000
espero,0010000101110001
esperándolo,0010000101110010
espeso,0010000101110011
espesura,0010000101110100
espeír,0010000101110101
espinaca,0010000101110110
esplendor,0010000101110111
esplendorós,0010000101111000
espléndido,0010000101111001
esponjoso,0010000110000000
esponjós,0010000110000001
esposa,0010000110000010
esposar,0010000110000011
esposo,0010000110000100
espérame,0010000110000101
espérenme,0010000110000110
espíritu,0010000110000111
espós,0010000110001000
esqueleto,0010000110001001
esquina,0010000110010000
esquivar,0010000110010001
establo,0010000110010010
estaca,0010000110010011
estadio,0010000110010100
estafador,0010000110010101
estallar,0010000110010110
estancar,0010000110010111
estanque,0010000110011000
estant,0010000110011001
estante,0010001000000000
estantería,0010001000000001
estatua,0010001000000010
estatuo,0010001000000011
estatura,0010001000000100
este,0010001000000101
estela,0010001000000110
estilo,0010001000000111
estirar,0010001000001000
estornudar,0010001000001001
estrafalario,0010001000010000
estrago,0010001000010001
estrategia,0010001000010010
estrecho,0010001000010011
estrella,0010001000010100
estrellado,0010001000010101
estrellar,0010001000010110
estrepitoso,0010001000010111
estropeada,0010001000011000
estropeado,0010001000011001
estropeando,0010001000100000
estropear,0010001000100001
estruendo,0010001000100010
estruendosamente,0010001000100011
estudiar,0010001000100100
estudiarar,0010001000100101
estudiete,0010001000100110
estudio,0010001000100111
estudiós,0010001000101000
estupendo,0010001000101001
estupor,0010001000110000
estómago,0010001000110001
estúpido,0010001000110010
etc,0010001000110011
eternamente,0010001000110100
etiqueta,0010001000110101
etérea,0010001000110110
evasiva,0010001000110111
evento,0010001000111000
evidencia,0010001000111001
evidente,0010001001000000
evitar,0010001001000001
evitarás,0010001001000010
evolución,0010001001000011
exacta,0010001001000100
exactamente,0010001001000101
exagerada,0010001001000110
exageradamente,0010001001000111
exagerado,0010001001001000
exagerar,0010001001001001
exaltado,0010001001010000
examen,0010001001010001
exasperado,0010001001010010
excelente,0010001001010011
excentricidad,0010001001010100
excepcional,0010001001010101
excepto,0010001001010110
excesos,0010001001010111
exclamar,0010001001011000
excursión,0010001001011001
excusa,0010001001100000
excús,0010001001100001
exhibido,0010001001100010
exigente,0010001001100011
exigir,0010001001100100
exijo,0010001001100101
existencia,0010001001100110
existir,0010001001100111
exitoso,0010001001101000
expectación,0010001001101001
expectativa,0010001001110000
experiencia,0010001001110001
experto,0010001001110010
explicado,0010001001110011
explicar,0010001001110100
explorar,0010001001110101
explotar,0010001001110110
exponer,0010001001110111
exprimeir,0010001001111000
exprimidor,0010001001111001
exprimirlo,0010001010000000
expulsado,0010001010000001
expulsar,0010001010000010
expulsarar,0010001010000011
exquisito,0010001010000100
extender,0010001010000101
exterminar,0010001010000110
exterminarno,0010001010000111
extraer,0010001010001000
extraordinariamente,0010001010001001
extraordinario,0010001010010000
extraterrestr,0010001010010001
extraterrestre,0010001010010010
extrañado,0010001010010011
extrañar,0010001010010100
extrañeza,0010001010010101
extraño,0010001010010110
extremo,0010001010010111
exótico,0010001010011000
fabricar,0010001010011001
fabulosa,0010001100000000
fabuloso,0010001100000001
facilidad,0010001100000010
fallado,0010001100000011
fallar,0010001100000100
fallecer,0010001100000101
fallido,0010001100000110
fallo,0010001100000111
falso,0010001100001000
falta,0010001100001001
faltado,0010001100010000
faltar,0010001100010001
fama,0010001100010010
familia,0010001100010011
familiar,0010001100010100
familio,0010001100010101
famoso,0010001100010110
famosísimo,0010001100010111
fanfarroneer,0010001100011000
fango,0010001100011001
fangosa,0010001100100000
fantasma,0010001100100001
fantasmal,0010001100100010
fantástico,0010001100100011
faro,0010001100100100
farolillo,0010001100100101
fascinada,0010001100100110
fascinado,0010001100100111
fase,0010001100101000
fastidiar,0010001100101001
fastidiaremos,0010001100110000
fatal,0010001100110001
fatiga,0010001100110010
favor,0010001100110011
favorita,0010001100110100
favoritar,0010001100110101
favorito,0010001100110110
fealdad,0010001100110111
fecha,0010001100111000
felicidad,0010001100111001
felicitar,0010001101000000
felicímetro,0010001101000001
felino,0010001101000010
feliz,0010001101000011
felizmente,0010001101000100
fenomenal,0010001101000101
feo,0010001101000110
feria,0010001101000111
ferocitauru,0010001101001000
ferocitaurus,0010001101001001
feroz,0010001101010000
fertilizado,0010001101010001
fervor,0010001101010010
festejo,0010001101010011
festín,0010001101010100
feír,0010001101010101
fiar,0010001101010110
ficha,0010001101010111
fiel,0010001101011000
fiera,0010001101011001
fierezo,0010001101100000
fiesta,0010001101100001
fiestar,0010001101100010
fiestero,0010001101100011
fiesto,0010001101100100
figura,0010001101100101
figurar,0010001101100110
figurita,0010001101100111
figuritar,0010001101101000
figurito,0010001101101001
fijar,0010001101110000
fila,0010001101110001
filiberto,0010001101110010
fin,0010001101110011
final,0010001101110100
finalmente,0010001101110101
fingir,0010001101110110
finn,0010001101110111
fino,0010001101111000
finísimo,0010001101111001
fip,0010001110000000
firmamento,0010001110000001
firme,0010001110000010
flaca,0010001110000011
flaco,0010001110000100
flacucho,0010001110000101
flamenco,0010001110000110
flaquito,0010001110000111
flauta,0010001110001000
flautista,0010001110001001
flauto,0010001110010000
flojo,0010001110010001
flop,0010001110010010
flor,0010001110010011
florecer,0010001110010100
flores,0010001110010101
flota,0010001110010110
flotar,0010001110010111
fogata,0010001110011000
fondo,0010001110011001
forcejear,0010010000000000
forcejeo,0010010000000001
forma,0010010000000010
formado,0010010000000011
formar,0010010000000100
formir,0010010000000101
formulado,0010010000000110
formular,0010010000000111
fornido,0010010000001000
fortachón,0010010000001001
fortaleza,0010010000010000
fortalezo,0010010000010001
fortuna,0010010000010010
fosa,0010010000010011
foto,0010010000010100
fotografiar,0010010000010101
fotografíar,0010010000010110
fotógrafo,0010010000010111
fracasado,0010010000011000
fracaso,0010010000011001
fragmento,0010010000100000
franco,0010010000100001
francés,0010010000100010
frasco,0010010000100011
frase,0010010000100100
frecuencia,0010010000100101
fredo,0010010000100110
frenar,0010010000100111
frente,0010010000101000
frenético,0010010000101001
fresca,0010010000110000
fresco,0010010000110001
frido,0010010000110010
frigio,0010010000110011
frijol,0010010000110100
frijolito,0010010000110101
frondosa,0010010000110110
frondoso,0010010000110111
frotar,0010010000111000
fruncido,0010010000111001
fruncir,0010010001000000
frustración,0010010001000001
fruta,0010010001000010
frutal,0010010001000011
fruto,0010010001000100
frágil,0010010001000101
fría,0010010001000110
frío,0010010001000111
fuego,0010010001001000
fuente,0010010001001001
fuerir,0010010001010000
fuerte,0010010001010001
fuertemente,0010010001010010
fuerza,0010010001010011
