lambda_gram,embedding
jugar cohete nuevo niño echar,01011111001000010000110111011100101101101110001111010011100111010
cohete nuevo niño echar menos,00100001101110111001011011011100011110100111001110100110101011000
nuevo niño echar menos cohete,01110010110110111000111101001110011101001101010110000010000110111
niño echar menos cohete papel,01110001111010011100111010011010101100000100001101110111100001010
echar menos cohete papel escenario,00111001110100110101011000001000011011101111000010100100000100111
menos cohete papel escenario planeta,01101010110000010000110111011110000101001000001001111000000000000
cohete papel escenario planeta realmente,00100001101110111100001010010000010011110000000000001000101101101
papel escenario planeta realmente disfrutar,01111000010100100000100111100000000000010001011011010011011011011
escenario planeta realmente disfrutar jugar,01000001001111000000000000100010110110100110110110110101111100100
planeta realmente disfrutar jugar viejo,10000000000001000101101101001101101101101011111001001010101001010
realmente disfrutar jugar viejo cohete,10001011011010011011011011010111110010010101010010100010000110111
entonces dar cuenta sentir mejor,00111111000110010110110100001010111100010010110110000110101000111
dar cuenta sentir mejor jugar,00101101101000010101111000100101101100001101010001110101111100100
cuenta sentir mejor jugar aquel,00101011110001001011011000011010100011101011111001000000110010110
sentir mejor jugar aquel juguete,10010110110000110101000111010111110010000001100101100101111101011
mejor jugar aquel juguete mismo,01101010001110101111100100000011001011001011111010110110110011100
jugar aquel juguete mismo construido,01011111001000000110010110010111110101101101100111000010011011110
aquel juguete mismo construido esfuerzo,00001100101100101111101011011011001110000100110111100100001010100
juguete mismo construido esfuerzo ilusión,01011111010110110110011100001001101111001000010101000101100000111
así aquel niño empezar construir,00001111101100000110010110011100011110100111011101000010011011111
aquel niño empezar construir mismo,00001100101100111000111101001110111010000100110111110110110011100
niño empezar construir mismo juguet,01110001111010011101110100001001101111101101100111000101111101010
empezar construir mismo juguet crecer,00111011101000010011011111011011001110001011111010100010101000111
construir mismo juguet crecer convertir,00100110111110110110011100010111110101000101010001110010100010001
mismo juguet crecer convertir mejor,01101100111000101111101010001010100011100101000100010110101000111
juguet crecer convertir mejor juguetero,01011111010100010101000111001010001000101101010001110101111101100
crecer convertir mejor juguetero mundo,00101010001110010100010001011010100011101011111011000110111101001
érase vez niño cambiar casa,10101101100111010100111100011100011110100011001111110001110010111
vez niño cambiar casa llegar,10101001111000111000111101000110011111100011100101110110001110001
niño cambiar casa llegar nuevo,01110001111010001100111111000111001011101100011100010111001011011
cambiar casa llegar nuevo habitación,00011001111110001110010111011000111000101110010110110101001000001
casa llegar nuevo habitación ver,00011100101110110001110001011100101101101010010000011010100100001
llegar nuevo habitación ver lleno,01100011100010111001011011010100100000110101001000010110001111000
nuevo habitación ver lleno juguet,01110010110110101001000001101010010000101100011110000101111101010
habitación ver lleno juguet cuento,01010010000011010100100001011000111100001011111010100010101111001
ver lleno juguet cuento libro,10101001000010110001111000010111110101000101011110010110001010011
lleno juguet cuento libro lápiz,01100011110000101111101010001010111100101100010100110110010111001
juguet cuento libro lápiz perfectamente,01011111010100010101111001011000101001101100101110010111110010111
cuento libro lápiz perfectamente ordenado,00101011110010110001010011011001011100101111100101110111010110100
día jugar querer acostar haberlo,00111001101100101111100100100010010000100000011001110101000111010
jugar querer acostar haberlo recoger,01011111001001000100100001000000110011101010001110101000110000111
misteriosamente mañana siguiente juguet aparecer,01101100111110110100110110100110000000001011111010100000101011110
mañana siguiente juguet aparecer ordenado,01101001101101001100000000010111110101000001010111100111010110100
siguiente juguet aparecer ordenado sitio,10011000000000101111101010000010101111001110101101001001100011100
juguet aparecer ordenado sitio correspondiente,01011111010100000101011110011101011010010011000111000010100101010
seguro nadie entrado habitación aunque,10010110000010111000001110001111110011001010010000010001000101110
nadie entrado habitación aunque niño,01110000011100011111100110010100100000100010001011100111000111101
entrado habitación aunque niño dar,00111111001100101001000001000100010111001110001111010010110110100
habitación aunque niño dar importancia,01010010000010001000101110011100011110100101101101000101100011100
ocurrir mismo día cuarto día,01110011111110110110011100001110011011000101011010110011100110110
mismo día cuarto día disponer,01101100111000011100110110001010110101100111001101100011011100011
día cuarto día disponer coger,00111001101100010101101011001110011011000110111000110010000110100
cuarto día disponer coger primero,00101011010110011100110110001101110001100100001101001000010001100
día disponer coger primero juguete,00111001101100011011100011001000011010010000100011000101111101011
disponer coger primero juguete este,00110111000110010000110100100001000110001011111010110100010010110
coger primero juguete este saltar,00100001101001000010001100010111110101101000100101101001010010110
primero juguete este saltar alcance,10000100011000101111101011010001001011010010100101100000011100100
juguete este saltar alcance decir,01011111010110100010010110100101001011000000111001000010111001010
este saltar alcance decir querer,01000100101101001010010110000001110010000101110010101000100100001
saltar alcance decir querer jugar,10010100101100000011100100001011100101010001001000010101111100100
alcance decir querer jugar tú,00000111001000010111001010100010010000101011111001001010010111101
niño creer alucinado pasar mismo,01110001111010010101001010000010001001001111001011000110110011100
creer alucinado pasar mismo cada,00101010010100000100010010011110010110001101100111000001100011111
alucinado pasar mismo cada juguete,00001000100100111100101100011011001110000011000111110101111101011
pasar mismo cada juguete intentar,01111001011000110110011100000110001111101011111010110101110000010
mismo cada juguete intentar tocar,01101100111000001100011111010111110101101011100000101010000110101
cada juguete intentar tocar finalmente,00011000111110101111101011010111000001010100001101010100100111101
juguete intentar tocar finalmente juguet,01011111010110101110000010101000011010101001001111010101111101010
intentar tocar finalmente juguet viejo,01011100000101010000110101010010011110101011111010101010101001010
tocar finalmente juguet viejo osito,10100001101010100100111101010111110101010101010010100111011001010
finalmente juguet viejo osito peluche,01001001111010101111101010101010100101001110110010100111101110011
juguet viejo osito peluche decir,01011111010101010101001010011101100101001111011100110010111001010
viejo osito peluche decir sorprende,10101010010100111011001010011110111001100101110010101001101010010
osito peluche decir sorprende querar,01110110010100111101110011001011100101010011010100101000100100000
peluche decir sorprende querar jugar,01111011100110010111001010100110101001010001001000000101111100100
decir sorprende querar jugar tú,00101110010101001101010010100010010000001011111001001010010111101
siempre dejar lejos sitio especial,10010111101100010111100001011000011010110011000111000100001100010
dejar lejos sitio especial cómodo,00101111000010110000110101100110001110001000011000100010110101101
lejos sitio especial cómodo gustito,01100001101011001100011100010000110001000101101011010101000110100
sitio especial cómodo gustito saber,10011000111000100001100010001011010110101010001101001001001110110
especial cómodo gustito saber difícil,01000011000100010110101101010100011010010010011101100011010110101
cómodo gustito saber difícil libro,00101101011010101000110100100100111011000110101101010110001010011
gustito saber difícil libro subir,01010001101001001001110110001101011010101100010100111001101100101
saber difícil libro subir estantería,10010011101100011010110101011000101001110011011001010100010010001
difícil libro subir estantería lápiz,00110101101010110001010011100110110010101000100100010110010111001
libro subir estantería lápiz saltar,01100010100111001101100101010001001000101100101110011001010010110
subir estantería lápiz saltar bote,10011011001010100010010001011001011100110010100101100001011001010
jugar tú prometa dejarno casita,01011111001001010010111101100001011011000101111000100001110100000
tú prometa dejarno casita dormir,10100101111011000010110110001011110001000011101000000011100001111
prometa dejarno casita dormir niño,10000101101100010111100010000111010000000111000011110111000111101
dejarno casita dormir niño recordar,00101111000100001110100000001110000111101110001111011000110010110
casita dormir niño recordar gustito,00011101000000011100001111011100011110110001100101100101000110100
dormir niño recordar gustito camitar,00111000011110111000111101100011001011001010001101000001101001111
niño recordar gustito camitar incómodo,01110001111011000110010110010100011010000011010011110101100111101
recordar gustito camitar incómodo vez,10001100101100101000110100000110100111101011001111011010100111100
gustito camitar incómodo vez quedar,01010001101000001101001111010110011110110101001111001000100010010
camitar incómodo vez quedar dormido,00011010011110101100111101101010011110010001000100100011100001110
incómodo vez quedar dormido silla,01011001111011010100111100100010001001000111000011101001100000110
entonces dar cuenta mal tratar,00111111000110010110110100001010111100001100110110111010010001001
dar cuenta mal tratar amigo,00101101101000010101111000011001101101110100100010010000100101001
cuenta mal tratar amigo juguet,00101011110000110011011011101001000100100001001010010101111101010
mal tratar amigo juguet así,01100110110111010010001001000010010100101011111010100000111110110
tratar amigo juguet así pedir,10100100010010000100101001010111110101000001111101100111101011011
amigo juguet así pedir perdón,00001001010010101111101010000011111011001111010110110111110010010
juguet así pedir perdón aquel,01011111010100000111110110011110101101101111100100100000110010110
así pedir perdón aquel día,00001111101100111101011011011111001001000001100101100011100110110
pedir perdón aquel día siempre,01111010110110111110010010000011001011000111001101101001011110110
perdón aquel día siempre acostar,01111100100100000110010110001110011011010010111101100000001100111
aquel día siempre acostar juguet,00001100101100011100110110100101111011000000011001110101111101010
día siempre acostar juguet sitio,00111001101101001011110110000000110011101011111010101001100011100
siempre acostar juguet sitio favorito,10010111101100000001100111010111110101010011000111000100100011000
acostar juguet sitio favorito dormir,00000011001110101111101010100110001110001001000110000011100001111
vez elefante querer ser fotógrafo,10101001111000011101010001100010010000110010110111100100101100111
amigo reir cada vez oir,00001001010011000111001001000110001111110101001111000111010001110
reir cada vez oir decir,10001110010010001100011111101010011110001110100011100010111001010
cada vez oir decir aquel,00011000111111010100111100011101000111000101110010100000110010110
vez oir decir aquel tontería,10101001111000111010001110001011100101000001100101101010001000100
oir decir aquel tontería decir,01110100011100010111001010000011001011010100010001000010111001010
decir aquel tontería decir cámara,00101110010100000110010110101000100010000101110010100010110100011
aquel tontería decir cámara foto,00001100101101010001000100001011100101000101101000110100101100100
tontería decir cámara foto elefant,10100010001000010111001010001011010001101001011001000011101001111
pérdida tiempo decir si aquí,10001000001101010000001101001011100101010010111100010000110010111
tiempo decir si aquí fotografíar,10100000011010010111001010100101111000100001100101110100101100110
elefante seguir ilusión reunir trasto,00111010100011001010111100010110000011110010000111101010010000110
seguir ilusión reunir trasto aparato,10010101111000101100000111100100001111010100100001100000101011101
ilusión reunir trasto aparato fabricar,01011000001111001000011110101001000011000001010111010100011110101
reunir trasto aparato fabricar gran,10010000111101010010000110000010101110101000111101010100111101111
trasto aparato fabricar gran cámara,10100100001100000101011101010001111010101001111011110010110100011
aparato fabricar gran cámara foto,00001010111010100011110101010011110111100101101000110100101100100
hacer él prácticamente botón pulsar,01010010011001010110110000100001101100000010110011101000011110011
él prácticamente botón pulsar trompa,10101101100001000011011000000101100111010000111100111010010100110
prácticamente botón pulsar trompa objetivo,10000110110000001011001110100001111001110100101001100111001100101
botón pulsar trompa objetivo tamaño,00010110011101000011110011101001010011001110011001011001110111001
pulsar trompa objetivo tamaño ojo,10000111100111010010100110011100110010110011101110010111010010010
trompa objetivo tamaño ojo elefante,10100101001100111001100101100111011100101110100100100011101010001
objetivo tamaño ojo elefante finalmente,01110011001011001110111001011101001001000111010100010100100111101
tamaño ojo elefante finalmente montón,10011101110010111010010010001110101000101001001111010110111000001
ojo elefante finalmente montón hierro,01110100100100011101010001010010011110101101110000010101010100000
elefante finalmente montón hierro poder,00111010100010100100111101011011100000101010101000001000000100010
finalmente montón hierro poder colgar,01001001111010110111000001010101010000010000001000100010001000100
montón hierro poder colgar él,01101110000010101010100000100000010001000100010001001010110110000
hierro poder colgar él cámara,01010101000001000000100010001000100010010101101100000010110100011
poder colgar él cámara cabeza,10000001000100010001000100101011011000000101101000110001100010100
así vez acabar poder hacer,00001111101101010100111100000000100000110000001000100101001001100
vez acabar poder hacer primero,10101001111000000001000001100000010001001010010011001000010001100
acabar poder hacer primero foto,00000010000011000000100010010100100110010000100011000100101100100
poder hacer primero foto cámar,10000001000100101001001100100001000110001001011001000010110100010
hacer primero foto cámar elefante,01010010011001000010001100010010110010000101101000100011101010001
primero foto cámar elefante tanto,10000100011000100101100100001011010001000111010100011001110111100
foto cámar elefante tanto grandota,01001011001000010110100010001110101000110011101111000100111110011
cámar elefante tanto grandota extraño,00101101000100011101010001100111011110001001111100110100011110010
elefante tanto grandota extraño paracecir,00111010100011001110111100010011111001101000111100100111100010000
tanto grandota extraño paracecir gran,10011101111000100111110011010001111001001111000100000100111101111
grandota extraño paracecir gran ridícula,01001111100110100011110010011110001000001001111011111001000110011
extraño paracecir gran ridícula máscara,01000111100100111100010000010011110111110010001100110110111111110
paracecir gran ridícula máscara reir,01111000100000100111101111100100011001101101111111101000111001001
gran ridícula máscara reir ver,01001111011111001000110011011011111111010001110010011010100100001
ridícula máscara reir ver él,10010001100110110111111110100011100100110101001000011010110110000
máscara reir ver él aparecer,01101111111101000111001001101010010000110101101100000000101011110
reir ver él aparecer elefante,10001110010011010100100001101011011000000001010111100011101010001
ver él aparecer elefante comenzar,10101001000011010110110000000010101111000111010100010010001100101
él aparecer elefante comenzar pensar,10101101100000000101011110001110101000100100011001010111101111100
aparecer elefante comenzar pensar abandonar,00001010111100011101010001001000110010101111011111000000000010111
elefante comenzar pensar abandonar sueño,00111010100010010001100101011110111110000000000101111001101110011
comenzar pensar abandonar sueño desgracia,00100011001010111101111100000000001011110011011100110011001010001
pensar abandonar sueño desgracia parecer,01111011111000000000010111100110111001100110010100010111100010100
abandonar sueño desgracia parecer tener,00000000101111001101110011001100101000101111000101001001111110111
sueño desgracia parecer tener razón,10011011100110011001010001011110001010010011111101111000101100101
desgracia parecer tener razón decir,00110010100010111100010100100111111011110001011001010010111001010
parecer tener razón decir fotografiar,01111000101001001111110111100010110010100101110010100100101100101
tener razón decir fotografiar aquel,10011111101111000101100101001011100101001001011001010000110010110
razón decir fotografiar aquel lugar,10001011001010010111001010010010110010100001100101100110010101101
resultar pinta elefante cámara tanto,10010000100110111111100011001110101000100101101000111001110111100
pinta elefante cámara tanto divertido,01111111000110011101010001001011010001110011101111000011011110011
elefante cámara tanto divertido nadie,00111010100010010110100011100111011110000110111100110111000001110
cámara tanto divertido nadie poder,00101101000111001110111100001101111001101110000011101000000100010
tanto divertido nadie poder dejar,10011101111000011011110011011100000111010000001000100010111100001
divertido nadie poder dejar reir,00110111100110111000001110100000010001000101111000011000111001001
nadie poder dejar reir ver,01110000011101000000100010001011110000110001110010011010100100001
poder dejar reir ver él,10000001000100010111100001100011100100110101001000011010110110000
dejar reir ver él usar,00101111000011000111001001101010010000110101101100001010011001011
reir ver él usar montón,10001110010011010100100001101011011000010100110010110110111000001
ver él usar montón buen,10101001000011010110110000101001100101101101110000010001011101100
él usar montón buen humor,10101101100001010011001011011011100000100010111011000101011100111
usar montón buen humor elefante,10100110010110110111000001000101110110001010111001110011101010001
montón buen humor elefante conseguir,01101110000010001011101100010101110011100111010100010010011001110
buen humor elefante conseguir divertidísima,00010111011000101011100111001110101000100100110011100011011110100
humor elefante conseguir divertidísima increíble,01010111001110011101010001001001100111000110111101000101100111000
elefante conseguir divertidísima increíble foto,00111010100010010011001110001101111010001011001110000100101100100
conseguir divertidísima increíble foto animal,00100110011100011011110100010110011100001001011001000000101000101
divertidísima increíble foto animal siempre,00110111101000101100111000010010110010000001010001011001011110110
increíble foto animal siempre alegre,01011001110000100101100100000010100010110010111101100000011101101
foto animal siempre alegre contento,01001011001000000101000101100101111011000000111011010010011101111
animal siempre alegre contento incluso,00001010001011001011110110000001110110100100111011110101100110011
siempre alegre contento incluso malhumorado,10010111101100000011101101001001110111101011001100110110011100011
alegre contento incluso malhumorado rino,00000111011010010011101111010110011001101100111000111001000111000
forma convertir fotógrafo oficial sabán,01001010110000010100010001010010110011101110100010001001001111111
convertir fotógrafo oficial sabán todo,00101000100010100101100111011101000100010010011111111010000111001
fotógrafo oficial sabán todo parte,01001011001110111010001000100100111111110100001110010111100100010
oficial sabán todo parte acudir,01110100010001001001111111101000011100101111001000100000001110001
sabán todo parte acudir animal,10010011111111010000111001011110010001000000011100010000101000101
todo parte acudir animal sacar,10100001110010111100100010000000111000100001010001011001010000001
parte acudir animal sacar él,01111001000100000001110001000010100010110010100000011010110110000
acudir animal sacar él sonriente,00000011100010000101000101100101000000110101101100001001101000111
animal sacar él sonriente foto,00001010001011001010000001101011011000010011010001110100101100100
sacar él sonriente foto pasaportir,10010100000011010110110000100110100011101001011001000111100101011
él sonriente foto pasaportir zoo,10101101100001001101000111010010110010001111001010111010110011110
pequeño manu robado elixir hechacer,01111100001100110100000101100100100010000111010111000101001110110
manu robado elixir hechacer lanzapalabra,01101000001011001001000100001110101110001010011101100110000010110
si niñir maleducado insultar mundo,10010111100010111000111011011001110000101011011110010110111101001
manu recorría ciudad insultado solo,01101000001011000110011001001000001011001011011110001001100111000
recorría ciudad insultado solo ver,10001100110010010000010110010110111100010011001110001010100100001
ciudad insultado solo ver cómo,00100000101100101101111000100110011100010101001000010010110101100
insultado solo ver cómo palabra,01011011110001001100111000101010010000100101101011000111011110011
solo ver cómo palabra tomar,10011001110001010100100001001011010110001110111100111010000111101
ver cómo palabra tomar forma,10101001000010010110101100011101111001110100001111010100101011000
cómo palabra tomar forma letra,00101101011000111011110011101000011110101001010110000110000111011
palabra tomar forma letra lanzar,01110111100111010000111101010010101100001100001110110110000010111
tomar forma letra lanzar fantasma,10100001111010100101011000011000011101101100000101110100100001010
forma letra lanzar fantasma tocarlo,01001010110000110000111011011000001011101001000010101010000110110
letra lanzar fantasma tocarlo atravesar,01100001110110110000010111010010000101010100001101100001000011011
lanzar fantasma tocarlo atravesar transformar,01100000101110100100001010101000011011000010000110111010001111110
fantasma tocarlo atravesar transformar aquel,01001000010101010000110110000100001101110100011111100000110010110
tocarlo atravesar transformar aquel dicho,10100001101100001000011011101000111111000001100101100011010100111
atravesar transformar aquel dicho manu,00010000110111010001111110000011001011000110101001110110100000101
así seguir rastro tonto feo,00001111101101001010111100100010101000010100010001010100100100010
seguir rastro tonto feo idiota,10010101111001000101010000101000100010101001001000100101011111000
rastro tonto feo idiota gordo,10001010100001010001000101010010010001001010111110000100111100100
tonto feo idiota gordo viejo,10100010001010100100100010010101111100001001111001001010101001010
feo idiota gordo viejo mago,01001001000100101011111000010011110010010101010010100110011011000
idiota gordo viejo mago ayudant,01010111110000100111100100101010100101001100110110000001001001000
gordo viejo mago ayudant tardar,01001111001001010101001010011001101100000010010010001001111000010
viejo mago ayudant tardar dar,10101010010100110011011000000100100100010011110000100010110110100
favor beber elixir deshacer hechacer,01001000101010001010001011001110101110000110010100110101001110110
beber elixir deshacer hechacer tarde,00010100010110011101011100001100101001101010011101101001111000101
único poder hacer él ja,10101110000001000000100010010100100110010101101100000101110110011
poder hacer él ja ja,10000001000100101001001100101011011000001011101100110101110110011
hacer él ja ja ja,01010010011001010110110000010111011001101011101100110101110110011
él ja ja ja jo,10101101100000101110110011010111011001101011101100110101111001110
idea maestro decir ayudante mientras,01010111101010110011010011001011100101000010010010010110101111100
maestro decir ayudante mientras escapar,01100110100110010111001010000100100100101101011111000100000011111
decir ayudante mientras escapar palabra,00101110010100001001001001011010111110001000000111110111011110011
ayudante mientras escapar palabra manu,00010010010010110101111100010000001111101110111100110110100000101
mientras escapar palabra manu poder,01101011111000100000011111011101111001101101000001011000000100010
escapar palabra manu poder dar,01000000111110111011110011011010000010110000001000100010110110100
palabra manu poder dar elixir,01110111100110110100000101100000010001000101101101000011101011100
manu poder dar elixir mundo,01101000001011000000100010001011011010000111010111000110111101001
si así solo niño insultar,10010111100010000111110110100110011100001110001111010101101111001
así solo niño insultar imagínate,00001111101101001100111000011100011110101011011110010101100001100
solo niño insultar imagínate cómo,10011001110000111000111101010110111100101011000011000010110101100
niño insultar imagínate cómo si,01110001111010101101111001010110000110000101101011001001011110001
insultar imagínate cómo si hacer,01011011110010101100001100001011010110010010111100010101001001100
imagínate cómo si hacer mundo,01011000011000010110101100100101111000101010010011000110111101001
siete día mago tardar inventar,10010111110010011100110110011001101100010011110000100101110010110
día mago tardar inventar manu,00111001101100110011011000100111100001001011100101100110100000101
mago tardar inventar manu llegar,01100110110001001111000010010111001011001101000001010110001110001
tardar inventar manu llegar convertir,10011110000100101110010110011010000010101100011100010010100010001
inventar manu llegar convertir él,01011100101100110100000101011000111000100101000100011010110110000
manu llegar convertir él dueño,01101000001010110001110001001010001000110101101100000011100100100
llegar convertir él dueño ciudad,01100011100010010100010001101011011000000111001001000010000010110
convertir él dueño ciudad servir,00101000100011010110110000001110010010000100000101101001011100111
él dueño ciudad servir obedecer,10101101100000011100100100001000001011010010111001110111001100100
dueño ciudad servir obedecer miedo,00111001001000010000010110100101110011101110011001000110101110111
suerte mago poder usar magia,10011011100010110011011000100000010001010100110010110110011010100
mago poder usar magia llegar,01100110110001000000100010101001100101101100110101000110001110001
poder usar magia llegar manu,10000001000101010011001011011001101010001100011100010110100000101
usar magia llegar manu noche,10100110010110110011010100011000111000101101000001010111001000001
magia llegar manu noche dar,01100110101000110001110001011010000010101110010000010010110110100
llegar manu noche dar él,01100011100010110100000101011100100000100101101101001010110110000
manu noche dar él uno,01101000001010111001000001001011011010010101101100001010011000100
noche dar él uno gota,01110010000010010110110100101011011000010100110001000100111100111
dar él uno gota nuevo,00101101101001010110110000101001100010001001111001110111001011011
él uno gota nuevo poción,10101101100001010011000100010011110011101110010110111000000011101
uno gota nuevo poción mientras,10100110001000100111100111011100101101110000000111010110101111100
gota nuevo poción mientras dormir,01001111001110111001011011100000001110101101011111000011100001111
manu despertar dispuesto divertir él,01101000001010011001100101001101110011000110111101101010110110000
despertar dispuesto divertir él costa,00110011001010011011100110001101111011010101101100000010100111101
dispuesto divertir él costa demá,00110111001100011011110110101011011000000101001111010010111111101
cuanto entrar mayordomo llevar desayuno,00101011010100011111100111011010011001001100011111100011000100110
entrar mayordomo llevar desayuno ciento,00111111001110110100110010011000111111000110001001100010000000001
mayordomo llevar desayuno ciento letra,01101001100100110001111110001100010011000100000000010110000111011
llevar desayuno ciento letra volar,01100011111100011000100110001000000000101100001110111010101110010
desayuno ciento letra volar hacia,00110001001100010000000001011000011101110101011100100101001010100
ciento letra volar hacia manu,00100000000010110000111011101010111001001010010101000110100000101
letra volar hacia manu formar,01100001110111010101110010010100101010001101000001010100101011010
volar hacia manu formar ráfagar,10101011100100101001010100011010000010101001010110101001001101111
hacia manu formar ráfagar palabra,01010010101000110100000101010010101101010010011011110111011110011
manu formar ráfagar palabra solo,01101000001010100101011010100100110111101110111100111001100111000
formar ráfagar palabra solo distinguir,01001010110101001001101111011101111001110011001110000011011101100
ráfagar palabra solo distinguir caprichoso,10010011011110111011110011100110011100000110111011000001101110101
palabra solo distinguir caprichoso abusón,01110111100111001100111000001101110110000011011101010000000111110
solo distinguir caprichoso abusón maleducado,10011001110000011011101100000110111010100000001111100110011100001
contacto piel letra disolver provocar,00100111001000111111001110011000011101100110111000011000011010101
piel letra disolver provocar él,01111110011100110000111011001101110000110000110101011010110110000
letra disolver provocar él escozor,01100001110110011011100001100001101010110101101100000100000110110
disolver provocar él escozor terrible,00110111000011000011010101101011011000001000001101101010000000101
niño gritar amenazar usar terrible,01110001111010101000000011000010010011010100110010111010000000101
gritar amenazar usar terrible palabra,01010000000110000100100110101001100101110100000001010111011110011
amenazar usar terrible palabra pronto,00001001001101010011001011101000000010101110111100111000010111100
usar terrible palabra pronto comprender,10100110010111010000000101011101111001110000101111000010010010110
terrible palabra pronto comprender mayordomo,10100000001010111011110011100001011110000100100101100110100110010
palabra pronto comprender mayordomo visto,01110111100111000010111100001001001011001101001100101010101100011
ninguno surgir nuevo ráfaga letra,01110001101111001110010011011100101101110010011011100110000111011
surgir nuevo ráfaga letra ácido,10011100100110111001011011100100110111001100001110111010110100110
nuevo ráfaga letra ácido dirigido,01110010110111001001101110011000011101110101101001100011011001011
ráfaga letra ácido dirigido hacia,10010011011100110000111011101011010011000110110010110101001010100
solo día aquel hechizo palabra,10011001110000011100110110000011001011001010011111000111011110011
día aquel hechizo palabra pasar,00111001101100000110010110010100111110001110111100110111100101100
aquel hechizo palabra pasar ser,00001100101100101001111100011101111001101111001011001001011011110
hechizo palabra pasar ser divertir,01010011111000111011110011011110010110010010110111100011011110110
palabra pasar ser divertir ser,01110111100110111100101100100101101111000110111101101001011011110
pasar ser divertir ser peor,01111001011001001011011110001101111011010010110111100111101111110
ser divertir ser peor mundo,10010110111100011011110110100101101111001111011111100110111101001
mañana ir ver él quite,01101001101100101110100100101010010000110101101100001000100110001
ir ver él quite hechacer,01011101001001010100100001101011011000010001001100010101001110110
lloró pedir perdón demasiado tarde,01100100011000111101011011011111001001000101111110001001111000101
pedir perdón demasiado tarde antídoto,01111010110110111110010010001011111100010011110001010000101010101
aprender vivir dos hechizo lanzapalabra,00001100000011010101101000001110001001001010011111000110000010110
vivir dos hechizo lanzapalabra recibepensamiento,10101011010000011100010010010100111110001100000101101000101111101
bien usado poder ser útil,00010101000001010011001010100000010001010010110111101010111000001
usado poder ser útil manu,10100110010101000000100010100101101111010101110000010110100000101
poder ser útil manu casi,10000001000101001011011110101011100000101101000001010001110011101
ser útil manu casi poder,10010110111101010111000001011010000010100011100111011000000100010
útil manu casi poder salir,10101110000010110100000101000111001110110000001000101001010010100
manu casi poder salir calle,01101000001010001110011101100000010001010010100101000001100110011
portado tanto mal aunque decir,10000010001011001110111100011001101101100010001011100010111001010
tanto mal aunque decir miedo,10011101111000110011011011000100010111000101110010100110101110111
mal aunque decir miedo fondo,01100110110110001000101110001011100101001101011101110100101010101
aunque decir miedo fondo pensar,00010001011100010111001010011010111011101001010101010111101111100
decir miedo fondo pensar cosa,00101110010100110101110111010010101010101111011111000010100110100
miedo fondo pensar cosa horrible,01101011101110100101010101011110111110000101001101000101011001011
fondo pensar cosa horrible pensamiento,01001010101010111101111100001010011010001010110010110111101111011
pensar cosa horrible pensamiento tocar,01111011111000010100110100010101100101101111011110111010000110101
cosa horrible pensamiento tocar fuego,00101001101000101011001011011110111101110100001101010100110000100
día niña pequeño ver aspecto,00111001101100111000111001011111000011010101001000010000111101001
niña pequeño ver aspecto triste,01110001110010111110000110101010010000100001111010011010010011100
pequeño ver aspecto triste sentir,01111100001101010100100001000011110100110100100111001001011011000
ver aspecto triste sentir lástima,10101001000010000111101001101001001110010010110110000110010111011
pequeño pensar gustar ser amigo,01111100001100111101111100010100011001110010110111100000100101001
pensar gustar ser amigo aquel,01111011111000101000110011100101101111000001001010010000110010110
gustar ser amigo aquel niño,01010001100111001011011110000010010100100001100101100111000111101
ser amigo aquel niño aquel,10010110111100000100101001000011001011001110001111010000110010110
amigo aquel niño aquel pensamiento,00001001010010000110010110011100011110100001100101100111101111011
aquel niño aquel pensamiento tocar,00001100101100111000111101000011001011001111011110111010000110101
niño aquel pensamiento tocar piel,01110001111010000110010110011110111101110100001101010111111001110
aquel pensamiento tocar piel manu,00001100101100111101111011101000011010101111110011100110100000101
pensamiento tocar piel manu lugar,01111011110111010000110101011111100111001101000001010110010101101
tocar piel manu lugar dolor,10100001101010111111001110011010000010101100101011010011100000100
piel manu lugar dolor provocar,01111110011100110100000101011001010110100111000001001000011010101
manu lugar dolor provocar sensación,01101000001010110010101101001110000010010000110101011001011010001
lugar dolor provocar sensación agradable,01100101011010011100000100100001101010110010110100010000010110000
cráter antiguo volcán situado alto,00101011000110000101010010101010111001110011000111100000100010000
antiguo volcán situado alto único,00001010100101010101110011100110001111000001000100001010111000000
volcán situado alto único monte,10101011100111001100011110000010001000010101110000000110111000000
situado alto único monte región,10011000111100000100010000101011100000001101110000001000110111101
alto único monte región perdido,00001000100001010111000000011011100000010001101111010111110001011
único monte región perdido selva,10101110000000110111000000100011011110101111100010111001011000111
monte región perdido selva tropical,01101110000001000110111101011111000101110010110001111010010101010
región perdido selva tropical habitar,10001101111010111110001011100101100011110100101010100101001000101
perdido selva tropical habitar último,01111100010111001011000111101001010101001010010001011010110111110
selva tropical habitar último grupo,10010110001111010010101010010100100010110101101111100101000001111
tropical habitar último grupo grande,10100101010100101001000101101011011111001010000011110100111110000
habitar último grupo grande dinosaurio,01010010001011010110111110010100000111101001111100000011011000000
último grupo grande dinosaurio feroz,10101101111100101000001111010011111000000110110000000100100100101
mil mil año sobrevivir cambio,01101100000000110110000000000100101101110011001001000001101000011
mil año sobrevivir cambio tierrar,01101100000000001001011011100110010010000011010000111010000010100
año sobrevivir cambio tierrar ahora,00010010110111001100100100000110100001110100000101000000011001000
sobrevivir cambio tierrar ahora liderado,10011001001000001101000011101000001010000000110010000110001010101
